,name,rating,location,address,price_level,place
36,Hotel Catalonia Las Cortes,4.6,"{'type': 'Point', 'coordinates': [-3.699433, 40.4144958]}","Calle del Prado, 6, 28014 Madrid, Spain",,hotel
37,Hotel Catalonia Gran Vía,4.3,"{'type': 'Point', 'coordinates': [-3.6990859, 40.4194705]}","C/ Gran Vía, 9, 28013 Madrid, Spain",,hotel
38,Generator Madrid,4.3,"{'type': 'Point', 'coordinates': [-3.7080781, 40.4206771]}","Calle de Silva, 1, 28013 Madrid, Spain",,hotel
39,Eurostars Madrid Tower,4.4,"{'type': 'Point', 'coordinates': [-3.6879157, 40.4766555]}","Paseo de la Castellana, 259, B, 28046 Madrid, Spain",,hotel
40,Hotel Ganivet,4.2,"{'type': 'Point', 'coordinates': [-3.7107355, 40.4081627]}","Calle de Toledo, 111, 113, 28005 Madrid, Spain",,hotel
41,Hotel Soho Boutique Opera,4.3,"{'type': 'Point', 'coordinates': [-3.7073404, 40.4191757]}","Calle de las Veneras, 2, 28013 Madrid, Spain",,hotel
42,Hotel Wellington,4.5,"{'type': 'Point', 'coordinates': [-3.6841942, 40.4222071]}","Calle de Velázquez, 8, 28001 Madrid, Spain",,hotel
43,Hotel NH Madrid Nacional,4.3,"{'type': 'Point', 'coordinates': [-3.692673999999999, 40.409962]}","Paseo del Prado, 48, 28014 Madrid, Spain",,hotel
44,Hotel Preciados,4.4,"{'type': 'Point', 'coordinates': [-3.7076693, 40.4202131]}","Calle de Preciados, 37, 28013 Madrid, Spain",,hotel
45,ROOM007 SOL,4.3,"{'type': 'Point', 'coordinates': [-3.7086931, 40.417434]}","Calle de las Fuentes, 13, 28013 Madrid, Spain",,hotel
46,GOOD STAY ROOMS,4.3,"{'type': 'Point', 'coordinates': [-3.7070408, 40.4110235]}","Calle de Embajadores, 1, 28012 Madrid, Spain",,hotel
47,Le Petit Palü -Fuencarral,3.8,"{'type': 'Point', 'coordinates': [-3.7010569, 40.4221101]}","Calle de Fuencarral, 31, 28004 Madrid, Spain",,hotel
48,Hotel Vincci Soho,4.4,"{'type': 'Point', 'coordinates': [-3.6981089, 40.4149895]}","Calle del Prado, 18, 28014 Madrid, Spain",,hotel
49,Room Mate Oscar Hotel,4.4,"{'type': 'Point', 'coordinates': [-3.6990263, 40.4205827]}","Plaza de Pedro Zerolo, 12, 28004 Madrid, Spain",,hotel
