,name,rating,location,address,price_level,place
32,JANATOMO,4.5,"{'type': 'Point', 'coordinates': [-3.698991, 40.4200162]}","Calle de la Reina, 27, 28004 Madrid, Spain",2.0,japanese
33,Restaurante Japonés Art & Sushi Madrid,4.4,"{'type': 'Point', 'coordinates': [-3.703373, 40.42904679999999]}","Calle de Carranza, 9 Glorieta de Bilbao, 28004 Madrid, Spain",2.0,japanese
34,Donzoko,4.5,"{'type': 'Point', 'coordinates': [-3.6995699, 40.4161876]}","Calle de Echegaray, 3, 28014 Madrid, Spain",2.0,japanese
35,Ramen Kagura Ópera,4.6,"{'type': 'Point', 'coordinates': [-3.708749, 40.416807]}","Calle de las Fuentes, 1, 28013 Madrid, Spain",1.0,japanese
36,Livin'Japan,4.6,"{'type': 'Point', 'coordinates': [-3.6994991, 40.41059569999999]}","Calle de la Torrecilla del Leal, 20, 28012 Madrid, Spain",1.0,japanese
37,Restaurante Shinatora Ya,4.5,"{'type': 'Point', 'coordinates': [-3.6866895, 40.4257681]}","Calle de Claudio Coello, 41, 28001 Madrid, Spain",,japanese
38,Saisho,4.6,"{'type': 'Point', 'coordinates': [-3.716534899999999, 40.4257121]}","Calle de Evaristo San Miguel, 21, 28008 Madrid, Spain",,japanese
39,99 Sushi Bar Eurobuilding,4.6,"{'type': 'Point', 'coordinates': [-3.6858002, 40.4585474]}","C. del Padre Damián, 23, 28036 Madrid, Spain",4.0,japanese
40,Miss Sushi,4.0,"{'type': 'Point', 'coordinates': [-3.6863311, 40.4315886]}","Calle de Padilla, 4, 28006 Madrid, Spain",2.0,japanese
41,Kabuki Wellington,4.6,"{'type': 'Point', 'coordinates': [-3.6842278, 40.421975]}","Calle de Velázquez, 6, 28001 Madrid, Spain",4.0,japanese
42,Sushi YAKUZA,4.5,"{'type': 'Point', 'coordinates': [-3.6871355, 40.43767649999999]}","Calle de María de Molina, 16, 28006 Madrid, Spain",2.0,japanese
43,Kira Kira,4.6,"{'type': 'Point', 'coordinates': [-3.6944377, 40.4306254]}","Calle de Caracas, 8, 28010 Madrid, Spain",,japanese
44,Okashi Sanda,4.5,"{'type': 'Point', 'coordinates': [-3.7032679, 40.42575009999999]}","Calle de San Vicente Ferrer, 22, 28004 Madrid, Spain",2.0,japanese
45,WAGARA Restaurante Japonés,4.9,"{'type': 'Point', 'coordinates': [-3.6748356, 40.4383684]}","Calle del Pilar de Zaragoza, 95, 28028 Madrid, Spain",,japanese
46,Kabuki,4.6,"{'type': 'Point', 'coordinates': [-3.696854999999999, 40.453204]}","Av. del Pdte. Carmona, 2, 28020 Madrid, Spain",4.0,japanese
47,Tsukiji Sushi Bar Restaurante,4.5,"{'type': 'Point', 'coordinates': [-3.6378208, 40.4624709]}","Calle de Silvano, 92, 28043 Madrid, Spain",2.0,japanese
48,Meiyo Japanese Kitchen,0.0,"{'type': 'Point', 'coordinates': [-3.7266508, 40.4067582]}","Calle Sepúlveda, 3, 28011 Madrid, Spain",,japanese
49,Peyote San,3.9,"{'type': 'Point', 'coordinates': [-3.6919884, 40.4253974]}","Calle del Marqués de la Ensenada, 16, 28004 Madrid, Spain",3.0,japanese
50,Restaurante Japones,4.0,"{'type': 'Point', 'coordinates': [-3.679147, 40.4543087]}","Calle Víctor Andrés Belaunde, 1, 28016 Madrid, Spain",,japanese
51,Sibuya Urban Sushi Bar,4.3,"{'type': 'Point', 'coordinates': [-3.695073399999999, 40.4237481]}","Calle de Santo Tomé, 5, 28004 Madrid, Spain",2.0,japanese
52,Yan Ken Pon - Sushi Ramen y Librería,4.4,"{'type': 'Point', 'coordinates': [-3.7070697, 40.4109037]}","Plaza de Cascorro, 3, 28012 Madrid, Spain",2.0,japanese
53,Kirikata,4.2,"{'type': 'Point', 'coordinates': [-3.6792501, 40.4203695]}","Av. de Menéndez Pelayo, 13, 28009 Madrid, Spain",3.0,japanese
54,MUSASHI,4.5,"{'type': 'Point', 'coordinates': [-3.7076722, 40.4190371]}","Calle de las Conchas, 4, 28013 Madrid, Spain",1.0,japanese
55,Txatei,4.5,"{'type': 'Point', 'coordinates': [-3.679148999999999, 40.4289777]}","Calle de Don Ramón de la Cruz, 49, 28001 Madrid, Spain",3.0,japanese
56,Sto Globo Sushi Room,4.8,"{'type': 'Point', 'coordinates': [-3.6958339, 40.4257604]}","Calle de Sta. Teresa, 8, 28004 Madrid, Spain",2.0,japanese
57,Kuraya,4.4,"{'type': 'Point', 'coordinates': [-3.7087385, 40.4166538]}","Plaza de Herradores, 7, 28013 Madrid, Spain",,japanese
58,Nippon 2,4.4,"{'type': 'Point', 'coordinates': [-3.6985945, 40.41995360000001]}","Calle de la Reina, 31, 28004 Madrid, Spain",2.0,japanese
59,KIPPU,4.6,"{'type': 'Point', 'coordinates': [-3.6780589, 40.430559]}","Calle del Gral. Pardiñas, 70, 28006 Madrid, Spain",2.0,japanese
