,name,rating,location,address,price_level,place
34,GOLF ESTUDIO,4.6,"{'type': 'Point', 'coordinates': [-3.693331999999999, 40.468314]}","Av. de Asturias, 16, 28029 Madrid, Spain",,golf
35,Club de Golf Retamares,4.1,"{'type': 'Point', 'coordinates': [-3.4684792, 40.6099091]}","Calle Aldebarán, 71, 28130 Alalpardo, Madrid, Spain",,golf
36,Real Sociedad Hípica Española Club de Campo,4.8,"{'type': 'Point', 'coordinates': [-3.5903201, 40.607796]}","Carr. de Burgos, Km 26.400, 28709 San Sebastián de los Reyes, Madrid, Spain",,golf
37,Real Club La Moraleja 3 y 4,4.6,"{'type': 'Point', 'coordinates': [-3.559967, 40.5973129]}","Finca soto de Mozanaque , Carretera Fuente el Saz (M 111), km 16,500, 28110 Algete, Madrid, Spain",,golf
38,El Estudiante,4.2,"{'type': 'Point', 'coordinates': [-3.5936797, 40.5208835]}","Calle del Alto, s/n, 28108 Alcobendas, Madrid, Spain",,golf
39,Club de Golf la Dehesa,4.3,"{'type': 'Point', 'coordinates': [-3.98162, 40.4501]}","Avenida Universidad, 10, 28691 Villanueva de la Cañada, Madrid, Spain",,golf
40,campo de golf,4.5,"{'type': 'Point', 'coordinates': [-3.7362481, 40.4833664]}","Calle de Gabriela Mistral, 16, 28035 Madrid, Spain",,golf
41,Club de Golf de Arquitectos de Madrid,0.0,"{'type': 'Point', 'coordinates': [-3.706516199999999, 40.4405522]}","Calle Boix y Morer, 11, 6º D, 28003 Madrid, Spain",,golf
42,Club de Campo Villa de Madrid,2.8,"{'type': 'Point', 'coordinates': [-3.7493239, 40.45327899999999]}","Calle Cuesta Nueva, 28040 Madrid, Spain",,golf
43,Club Series Golf,0.0,"{'type': 'Point', 'coordinates': [-3.6920731, 40.4563757]}","Calle de San Germán, 8, 1C, 28020 Madrid, Spain",,golf
44,English & Golf Experience,0.0,"{'type': 'Point', 'coordinates': [-3.734836, 40.486224]}","Calle del Arroyo del Monte, 5, 28035 Madrid, Spain",,golf
45,CamposDeGolf,0.0,"{'type': 'Point', 'coordinates': [-3.7693909, 40.3986498]}","Calle Azor, 23, 28691 Madrid, Spain",,golf
46,Portal Golf Gestión S.A.,3.8,"{'type': 'Point', 'coordinates': [-3.645152599999999, 40.52774480000001]}","Calle de la Caléndula, 93, 28109 Alcobendas, Madrid, Spain",,golf
47,Somontes Golf Área,4.5,"{'type': 'Point', 'coordinates': [-3.757533399999999, 40.4958515]}","Fuencarral, 28048, Madrid, Spain",,golf
