,name,rating,location,address,price_level,place
35,Linked Minds Escape Room,4.8,"{'type': 'Point', 'coordinates': [-3.7055439, 40.4234971]}","Calle de Pizarro, 22, Dcha, 28004 Madrid, Spain",,escape room
36,La Estación Escape Room,4.9,"{'type': 'Point', 'coordinates': [-3.6377692, 40.4369717]}","Centro Comercial Alcalá Norte Semisotano 8/9, 28027 Madrid, Spain",,escape room
37,Mindtrap Escape Rooms,4.9,"{'type': 'Point', 'coordinates': [-3.6982029, 40.4051045]}","Calle de Sebastián Elcano, 21, Local, 28012 Madrid, Spain",,escape room
38,Yaebi Escape Room,4.8,"{'type': 'Point', 'coordinates': [-3.6248843, 40.3809922]}","Calle de San Jaime, 60, 28031 Madrid, Spain",,escape room
39,Cubick Madrid Room Escape,4.9,"{'type': 'Point', 'coordinates': [-3.6831743, 40.4041722]}","Calle de Téllez, 3, 28007 Madrid, Spain",,escape room
40,Escape room - Resolve Solve It,4.6,"{'type': 'Point', 'coordinates': [-3.6921549, 40.4025557]}","Calle de Rafael de Riego, 27, 28045 Madrid, Spain",,escape room
41,The X-Door Madrid (Centro),4.4,"{'type': 'Point', 'coordinates': [-3.698907599999999, 40.4196696]}","1, C/ Gran Vía, 16, 28013 Madrid, Spain",,escape room
42,Next Door Escape room,4.7,"{'type': 'Point', 'coordinates': [-3.7092143, 40.4133436]}","Calle del Nuncio, 11, Bajo, 28005 Madrid, Spain",,escape room
43,Los Escapistas Madrid,4.5,"{'type': 'Point', 'coordinates': [-3.6920309, 40.4697709]}","Calle San Leopoldo, 27, 28029 Madrid, Spain",,escape room
44,The big escape,4.8,"{'type': 'Point', 'coordinates': [-3.7029556, 40.4094107]}","Calle del Amparo, 32, 28012 Madrid, Spain",,escape room
45,Zig Zag Escape Room,4.9,"{'type': 'Point', 'coordinates': [-3.7315664, 40.3872095]}","Calle de la Parra, 41, 28025 Madrid, Spain",,escape room
46,Experiencia Escape Room,4.7,"{'type': 'Point', 'coordinates': [-3.7388171, 40.3882629]}","Calle Ramón Sainz, 34, 28025 Madrid, Spain",,escape room
47,Locktopus Escape Game,5.0,"{'type': 'Point', 'coordinates': [-3.6959027, 40.4040562]}","Calle de la Batalla del Salado, 2, 28045 Madrid, Spain",,escape room
48,The SafeKey Escape Room Madrid,5.0,"{'type': 'Point', 'coordinates': [-3.5933935, 40.3622123]}","Calle Fernando Chueca Goitia, 52, local, 28051 Madrid, Spain",,escape room
49,CSI MadRoom - Escape room madrid,4.4,"{'type': 'Point', 'coordinates': [-3.7046687, 40.4254227]}","Calle del Espíritu Santo, 23, 28004 Madrid, Spain",,escape room
50,Rubikon Escape Room,5.0,"{'type': 'Point', 'coordinates': [-3.7153238, 40.4206855]}","Cuesta de San Vicente, 22, 28008 Madrid, Spain",,escape room
51,The Riddle Society - Escape Room,4.3,"{'type': 'Point', 'coordinates': [-3.7093212, 40.3952833]}","Calle Esteban de Arteaga, 5, 28019 Madrid, Spain",,escape room
52,BrainBreak,4.7,"{'type': 'Point', 'coordinates': [-3.7057265, 40.410807]}","Calle de la Encomienda, 12, 28012 Madrid, Spain",,escape room
53,Escape The City Madrid,4.6,"{'type': 'Point', 'coordinates': [-3.7066662, 40.4115343]}","Calle del Duque de Alba, 15, 1º, 28012 Madrid, Spain",,escape room
54,TRIVIUS Escape Room Madrid,0.0,"{'type': 'Point', 'coordinates': [-3.641432099999999, 40.4371507]}","Calle Germán Pérez Carrasco, 78, Local Izquierda, 28027 Madrid, Spain",,escape room
55,INTUITION ESCAPE ROOM,4.9,"{'type': 'Point', 'coordinates': [-3.6543717, 40.42568139999999]}","Calle Luis Piernas, 14, 28017 Madrid, Spain",,escape room
56,Aventurico,4.6,"{'type': 'Point', 'coordinates': [-3.6635114, 40.4300792]}","Calle Alejandro González, 3, 28028 Madrid, Spain",,escape room
57,Golden Celebraciones,4.9,"{'type': 'Point', 'coordinates': [-3.7044319, 40.3971772]}","Paseo de las Yeserías, 63, 28005 Madrid, Spain",,escape room
58,Escape Room Instinto,5.0,"{'type': 'Point', 'coordinates': [-3.7017126, 40.4201773]}","C/ Gran Vía, 28, 28013 Madrid, Spain",,escape room
59,Dale al Coco 2 Room Escape,3.0,"{'type': 'Point', 'coordinates': [-3.7020164, 40.4124139]}","Calle de la Magdalena, 11, 28012 Madrid, Spain",,escape room
