,name,rating,location,address,price_level,place
38,Codere Apuestas Deportivas,0.0,"{'type': 'Point', 'coordinates': [-3.71414, 40.47575]}","Calle de Sarria, 52, 28029 Madrid, Spain",,arcade
39,Codere,0.0,"{'type': 'Point', 'coordinates': [-3.7063215, 40.4337347]}","C. de Fernando el Católico, 3, 28015 Madrid, Spain",,arcade
40,Codere,3.0,"{'type': 'Point', 'coordinates': [-3.7046924, 40.4313103]}","Calle de Jerónimo de la Quintana, 11, 28010 Madrid, Spain",,arcade
41,Orenes Sports Bar & Salón de Juego,4.6,"{'type': 'Point', 'coordinates': [-3.6669748, 40.4287337]}","Calle de Alcalá, 160, 28028 Madrid, Spain",,arcade
42,Codere,3.7,"{'type': 'Point', 'coordinates': [-3.7005361, 40.4583522]}","Calle de Bravo Murillo, 228, 28020 Madrid, Spain",,arcade
43,Codere,3.3,"{'type': 'Point', 'coordinates': [-3.6674484, 40.3975681]}","Av. de la Albufera, 17, 28038 Madrid, Spain",,arcade
44,Codere,4.0,"{'type': 'Point', 'coordinates': [-3.6976984, 40.4623274]}","Calle de Bravo Murillo, 303, 28020 Madrid, Spain",,arcade
45,arcaderetro,5.0,"{'type': 'Point', 'coordinates': [-3.7119461, 40.4734722]}","Av. de Betanzos, 19, 28029 Madrid, Spain",,arcade
46,Orenes Vive La Suerte,4.0,"{'type': 'Point', 'coordinates': [-3.734294799999999, 40.3866907]}","Calle del Gral. Ricardos, 171, 28025 Madrid, Spain",,arcade
47,Codere Apuestas Deportivas,2.7,"{'type': 'Point', 'coordinates': [-3.5627851, 40.4264687]}","Plaza del Dr. Marañón, 10, 28821 Coslada, Madrid, Spain",,arcade
48,Codere Apuestas Deportivas,3.5,"{'type': 'Point', 'coordinates': [-3.655433999999999, 40.4233919]}","entrada por calle, Marqués de Corbera, Cl. de San Maximiliano, 12, 28017 Madrid, Spain",,arcade
49,Orenes Sports Bar & Salón de Juego,1.5,"{'type': 'Point', 'coordinates': [-3.6680782, 40.39653089999999]}","Av del Monte Igueldo, 023, 28053 Madrid, Spain",,arcade
50,Codere,3.7,"{'type': 'Point', 'coordinates': [-3.6408812, 40.3865215]}","Av. Rafael Alberti, 25, 28018 Madrid, Spain",,arcade
51,Codere Apuestas Deportivas,3.0,"{'type': 'Point', 'coordinates': [-3.7394172, 40.3888535]}","Calle de la Oca, 65, 28025 Madrid, Spain",,arcade
52,Orenes Sports Bar & Salón de Juego,0.0,"{'type': 'Point', 'coordinates': [-3.7038257, 40.4505711]}","Calle de Alvarado, 1, 28039 Madrid, Spain",,arcade
53,Bricoarcade,4.5,"{'type': 'Point', 'coordinates': [-3.5955587, 40.472272]}","Calle Huracán, 41, 28042 Madrid, Spain",,arcade
54,Orenes Sports Bar & Salón de Juego,3.0,"{'type': 'Point', 'coordinates': [-3.6745596, 40.4409467]}","Calle Cartagena,122 ,Esq, Calle Constancia, 1, 28002 Madrid, Spain",,arcade
55,Codere,3.4,"{'type': 'Point', 'coordinates': [-3.709061299999999, 40.3947671]}","Calle de Antonio López, 57, 28019 Madrid, Spain",,arcade
56,TOKA SALON DE JUEGO,0.0,"{'type': 'Point', 'coordinates': [-3.6910144, 40.4257437]}","Calle de Génova, 2, 28004 Madrid, Spain",,arcade
57,Merkur Salón de Juegos,0.0,"{'type': 'Point', 'coordinates': [-3.6408404, 40.4326432]}","Calle de Vital Aza, nº 53, 28017 Madrid, Spain",,arcade
58,Orenes Sports Bar & Salón de Juego,3.0,"{'type': 'Point', 'coordinates': [-3.7069041, 40.386631]}","Calle Gabino Jimeno, 5, 28026 Madrid, Spain",,arcade
59,royal crown,4.3,"{'type': 'Point', 'coordinates': [-3.7375722, 40.3890997]}","Calle de la Oca, 43, 28025 Madrid, Spain",,arcade
