,name,rating,location,address,place
38,Papizza,3.9,"{'type': 'Point', 'coordinates': [-3.7061003, 40.4205607]}","C/ Gran Vía, 46, 28013 Madrid, Spain",pizza
39,Siamo La Pizza,4.5,"{'type': 'Point', 'coordinates': [-3.630666199999999, 40.4259264]}","Calle Gandhi, 71, 28017 Madrid, Spain",pizza
40,Oven Mozzarella Bar,4.4,"{'type': 'Point', 'coordinates': [-3.6977883, 40.4193426]}","C/ Gran Vía, 6, 28013 Madrid, Spain",pizza
41,Pizzería El Trébol,4.0,"{'type': 'Point', 'coordinates': [-3.701259, 40.415278]}","Calle de Núñez de Arce, 11, 28012 Madrid, Spain",pizza
42,o'mast RISTORANTE PIZZERIA,4.1,"{'type': 'Point', 'coordinates': [-3.7041196, 40.4211082]}","Calle del Desengaño, 24, 28004 Madrid, Spain",pizza
43,Domino's Pizza,3.9,"{'type': 'Point', 'coordinates': [-3.681821599999999, 40.4589753]}","Paseo de la Habana, 107, 28036 Madrid, Spain",pizza
44,NAP Chamberí,4.4,"{'type': 'Point', 'coordinates': [-3.7020818, 40.4319705]}","Calle del Cardenal Cisneros, 38, 28010 Madrid, Spain",pizza
45,Pizzeria Ristorante Piccolo Diavolo,4.3,"{'type': 'Point', 'coordinates': [-3.695541, 40.411471]}","Calle de Fúcar, 11, 28039 Madrid, Spain",pizza
46,Allo Pizza,4.1,"{'type': 'Point', 'coordinates': [-3.7122845, 40.4815404]}","Pl. Cieza, 1, 28034 Madrid, Spain",pizza
47,ANTONIA PIZZA,4.7,"{'type': 'Point', 'coordinates': [-3.7040964, 40.4264352]}","Calle del Dos de Mayo, 10, 28004 Madrid, Spain",pizza
48,Brew Wild Pizza Bar,4.6,"{'type': 'Point', 'coordinates': [-3.6995115, 40.4148026]}","Calle de Echegaray, 23, 28014 Madrid, Spain",pizza
49,Pizza Posta,4.7,"{'type': 'Point', 'coordinates': [-3.7012445, 40.4076163]}","Calle del Amparo, 81, 28012 Madrid, Spain",pizza
50,Rosca Pizza,4.6,"{'type': 'Point', 'coordinates': [-3.7102065, 40.4778962]}","Av. de Monforte de Lemos, 123, 28029 Madrid, Spain",pizza
51,Domino's Pizza,4.0,"{'type': 'Point', 'coordinates': [-3.6738041, 40.4322021]}","Calle de Juan Bravo, 62, 28006 Madrid, Spain",pizza
52,Mr Pizza,4.4,"{'type': 'Point', 'coordinates': [-3.7102054, 40.4177312]}","Calle de Vergara N.º3, 28013 Madrid, Spain",pizza
53,Araldo - Pizza desde 2004,4.6,"{'type': 'Point', 'coordinates': [-3.6981038, 40.4176126]}","Calle de los Madrazo, 5, 28014 Madrid, Spain",pizza
54,Nossa Pizza,4.5,"{'type': 'Point', 'coordinates': [-3.6739392, 40.3831261]}","Calle Avelino Fernández de la Poza, 53, 28053 Madrid, Spain",pizza
55,Papizza,3.9,"{'type': 'Point', 'coordinates': [-3.7015508, 40.42017020000001]}","C/ Gran Vía, 26, 28013 Madrid, Spain",pizza
56,PinsaPizza,4.5,"{'type': 'Point', 'coordinates': [-3.687819, 40.4376932]}","Calle de María de Molina, 10, 28006 Madrid, Spain",pizza
57,Grosso Napoletano Gluten Free,4.6,"{'type': 'Point', 'coordinates': [-3.6955787, 40.424795]}","Calle de Fernando VI, 23, Local Izquierdo, 28004 Madrid, Spain",pizza
58,Pizzería El Trébol,4.2,"{'type': 'Point', 'coordinates': [-3.7025353, 40.4151172]}","Calle de Barcelona, 13, 28012 Madrid, Spain",pizza
59,400 Grados Pizza,4.9,"{'type': 'Point', 'coordinates': [-3.6844893, 40.4375663]}","Calle de María de Molina, 30, 28006 Madrid, Spain",pizza
