,name,rating,location,address,price_level,place
36,MOMO by Making Padel,4.6,"{'type': 'Point', 'coordinates': [-3.5812122, 40.4443775]}","Azotea Parque Comercial Las Rejas, Calle de Navaridas, 9, 28022 Madrid, Spain",,pista padel
37,Aparcamiento pista Padel El Hangar,5.0,"{'type': 'Point', 'coordinates': [-3.6492292, 40.5325671]}","Carr. de Fuencarral, 44, 28108 Alcobendas, Madrid, Spain",,pista padel
38,Hitpadel Indoor Coslada,4.2,"{'type': 'Point', 'coordinates': [-3.5366222, 40.4367029]}","Calle de Juan de la Cierva, 32, 28823 Coslada, Madrid, Spain",,pista padel
39,The Masó Sports Club,4.3,"{'type': 'Point', 'coordinates': [-3.7143535, 40.48935840000001]}","C/ de La Masó, 34, 28035 Madrid, Spain",,pista padel
40,Moraleja Central Padel,3.4,"{'type': 'Point', 'coordinates': [-3.6377127, 40.5080167]}","Calle Camino del Cura, 233, 28055 Madrid, Spain",,pista padel
41,Playtomic,3.0,"{'type': 'Point', 'coordinates': [-3.6916485, 40.4509505]}","Paseo de la Castellana, 93, Planta 10, 28046 Madrid, Spain",,pista padel
42,Madrid Rackets - Squash - Padel - CrossFit,4.6,"{'type': 'Point', 'coordinates': [-3.887573, 40.500307]}","Polígono Európolis, Calle del Cabo Rufino Lázaro, 3, 28232 Las Rozas de Madrid, Madrid, Spain",,pista padel
43,Pista,0.0,"{'type': 'Point', 'coordinates': [-3.6577691, 40.5187183]}","Unnamed Road, 28108, 28108 Alcobendas, Madrid, Spain",,pista padel
44,Pistas de Pádel CTM,3.7,"{'type': 'Point', 'coordinates': [-3.6499628, 40.3641659]}","Calle Eje 8, 17, 28053 Madrid, Spain",,pista padel
45,Padel madrid,4.0,"{'type': 'Point', 'coordinates': [-3.7492203, 40.4606973]}","Parque Deportivo Puerta de Hierro, 28023 Madrid, Spain",,pista padel
46,Centro Deportivo Puente de Praga,3.8,"{'type': 'Point', 'coordinates': [-3.7058472, 40.3947012]}","Av del Manzanares, s/n, 28019 Madrid, Spain",,pista padel
47,Pistas Padel,3.0,"{'type': 'Point', 'coordinates': [-3.6150173, 40.4282008]}","Calle Thader, 51, 28037 Madrid, Spain",,pista padel
48,Padel Kas,3.8,"{'type': 'Point', 'coordinates': [-3.6472687, 40.3755744]}","Calle de Luis I, 56, 28031 Madrid, Spain",,pista padel
49,Centro deportivo SMP,4.2,"{'type': 'Point', 'coordinates': [-3.6711062, 40.4141402]}","Calle del Dr. Esquerdo, 64, 65, 28007 Madrid, Spain",,pista padel
50,Grupo de Padel Arganzuela - Quedadas y Pozos Padel (LOS GALLURAZOS),4.0,"{'type': 'Point', 'coordinates': [-3.7353674, 40.398517]}","Calle de Gallur, 2, 28047 Madrid, Spain",,pista padel
51,Padel Indoor Alcorcon,4.4,"{'type': 'Point', 'coordinates': [-3.8168377, 40.3337992]}","Calle Electrónica, 40, 28923 Alcorcón, Madrid, Spain",,pista padel
52,Escuela de Padel Y Tenis. CD RAQUETAS VILLA DE VALLECAS,4.9,"{'type': 'Point', 'coordinates': [-3.618443399999999, 40.4005966]}","Calle de Cordel de Pavones, 100Q, 28032 Madrid, Spain",,pista padel
53,Club Alameda,4.2,"{'type': 'Point', 'coordinates': [-3.59587, 40.455115]}","Paseo de la Alameda de Osuna, 52, 28042 Madrid, Spain",,pista padel
54,indoor paddle planet,4.2,"{'type': 'Point', 'coordinates': [-3.4834333, 40.4525151]}","Av. del Sol, 3, 28850 Madrid, Spain",,pista padel
55,Club Suanzes Deporte y Ocio,3.9,"{'type': 'Point', 'coordinates': [-3.6235415, 40.4452677]}","Plaza de las Olivas, 5, 28027 Madrid, Spain",,pista padel
56,Pistas padel,0.0,"{'type': 'Point', 'coordinates': [-3.7239982, 40.4231307]}","Calle de Aniceto Marinas, 44, 28008 Madrid, Spain",,pista padel
57,Pistas de pádel,3.0,"{'type': 'Point', 'coordinates': [-3.8331169, 40.4418206]}","28223 Pozuelo de Alarcón, Madrid, Spain",,pista padel
58,Club De Tenis La Moraleja,4.4,"{'type': 'Point', 'coordinates': [-3.639552999999999, 40.5195655]}","Calle del Camino Nuevo, 80, 92, 28109 Alcobendas, Madrid, Spain",,pista padel
59,PADEL EN TU PISTA,5.0,"{'type': 'Point', 'coordinates': [-3.6126635, 40.49777599999999]}","Calle de César Cort Botí, Nª53, 28055 Madrid, Spain",,pista padel
