,name,rating,location,address,price_level,place
38,Anubis Cócteleria Plaza Mayor,4.5,"{'type': 'Point', 'coordinates': [-3.706805, 40.413657]}","Calle de Concepción Jerónima, 29, 28012 Madrid, Spain",1.0,cocktail
39,Museo Chicote,4.1,"{'type': 'Point', 'coordinates': [-3.6989026, 40.4196892]}","C/ Gran Vía, 12, 28013 Madrid, Spain",2.0,cocktail
40,"Sotto - Discoteca, terraza y sala de eventos en Bernabéu",4.0,"{'type': 'Point', 'coordinates': [-3.6878848, 40.4504981]}","Calle Gutiérrez Solana, 6, 28036 Madrid, Spain",2.0,cocktail
41,Kona Lei - Tiki Cocktail Bar,1.5,"{'type': 'Point', 'coordinates': [-3.7000271, 40.4234353]}","Calle de Hernán Cortés, 8, 28004 Madrid, Spain",,cocktail
42,Casa Pueblo,4.4,"{'type': 'Point', 'coordinates': [-3.6985476, 40.4146076]}","Calle del León, 3, 28014 Madrid, Spain",1.0,cocktail
43,Miranda,3.9,"{'type': 'Point', 'coordinates': [-3.6988841, 40.4136803]}","Calle de las Huertas, 29, 28014 Madrid, Spain",2.0,cocktail
44,Memphis Cocktail Bar,3.5,"{'type': 'Point', 'coordinates': [-3.6647445, 40.4364152]}","Calle de Brescia, 2, 28028 Madrid, Spain",,cocktail
45,The Kave,4.7,"{'type': 'Point', 'coordinates': [-3.6896285, 40.4205171]}","Calle de Salustiano Olózaga, 15, 28001 Madrid, Spain",,cocktail
46,mokäi,1.7,"{'type': 'Point', 'coordinates': [-3.6988671, 40.4209953]}","Plaza de Pedro Zerolo, 10, 28004 Madrid, Spain",,cocktail
47,La Realidad,4.2,"{'type': 'Point', 'coordinates': [-3.7026227, 40.42359159999999]}","Corredera Baja de San Pablo, 51, 28004 Madrid, Spain",2.0,cocktail
48,Macera Taller Bar,4.4,"{'type': 'Point', 'coordinates': [-3.698088, 40.426179]}","Calle de San Mateo, 21, 28004 Madrid, Spain",2.0,cocktail
49,AMALAVIDA,4.5,"{'type': 'Point', 'coordinates': [-3.7039117, 40.4214599]}","Calle de Loreto y Chicote, 7, 28004 Madrid, Spain",2.0,cocktail
50,DPICKLE ROOM,4.9,"{'type': 'Point', 'coordinates': [-3.6963639, 40.4252822]}","Calle de Fernando VI, 28004 Madrid, Spain",,cocktail
51,La Terraza de Óscar,4.4,"{'type': 'Point', 'coordinates': [-3.6989814, 40.4206224]}","Hotel Room Mate Óscar, Plaza de Pedro Zerolo, 12, 28004 Madrid, Spain",3.0,cocktail
52,Café del Soul,3.8,"{'type': 'Point', 'coordinates': [-3.7023858, 40.4156335]}","Calle de Espoz y Mina, 14, 28012 Madrid, Spain",2.0,cocktail
53,Gin Club,4.0,"{'type': 'Point', 'coordinates': [-3.698771, 40.419885]}","Calle de la Reina, 16, 28013 Madrid, Spain",2.0,cocktail
54,MAMVA,4.3,"{'type': 'Point', 'coordinates': [-3.7099, 40.4176]}","Calle de la Independencia, 2, LOCAL, IZQUIERDA, 28013 Madrid, Spain",,cocktail
55,Savas bar,4.8,"{'type': 'Point', 'coordinates': [-3.6996849, 40.407616]}","Calle de la Sombrerería, 3, 28012 Madrid, Spain",,cocktail
56,Terraza Cibeles,3.7,"{'type': 'Point', 'coordinates': [-3.6921521, 40.4189339]}","Plaza Cibeles, 1, 28014 Madrid, Spain",3.0,cocktail
57,Iguazu Cocktails Club,4.4,"{'type': 'Point', 'coordinates': [-3.7020168, 40.4514566]}","Calle de Teruel, 16, 28020 Madrid, Spain",1.0,cocktail
58,Farándula Madrid,4.3,"{'type': 'Point', 'coordinates': [-3.676332999999999, 40.419635]}","Calle de Menorca, 25, 28009 Madrid, Spain",2.0,cocktail
59,Areia,4.4,"{'type': 'Point', 'coordinates': [-3.6980344, 40.4245406]}","Calle de Hortaleza, 92, 28004 Madrid, Spain",2.0,cocktail
