,name,rating,location,address,place
36,Dance Studio Montecarmelo,4.7,"{'type': 'Point', 'coordinates': [-3.7006753, 40.5033938]}","Av. del Monasterio de El Escorial, 40D, 28049 Madrid, Spain",dancing
37,School of Flamenco and Spanish Dance Isabel Quintero,4.9,"{'type': 'Point', 'coordinates': [-3.697465, 40.420588]}","Calle de la Libertad, 7, 28004 Madrid, Spain",dancing
38,Fit Dancing,4.1,"{'type': 'Point', 'coordinates': [-3.7154665, 40.3174227]}","Av. Don Juan de Borbón, local 10, 28903 Getafe, Madrid, Spain",dancing
39,Ballet Flamenco de Madrid,4.5,"{'type': 'Point', 'coordinates': [-3.70316, 40.418401]}","Plaza del Carmen, 1, 28013 Madrid, Spain",dancing
40,Sanse Danza,4.8,"{'type': 'Point', 'coordinates': [-3.6169686, 40.5594074]}","Av. de Tenerife, 28, 28703 San Sebastián de los Reyes, Madrid, Spain",dancing
41,Flamenco Show,0.0,"{'type': 'Point', 'coordinates': [-3.7141641, 40.4126847]}","Calle de la Moreria, 17, 28005 Madrid, Spain",dancing
42,ART DANCING MUSIC - Escuela de Artes Escénicas en Madrid,5.0,"{'type': 'Point', 'coordinates': [-3.7793307, 40.4595765]}","Av. de la Osa Mayor, 32, 28023 Madrid, Spain",dancing
43,Funflow Dance,5.0,"{'type': 'Point', 'coordinates': [-3.701919, 40.42107860000001]}","Calle de Valverde, 10, 28004 Madrid, Spain",dancing
44,Faena Madrid,3.3,"{'type': 'Point', 'coordinates': [-3.6930276, 40.40969219999999]}","C. de Atocha, 125, 28012 Madrid, Spain",dancing
45,Orishas Dance,4.9,"{'type': 'Point', 'coordinates': [-3.6094692, 40.4310956]}","Calle de Longares, 10, 28022 Madrid, Spain",dancing
46,Centro de Danza y Arte de Madrid (CDAM),4.7,"{'type': 'Point', 'coordinates': [-3.6396922, 40.4389592]}","Calle de los Misterios, 8, 28027 Madrid, Spain",dancing
47,The Place Dance Studio Madrid,4.9,"{'type': 'Point', 'coordinates': [-3.6081518, 40.4367881]}","Calle Musas, 16, 28022 Madrid, Spain",dancing
48,""" D'Ambra Dance Project "" Escuela de Danzas Orientales y Jazz - Funky",5.0,"{'type': 'Point', 'coordinates': [-3.672469, 40.430664]}","Calle de Montesa, 43, 28006 Madrid, Spain",dancing
49,Studio11® La Escuela de Baile,4.8,"{'type': 'Point', 'coordinates': [-3.6664831, 40.438095]}","Calle Antonia Ruiz Soro, 11, 28028 Madrid, Spain",dancing
50,Karnak bellydance,4.8,"{'type': 'Point', 'coordinates': [-3.6974781, 40.4205609]}","Calle de la Libertad, 7, 28004 Madrid, Spain",dancing
51,Pasión Dance,4.8,"{'type': 'Point', 'coordinates': [-3.6845211, 40.4681966]}","Calle de Manuel Ferrero, 5, 28036 Madrid, Spain",dancing
52,Escuela de Baile D'angus Dance,4.9,"{'type': 'Point', 'coordinates': [-3.6678461, 40.4293631]}","C/ del Dr. Gómez Ulla, 8, 28028 Madrid, Spain",dancing
53,EL HORNO,4.4,"{'type': 'Point', 'coordinates': [-3.704451, 40.41107]}","Calle de la Esgrima, 11, 28012 Madrid, Spain",dancing
54,Salsabachata Quevedo,4.8,"{'type': 'Point', 'coordinates': [-3.7050633, 40.4357353]}","Calle Cercedilla, 3, 28015 Madrid, Spain",dancing
55,Discoteca El Son,3.9,"{'type': 'Point', 'coordinates': [-3.7017673, 40.4160653]}","Calle de la Victoria, 6, 28012 Madrid, Spain",dancing
56,SpazioDanza,4.6,"{'type': 'Point', 'coordinates': [-3.699093999999999, 40.44868]}","Cl. de Don Quijote, 28, 28020 Madrid, Spain",dancing
57,Dame2Salsa - Salsa cubana en Madrid,5.0,"{'type': 'Point', 'coordinates': [-3.7178349, 40.43092]}","Calle del Tutor, 52, 28008 Madrid, Spain",dancing
58,BSK DANCE VISTA ALEGRE,4.6,"{'type': 'Point', 'coordinates': [-3.7415055, 40.3892783]}","Calle de, Calle Bernardina Aranguren, 10, 28025 Madrid, Spain",dancing
59,Salsabachata Avenida de América,4.7,"{'type': 'Point', 'coordinates': [-3.6734278, 40.4383234]}","Calle de Coslada, 19, 28028 Madrid, Spain",dancing
