,name,rating,location,address,price_level,place
35,Guasa Madrid,4.8,"{'type': 'Point', 'coordinates': [-3.6990311, 40.4251615]}","Calle de San Lorenzo, 9, 28004 Madrid, Spain",,gluten free
36,LEON THE BAKER,4.4,"{'type': 'Point', 'coordinates': [-3.698495, 40.4440095]}","Calle de María de Guzmán, 30, 28003 Madrid, Spain",2.0,gluten free
37,Restaurante La Venganza de Malinche,4.2,"{'type': 'Point', 'coordinates': [-3.7117837, 40.4251238]}","Calle Duque de Osuna, 6, 28015 Madrid, Spain",,gluten free
38,LEON THE BAKER,4.6,"{'type': 'Point', 'coordinates': [-3.676922, 40.423302]}","Calle de Jorge Juan, 72, 28001 Madrid, Spain",,gluten free
39,Vega Alamo,4.6,"{'type': 'Point', 'coordinates': [-3.7091151, 40.4238398]}","Calle del Álamo, 3, 28015 Madrid, Spain",2.0,gluten free
40,La Finca de Susana,4.0,"{'type': 'Point', 'coordinates': [-3.7004754, 40.4160028]}","C. del Príncipe, 10, 28012 Madrid, Spain",1.0,gluten free
41,Freedom Cakes Café,4.6,"{'type': 'Point', 'coordinates': [-3.7028047, 40.4158763]}","Calle de Cádiz, 7, 28012 Madrid, Spain",2.0,gluten free
42,Okashi Sanda,4.5,"{'type': 'Point', 'coordinates': [-3.7032679, 40.42575009999999]}","Calle de San Vicente Ferrer, 22, 28004 Madrid, Spain",2.0,gluten free
43,Cacao,4.6,"{'type': 'Point', 'coordinates': [-3.6970316, 40.4124311]}","C. de Moratín, 19, 28014 Madrid, Spain",2.0,gluten free
44,Chess Café,4.1,"{'type': 'Point', 'coordinates': [-3.7066662, 40.4037399]}","Paseo de las Acacias, 25, 28005 Madrid, Spain",1.0,gluten free
45,Café de la Luz,4.4,"{'type': 'Point', 'coordinates': [-3.7025405, 40.422107]}","Calle de la Puebla, 8, 28004 Madrid, Spain",,gluten free
46,Pastelería Artediet,4.7,"{'type': 'Point', 'coordinates': [-3.608575999999999, 40.406921]}","Calle Villardondiego, 22, 28032 Madrid, Spain",,gluten free
47,Pizza Natura- Restaurante saludable y sin gluten,4.7,"{'type': 'Point', 'coordinates': [-3.6968077, 40.4169235]}","Calle de Jovellanos, 6, 28014 Madrid, Spain",,gluten free
48,LEON THE BAKER,5.0,"{'type': 'Point', 'coordinates': [-3.6963865, 40.4274653]}","Plaza de Sta. Bárbara, 4, 28004 Madrid, Spain",,gluten free
49,Restaurante lapizza+sana,5.0,"{'type': 'Point', 'coordinates': [-3.695477, 40.4239408]}","Calle del Barquillo, 42, 28004 Madrid, Spain",,gluten free
50,Sony´s Food,4.6,"{'type': 'Point', 'coordinates': [-3.7169088, 40.4353911]}","Calle de Fernández de los Ríos, 91, 28015 Madrid, Spain",1.0,gluten free
51,Solo de Croquetas,4.2,"{'type': 'Point', 'coordinates': [-3.6995733, 40.4160129]}","Calle de Echegaray, 5, 28014 Madrid, Spain",,gluten free
52,La Encomienda,4.5,"{'type': 'Point', 'coordinates': [-3.7059791, 40.4105898]}","Calle de la Encomienda, 19, 28012 Madrid, Spain",2.0,gluten free
53,Cucurucho Bar Chamartin,4.4,"{'type': 'Point', 'coordinates': [-3.684132, 40.4672544]}","Calle Mateo Inurria, 19, 28036 Madrid, Spain",,gluten free
54,Public,4.2,"{'type': 'Point', 'coordinates': [-3.7042381, 40.4210047]}","Calle del Desengaño, 11, 28004 Madrid, Spain",1.0,gluten free
55,Panadería Gluten Free,4.8,"{'type': 'Point', 'coordinates': [-3.6801016, 40.4360652]}","Calle del Gral Oraá, 49, 28006 Madrid, Spain",,gluten free
56,LEON THE BAKER,5.0,"{'type': 'Point', 'coordinates': [-3.6748618, 40.4314106]}","Calle del Conde de Peñalver, 66, 28006 Madrid, Spain",,gluten free
57,Juanchi's Burgers,4.4,"{'type': 'Point', 'coordinates': [-3.7083359, 40.41493639999999]}","Cava de San Miguel, 6, 28005 Madrid, Spain",,gluten free
58,Chocolateria 1902,4.3,"{'type': 'Point', 'coordinates': [-3.7068409, 40.4175983]}","Calle de San Martín, 2, 28013 Madrid, Spain",1.0,gluten free
59,Lemongrass Montera / Restaurante tailandés Madrid,3.9,"{'type': 'Point', 'coordinates': [-3.7018321, 40.4190863]}","Calle de la Montera, 36, 28013 Madrid, Spain",1.0,gluten free
