,name,rating,address,price_level,place,type,subtype,CP,latitude,longitude,geometry,price
20,Cine Paz,4.0,"Calle de Fuencarral, 125, 28010 Madrid, Spain",1.0,cinema,plan,culture,28010,40.430862,-3.703376,"{'type': 'Point', 'coordinates': [40.430862, -3.703376]}",1-15€
21,Sala Equis,4.5,"Calle del Duque de Alba, 4, 28012 Madrid, Spain",1.0,cinema,plan,culture,28012,40.4119851,-3.7057319,"{'type': 'Point', 'coordinates': [40.4119851, -3.7057319]}",1-15€
22,Small Film Studio,4.2,"C/ de Magallanes, 1, 28015 Madrid, Spain",1.0,cinema,plan,culture,28015,40.4324161,-3.7054156,"{'type': 'Point', 'coordinates': [40.4324161, -3.7054156]}",1-15€
23,Conde Duque Morasol Cinema,4.1,"Calle de Pradillo, 4, 6, 28002 Madrid, Spain",1.0,cinema,plan,culture,28002,40.4482325,-3.6757913,"{'type': 'Point', 'coordinates': [40.4482325, -3.6757913]}",1-15€
24,CINES RENOIR S.A.,0.0,"Cuesta de San Vicente, 4, 2, 28008 Madrid, Spain",1.0,cinema,plan,culture,28008,40.42179,-3.71369,"{'type': 'Point', 'coordinates': [40.42179, -3.71369]}",1-15€
25,IMAX Madrid,3.7,"Calle Meneses, 0, 28045 Madrid, Spain",1.0,cinema,plan,culture,28045,40.3919972,-3.6820532,"{'type': 'Point', 'coordinates': [40.3919972, -3.6820532]}",1-15€
26,Sala Berlanga,4.5,"C. de Andrés Mellado, 53, 28015 Madrid, Spain",1.0,cinema,plan,culture,28015,40.4359609,-3.7144645,"{'type': 'Point', 'coordinates': [40.4359609, -3.7144645]}",1-15€
27,Autocine Madrid RACE,4.3,"Calle de la Isla de Java, 2, 28034 Madrid, Spain",1.0,cinema,plan,culture,28034,40.4862166,-3.6777766,"{'type': 'Point', 'coordinates': [40.4862166, -3.6777766]}",1-15€
28,Kinépolis Ciudad de la Imagen,4.5,"Calle Edgar Neville, s/n, 28223 Madrid, Spain",1.0,cinema,plan,culture,28223,40.3938727,-3.79677,"{'type': 'Point', 'coordinates': [40.3938727, -3.79677]}",1-15€
29,Alphaville,5.0,"Calle de Martín de los Heros, 14, 28008 Madrid, Spain",1.0,cinema,plan,culture,28008,40.4247033,-3.7136954,"{'type': 'Point', 'coordinates': [40.4247033, -3.7136954]}",1-15€
30,Mujeres de Cine,0.0,"Plaza del Callao, 1, 509, 28013 Madrid, Spain",1.0,cinema,plan,culture,28013,40.4198066,-3.7061094,"{'type': 'Point', 'coordinates': [40.4198066, -3.7061094]}",1-15€
31,mk2 Ice Palace,4.1,"Centro Comercial Palacio de Hielo, Calle de Silvano, 77, 28043 Madrid, Spain",1.0,cinema,plan,culture,28043,40.4631031,-3.6369464,"{'type': 'Point', 'coordinates': [40.4631031, -3.6369464]}",1-15€
32,Cinesa Manoteras 3D,4.0,"Av. de Manoteras, 40, 28050 Madrid, Spain",1.0,cinema,plan,culture,28050,40.48606660000001,-3.6656367,"{'type': 'Point', 'coordinates': [40.48606660000001, -3.6656367]}",1-15€
33,mk2 institut français madrid,4.4,"Calle del Marqués de la Ensenada, 10, 28043 Madrid, Spain",1.0,cinema,plan,culture,28043,40.4245587,-3.692346699999999,"{'type': 'Point', 'coordinates': [40.4245587, -3.692346699999999]}",1-15€
34,La Vaguada cines,3.8,"Calle de Santiago de Compostela, S/N, 28029 Madrid, Spain",1.0,cinema,plan,culture,28029,40.4800527,-3.707578,"{'type': 'Point', 'coordinates': [40.4800527, -3.707578]}",1-15€
35,Cine Benot,4.6,"Calle de Eduardo Benot, 2, 28008 Madrid, Spain",1.0,cinema,plan,culture,28008,40.4220744,-3.718224599999999,"{'type': 'Point', 'coordinates': [40.4220744, -3.718224599999999]}",1-15€
36,Conde Duque Cinema,3.8,"Calle de Sta Engracia, 132, 28003 Madrid, Spain",1.0,cinema,plan,culture,28003,40.4426682,-3.7018614,"{'type': 'Point', 'coordinates': [40.4426682, -3.7018614]}",1-15€
37,Cine Conde Duque VERDI Alberto Aguilera,3.9,"Calle de Alberto Aguilera, 4, 28015 Madrid, Spain",1.0,cinema,plan,culture,28015,40.4299926,-3.706534999999999,"{'type': 'Point', 'coordinates': [40.4299926, -3.706534999999999]}",1-15€
38,Mk2 Sunset Cinema,0.0,"Calle del Almte., 5, 28004 Madrid, Spain",1.0,cinema,plan,culture,28004,40.4226998,-3.695032,"{'type': 'Point', 'coordinates': [40.4226998, -3.695032]}",1-15€
39,CINESA Méndez Álvaro 3D,4.1,"Calle Acanto, 2, 28045 Madrid, Spain",1.0,cinema,plan,culture,28045,40.3969456,-3.6758854,"{'type': 'Point', 'coordinates': [40.3969456, -3.6758854]}",1-15€
40,Yelmo Cines,4.1,"Calle de Aracne, s / n, 28022 Madrid, Spain",1.0,cinema,plan,culture,28022,40.4469616,-3.5866253,"{'type': 'Point', 'coordinates': [40.4469616, -3.5866253]}",1-15€
41,Cinesa,4.2,"Estación Príncipe Pío, Paseo de la Florida, 2, 28008 Madrid, Spain",1.0,cinema,plan,culture,28008,40.4228682,-3.7212829,"{'type': 'Point', 'coordinates': [40.4228682, -3.7212829]}",1-15€
42,CINESA 3D ROSAS,4.0,"Av. de Guadalajara, 2, 28032 Madrid, Spain",1.0,cinema,plan,culture,28032,40.4186006,-3.620441599999999,"{'type': 'Point', 'coordinates': [40.4186006, -3.620441599999999]}",1-15€
43,All Cinema. all Dominican,3.0,"Paseo de la Castellana, 30, 28046 Madrid, Spain",1.0,cinema,plan,culture,28046,40.4315396,-3.6882957,"{'type': 'Point', 'coordinates': [40.4315396, -3.6882957]}",1-15€
44,Cinesa Proyecciones,4.2,"Calle de Fuencarral, 136, 28001 Madrid, Spain",1.0,cinema,plan,culture,28001,40.4314921,-3.703207399999999,"{'type': 'Point', 'coordinates': [40.4314921, -3.703207399999999]}",1-15€
45,Film Artesiete Alcalá,4.1,"Calle de Alcalá, 414, 2ª planta, Local 1-2, 28027 Madrid, Spain",1.0,cinema,plan,culture,28027,40.4365995,-3.6377453,"{'type': 'Point', 'coordinates': [40.4365995, -3.6377453]}",1-15€
46,Torco,4.0,"C. de la Princesa, 10, 28008 Madrid, Spain",1.0,cinema,plan,culture,28008,40.4256119,-3.7123904,"{'type': 'Point', 'coordinates': [40.4256119, -3.7123904]}",1-15€
47,Cinesa Luxe,4.3,"Av. de Europa, 13, 28108 Alcobendas, Madrid, Spain",1.0,cinema,plan,culture,28108,40.5186034,-3.655265899999999,"{'type': 'Point', 'coordinates': [40.5186034, -3.655265899999999]}",1-15€
48,Academia De Cine -,3.5,"Calle de Zurbano, 3, 28010 Madrid, Spain",1.0,cinema,plan,culture,28010,40.4274712,-3.6938907,"{'type': 'Point', 'coordinates': [40.4274712, -3.6938907]}",1-15€
49,Kinépolis Madrid Diversia,4.2,"C.C. Heron Diversia, Av. de Bruselas, 21, 28108 Alcobendas, Madrid, Spain",1.0,cinema,plan,culture,28108,40.5300823,-3.639672399999999,"{'type': 'Point', 'coordinates': [40.5300823, -3.639672399999999]}",1-15€
50,CINESA LA GAVIA 3D,4.1,"Calle Adolfo Bioy Casares, 2, 28051 Madrid, Spain",1.0,cinema,plan,culture,28051,40.3689056,-3.598754,"{'type': 'Point', 'coordinates': [40.3689056, -3.598754]}",1-15€
51,Cine Inmersivo - Desafío Total,4.6,"Kinepolis, Calle Edgar Neville, 28223 Madrid, Spain",1.0,cinema,plan,culture,28223,40.3943626,-3.7983148,"{'type': 'Point', 'coordinates': [40.3943626, -3.7983148]}",1-15€
52,Solar de Antonio Grilo - Cine de Verano,5.0,"Barrio de Malasaña Solar de Antonio Grilo No. 8 - entre Mostenses y, Calle de San Bernardo, Madrid, Spain",1.0,cinema,plan,culture,,40.42352590000001,-3.7080259,"{'type': 'Point', 'coordinates': [40.42352590000001, -3.7080259]}",1-15€
53,Odeon Multicines Sambil,4.6,"28917 Leganés, Madrid, Spain",1.0,cinema,plan,culture,28917,40.3600804,-3.776750399999999,"{'type': 'Point', 'coordinates': [40.3600804, -3.776750399999999]}",1-15€
54,El Ojo Cojo,2.1,"Calle de los Tres Peces, 32, 28012 Madrid, Spain",1.0,cinema,plan,culture,28012,40.4107961,-3.6990795,"{'type': 'Point', 'coordinates': [40.4107961, -3.6990795]}",1-15€
55,Madrid Producciones method S.L.,5.0,"Calle del Gral. Palanca, 38, 28045 Madrid, Spain",1.0,cinema,plan,culture,28045,40.3991503,-3.6950646,"{'type': 'Point', 'coordinates': [40.3991503, -3.6950646]}",1-15€
56,Huaorani Films,5.0,"Plaza de los Mostenses, 13, 28015 Madrid, Spain",1.0,cinema,plan,culture,28015,40.4233184,-3.7086485,"{'type': 'Point', 'coordinates': [40.4233184, -3.7086485]}",1-15€
57,Cine 4D,3.4,"Paseo de la Venta, 66, 28011 Madrid, Spain",1.0,cinema,plan,culture,28011,40.4121962,-3.7512087,"{'type': 'Point', 'coordinates': [40.4121962, -3.7512087]}",1-15€
58,Cinesa Parquesur & IMAX,4.5,"Parquesur Shopping Center Avenida de Gran Bretaña 28916, Madrid, Spain",1.0,cinema,plan,culture,28916,40.3390157,-3.736052699999999,"{'type': 'Point', 'coordinates': [40.3390157, -3.736052699999999]}",1-15€
59,Cine Yelmo,4.2,"Plaza del Comercio, 11-12, 28703 San Sebastián de los Reyes, Madrid, Spain",1.0,cinema,plan,culture,28703,40.5410924,-3.6157151,"{'type': 'Point', 'coordinates': [40.5410924, -3.6157151]}",1-15€
60,Museo de Historia de Madrid,4.4,"Calle de Fuencarral, 78, 28004 Madrid, Spain",2.0,museum,plan,culture,28004,40.4257773,-3.7008315,"{'type': 'Point', 'coordinates': [40.4257773, -3.7008315]}",15-25€
61,Museum of the Americas,4.4,"Av. de los Reyes Católicos, 6, 28040 Madrid, Spain",2.0,museum,plan,culture,28040,40.4383189,-3.7219663,"{'type': 'Point', 'coordinates': [40.4383189, -3.7219663]}",15-25€
62,Naval Museum,4.5,"Paseo del Prado, 3, 28014 Madrid, Spain",2.0,museum,plan,culture,28014,40.4177611,-3.6927336,"{'type': 'Point', 'coordinates': [40.4177611, -3.6927336]}",15-25€
63,Sorolla Museum,4.7,"Paseo del General Martínez Campos, 37, 28010 Madrid, Spain",2.0,museum,plan,culture,28010,40.4354306,-3.6925053,"{'type': 'Point', 'coordinates': [40.4354306, -3.6925053]}",15-25€
64,National Archaeological Museum,4.7,"Calle de Serrano, 13, 28001 Madrid, Spain",2.0,museum,plan,culture,28001,40.423553,-3.689402,"{'type': 'Point', 'coordinates': [40.423553, -3.689402]}",15-25€
65,The Robot Museum,4.2,"Centro Comercial ABC Serrano - C, Calle de Serrano, 61, 28006 Madrid, Spain",2.0,museum,plan,culture,28006,40.4322143,-3.6869647,"{'type': 'Point', 'coordinates': [40.4322143, -3.6869647]}",15-25€
66,Museo del Romanticismo,4.5,"Calle de San Mateo, 13, 28004 Madrid, Spain",2.0,museum,plan,culture,28004,40.4258364,-3.6988403,"{'type': 'Point', 'coordinates': [40.4258364, -3.6988403]}",15-25€
67,Museo Nacional Centro de Arte Reina Sofía,4.5,"Calle de Santa Isabel, 52, 28012 Madrid, Spain",2.0,museum,plan,culture,28012,40.4079123,-3.6945569,"{'type': 'Point', 'coordinates': [40.4079123, -3.6945569]}",15-25€
68,Thyssen-Bornemisza Museum,4.6,"Paseo del Prado, 8, 28014 Madrid, Spain",2.0,museum,plan,culture,28014,40.4160406,-3.6949254,"{'type': 'Point', 'coordinates': [40.4160406, -3.6949254]}",15-25€
69,Cerralbo Museum,4.6,"C. de Ventura Rodríguez, 17, 28008 Madrid, Spain",2.0,museum,plan,culture,28008,40.423764,-3.714541,"{'type': 'Point', 'coordinates': [40.423764, -3.714541]}",15-25€
70,Museo de Arte Contemporáneo,4.2,"Calle del Conde Duque, 9, 28015 Madrid, Spain",2.0,museum,plan,culture,28015,40.4267367,-3.7111614,"{'type': 'Point', 'coordinates': [40.4267367, -3.7111614]}",15-25€
71,Museo de San Isidro,4.5,"Plaza de San Andrés, 2, 28005 Madrid, Spain",2.0,museum,plan,culture,28005,40.4121475,-3.7110023,"{'type': 'Point', 'coordinates': [40.4121475, -3.7110023]}",15-25€
72,Museo Nacional de Artes Decorativas,4.2,"Calle de Montalbán, 12, 28014 Madrid, Spain",2.0,museum,plan,culture,28014,40.4179119,-3.6898167,"{'type': 'Point', 'coordinates': [40.4179119, -3.6898167]}",15-25€
73,House-Museum of Lope de Vega,4.5,"Calle de Cervantes, 11, 28014 Madrid, Spain",2.0,museum,plan,culture,28014,40.4143821,-3.6974563,"{'type': 'Point', 'coordinates': [40.4143821, -3.6974563]}",15-25€
74,Museo Nacional de Ciencias Naturales,4.4,"Calle de José Gutiérrez Abascal, 2, 28006 Madrid, Spain",2.0,museum,plan,culture,28006,40.4409237,-3.689709299999999,"{'type': 'Point', 'coordinates': [40.4409237, -3.689709299999999]}",15-25€
75,Museo Lázaro Galdiano,4.7,"Calle de Serrano, 122, 28006 Madrid, Spain",2.0,museum,plan,culture,28006,40.4369187,-3.6857512,"{'type': 'Point', 'coordinates': [40.4369187, -3.6857512]}",15-25€
76,Museo Arte Público,4.2,"Paseo de la Castellana, 40, 28046 Madrid, Spain",2.0,museum,plan,culture,28046,40.4332603,-3.6875647,"{'type': 'Point', 'coordinates': [40.4332603, -3.6875647]}",15-25€
77,Museo Nacional del Prado,4.7,"Calle de Ruiz de Alarcón, 23, 28014 Madrid, Spain",2.0,museum,plan,culture,28014,40.4137818,-3.6921271,"{'type': 'Point', 'coordinates': [40.4137818, -3.6921271]}",15-25€
78,Museo del Aire,4.7,"Autovía, A-5, 28024 Madrid, Spain",2.0,museum,plan,culture,28024,40.3649476,-3.804266299999999,"{'type': 'Point', 'coordinates': [40.3649476, -3.804266299999999]}",15-25€
79,Museo ABC,4.3,"Calle de Amaniel, 29, 28015 Madrid, Spain",2.0,museum,plan,culture,28015,40.4276904,-3.7095701,"{'type': 'Point', 'coordinates': [40.4276904, -3.7095701]}",15-25€
80,Museo Tiflológico de la ONCE,4.6,"C/ de la Coruña, 18, 28020 Madrid, Spain",2.0,museum,plan,culture,28020,40.455263,-3.7002702,"{'type': 'Point', 'coordinates': [40.455263, -3.7002702]}",15-25€
81,Museo Casa de la Moneda,4.5,"Calle del Dr. Esquerdo, 36, 28028 Madrid, Spain",2.0,museum,plan,culture,28028,40.4226314,-3.669189199999999,"{'type': 'Point', 'coordinates': [40.4226314, -3.669189199999999]}",15-25€
82,Museo de las Ilusiones Madrid,4.2,"Calle del Dr Cortezo, 8, 28012 Madrid, Spain",2.0,museum,plan,culture,28012,40.4134667,-3.7038901,"{'type': 'Point', 'coordinates': [40.4134667, -3.7038901]}",15-25€
83,MUMA. Museum of Tanks,4.8,"Unnamed Road, 28049, 28049, Madrid, Spain",2.0,museum,plan,culture,28049,40.5556022,-3.7093851,"{'type': 'Point', 'coordinates': [40.5556022, -3.7093851]}",15-25€
84,Museum of Almudena Cathedral,4.5,"Calle de la Almudena, S/N, 28013 Madrid, Spain",2.0,museum,plan,culture,28013,40.4154901,-3.7137236,"{'type': 'Point', 'coordinates': [40.4154901, -3.7137236]}",15-25€
85,Museo del Ferrocarril de Madrid,4.4,"Paseo de las Delicias, 61, 28045 Madrid, Spain",2.0,museum,plan,culture,28045,40.3987474,-3.691463699999999,"{'type': 'Point', 'coordinates': [40.3987474, -3.691463699999999]}",15-25€
86,Museo del Traje,3.9,"Av. Juan de Herrera, 2, 28040 Madrid, Spain",2.0,museum,plan,culture,28040,40.4401359,-3.7286858,"{'type': 'Point', 'coordinates': [40.4401359, -3.7286858]}",15-25€
87,Museo Geominero,4.6,"Calle de Ríos Rosas, 23, 28003 Madrid, Spain",2.0,museum,plan,culture,28003,40.442645,-3.69965,"{'type': 'Point', 'coordinates': [40.442645, -3.69965]}",15-25€
88,Museum of Illusions,3.9,"Calle del Dr Cortezo, 8, 28012 Madrid, Spain",2.0,museum,plan,culture,28012,40.4134667,-3.7038901,"{'type': 'Point', 'coordinates': [40.4134667, -3.7038901]}",15-25€
89,Museo Taurino de Madrid,4.2,"Calle de Alcalá, 237, 28028 Madrid, Spain",2.0,museum,plan,culture,28028,40.4329957,-3.6632793,"{'type': 'Point', 'coordinates': [40.4329957, -3.6632793]}",15-25€
90,Museum of Arts and Popular Traditions,4.3,"Calle de Carlos Arniches, 3, 5, 28005 Madrid, Spain",2.0,museum,plan,culture,28005,40.4088489,-3.708233099999999,"{'type': 'Point', 'coordinates': [40.4088489, -3.708233099999999]}",15-25€
91,Palacio Real de Madrid,5.0,"Calle de Bailén, 4, 28013 Madrid, Spain",2.0,museum,plan,culture,28013,40.4181889,-3.7135925,"{'type': 'Point', 'coordinates': [40.4181889, -3.7135925]}",15-25€
92,Museo de Antropología,4.3,"Calle de Alfonso XII, 68, 28014 Madrid, Spain",2.0,museum,plan,culture,28014,40.4076679,-3.6889752,"{'type': 'Point', 'coordinates': [40.4076679, -3.6889752]}",15-25€
93,Imprenta Municipal - Artes del Libro,4.5,"28012, Calle de Concepción Jerónima, 15, 28012 Madrid, Spain",2.0,museum,plan,culture,28012,40.4138972,-3.7054722,"{'type': 'Point', 'coordinates': [40.4138972, -3.7054722]}",15-25€
94,Royal Armoury of Madrid,4.7,"Royal Palace of Madrid, Calle de Bailén, s/n, 28013 Madrid, Spain",2.0,museum,plan,culture,28013,40.4168523,-3.7152658,"{'type': 'Point', 'coordinates': [40.4168523, -3.7152658]}",15-25€
95,Royal Collections Museum,2.6,"Cuesta de La Vega, 28005 Madrid, Spain",2.0,museum,plan,culture,28005,40.4144314,-3.7158854,"{'type': 'Point', 'coordinates': [40.4144314, -3.7158854]}",15-25€
96,"Museum of Anatomy ""Javier Puerta""",4.2,"Facultad de Medicina de UCM, Departamento de Anatomía Humana y Embriología I, Ciudad Universitaria, s/n, 28040 Madrid, Spain",2.0,museum,plan,culture,28040,40.44455809999999,-3.7240129,"{'type': 'Point', 'coordinates': [40.44455809999999, -3.7240129]}",15-25€
97,Museo de los Caños del Peral,4.2,"Metro Ópera, Plaza de Isabel II, 8, 28013 Madrid, Spain",2.0,museum,plan,culture,28013,40.4181355,-3.7089925,"{'type': 'Point', 'coordinates': [40.4181355, -3.7089925]}",15-25€
