,name,rating,location,address,price_level,place
37,Circus Sweet,4.0,"{'type': 'Point', 'coordinates': [-3.7206923, 40.3267016]}","Ctra. de Villaverde, 4, 28903 Getafe, Madrid, Spain",,circus
38,San Mateo Seis,3.3,"{'type': 'Point', 'coordinates': [-3.700181, 40.4250842]}","Calle de San Mateo, 6, 28004 Madrid, Spain",,circus
39,Scimmie Volanti - Escuela de Circo,4.8,"{'type': 'Point', 'coordinates': [-3.6319112, 40.544251]}","Calle de Ntra. Sra. del Pilar, 41, 28100 Alcobendas, Madrid, Spain",,circus
40,Circus Decoración y Regalos,4.8,"{'type': 'Point', 'coordinates': [-3.8758608, 40.4892285]}","Calle Comunidad de Madrid, 37, Local 35 y 49, 28231 Las Rozas de Madrid, Madrid, Spain",,circus
41,Circo KIDS,4.9,"{'type': 'Point', 'coordinates': [-3.6952746, 40.4246782]}","Calle de Argensola, 2, 28004 Madrid, Spain",,circus
42,Circo Kids,0.0,"{'type': 'Point', 'coordinates': [-3.6861525, 40.4235168]}","C. Jorge Juan, 14 Bis, 28001 Madrid, Spain",,circus
43,La Mansión de Margöt,0.0,"{'type': 'Point', 'coordinates': [-3.6800923, 40.4180872]}","Paseo de la República Dominicana, 1, 28009 Madrid, Spain",,circus
44,Bungalow25,5.0,"{'type': 'Point', 'coordinates': [-3.6988352, 40.4339802]}","C. de Sagunto, 17, Bajo, 28010 Madrid, Spain",,circus
45,Asociación Española contra el cáncer,3.0,"{'type': 'Point', 'coordinates': [-3.6914144, 40.427129]}","Calle Amador de los Ríos, 5, 28010 Madrid, Spain",,circus
46,Corro los Peñascales,0.0,"{'type': 'Point', 'coordinates': [-3.9002299, 40.564182]}","AVDA. DEL PARDO S/N COLEGIO LOS PEÑASCALES – LAS MATAS, 28290 Las Rozas de Madrid, Madrid, Spain",,circus
47,Aerotours Madrid,4.9,"{'type': 'Point', 'coordinates': [-3.6293445, 40.4833258]}","Camino Viejo de Burgos, 35, 28055 Madrid, Spain",,circus
48,Circus Complvtvm,0.0,"{'type': 'Point', 'coordinates': [-3.3619391, 40.492924]}","28806 Alcala de Henares, Madrid, Spain",,circus
49,Village Apartments Malasaña,4.0,"{'type': 'Point', 'coordinates': [-3.7042381, 40.4224358]}","Corredera Baja de San Pablo, 21, 28004 Madrid, Spain",,circus
50,Circus Bar,3.8,"{'type': 'Point', 'coordinates': [-3.7687651, 40.2268443]}","Av. Juan Carlos I, 28981 Parla, Madrid, Spain",2.0,circus
51,Event2all,0.0,"{'type': 'Point', 'coordinates': [-3.6985597, 40.4338763]}","Calle de Sta Engracia, 61, 28010 Madrid, Spain",,circus
52,Matadero Madrid,4.5,"{'type': 'Point', 'coordinates': [-3.697883399999999, 40.3919453]}","Plaza de Legazpi, 8, 28045 Madrid, Spain",,circus
53,https://madridesteatro.com,0.0,"{'type': 'Point', 'coordinates': [-3.676601099999999, 40.4181321]}","Calle de Ibiza, 18, 5º d, 28009 Madrid, Spain",,circus
54,Museo de Historia de Madrid,4.4,"{'type': 'Point', 'coordinates': [-3.7008315, 40.4257773]}","Calle de Fuencarral, 78, 28004 Madrid, Spain",,circus
55,Teatro Off La Latina,4.4,"{'type': 'Point', 'coordinates': [-3.711973, 40.412046]}","Calle de los Mancebos, 4, 28005 Madrid, Spain",,circus
56,Thyssen-Bornemisza Museum,4.6,"{'type': 'Point', 'coordinates': [-3.6949254, 40.4160406]}","Paseo del Prado, 8, 28014 Madrid, Spain",,circus
57,Museo Nacional del Prado,4.7,"{'type': 'Point', 'coordinates': [-3.6921271, 40.4137818]}","Calle de Ruiz de Alarcón, 23, 28014 Madrid, Spain",,circus
58,Martinas Rock,4.4,"{'type': 'Point', 'coordinates': [-3.6685574, 40.44495180000001]}","Calle Clara del Rey, 53, 28002 Madrid, Spain",,circus
59,SPORTIUM en Salon de Juegos Circus,2.0,"{'type': 'Point', 'coordinates': [-3.788943599999999, 40.2940721]}","Calle de Méjico, 2, 12, 28945 Fuenlabrada, Madrid, Spain",,circus
