,name,rating,location,address,price_level,place
37,Rotary Club de Madrid,5.0,"{'type': 'Point', 'coordinates': [-3.6920496, 40.4252675]}","Calle del Marqués de la Ensenada, 16, 28004 Madrid, Spain",,samba club
38,The American Women’s Club of Madrid,0.0,"{'type': 'Point', 'coordinates': [-3.677905, 40.4554729]}","Plaza de la República del Ecuador, 6, 28016 Madrid, Spain",,samba club
39,Observatorio de Derechos Humanos Samba Martine,0.0,"{'type': 'Point', 'coordinates': [-3.7015657, 40.4129201]}","Calle de los Cañizares, 3, 28012 Madrid, Spain",,samba club
40,Lucy In The Sky Club,4.2,"{'type': 'Point', 'coordinates': [-3.7078297, 40.4261175]}","Calle de San Vicente Ferrer, 55, 28015 Madrid, Spain",,samba club
41,Moby Dick,4.1,"{'type': 'Point', 'coordinates': [-3.694041399999999, 40.4544936]}","Av. de Brasil, 5, 28020 Madrid, Spain",2.0,samba club
42,Brunch Club,4.5,"{'type': 'Point', 'coordinates': [-3.7028222, 40.4216]}","Calle del Barco, 15, 28004 Madrid, Spain",2.0,samba club
43,ATTACK Fun SX Gay Club,4.2,"{'type': 'Point', 'coordinates': [-3.7018596, 40.4108628]}","Calle del Olivar, 22, 28012 Madrid, Spain",1.0,samba club
44,Madrid Cricket Club,4.7,"{'type': 'Point', 'coordinates': [-3.7280999, 40.4511382]}","Av. Complutense, 28040 Madrid, Spain",,samba club
45,Spanish club,4.9,"{'type': 'Point', 'coordinates': [-3.6918303, 40.42907330000001]}","Calle del Monte Esquinza, 28, 28010 Madrid, Spain",,samba club
46,David Lloyd Aravaca,4.2,"{'type': 'Point', 'coordinates': [-3.76839, 40.47257]}","Calle Vinas de el Pardo, 4, 28023 Madrid, Spain",,samba club
47,Giglon,3.7,"{'type': 'Point', 'coordinates': [-3.6711453, 40.4064086]}","Av. del Mediterráneo, 44d, 28007 Madrid, Spain",,samba club
48,Fabrik,4.4,"{'type': 'Point', 'coordinates': [-3.8404861, 40.2654556]}","Av. de la Industria, 82, 28970 Humanes de Madrid, Madrid, Spain",2.0,samba club
