,name,rating,location,address,price_level,place
34,Paintball Madrid Desafio,4.9,"{'type': 'Point', 'coordinates': [-3.9879263, 40.5088219]}","Camino de Cerro Tablado, S/N, 28229, Madrid, Spain",,paintball
35,Paintball,4.3,"{'type': 'Point', 'coordinates': [-3.9131916, 40.4668558]}","Poligono Diseminados, 30, 28222, Madrid, Spain",,paintball
36,Paintball Majadahonda (Paintball campo de tiro),4.7,"{'type': 'Point', 'coordinates': [-3.9131574, 40.4668374]}","Poligono Diseminados, 30, 28222, Madrid, Spain",,paintball
37,Paintball Madrid El Marqués,4.9,"{'type': 'Point', 'coordinates': [-4.0621767, 40.4110714]}","Camino de los Vinateros, 28693 Quijorna, Madrid, Spain",,paintball
38,Multiaventura Park en Madrid - Las Rozas,4.5,"{'type': 'Point', 'coordinates': [-3.894031499999999, 40.5007512]}","Calle Bruselas, 3, 28232 Las Rozas de Madrid, Madrid, Spain",,paintball
39,Paintball Jarama,4.2,"{'type': 'Point', 'coordinates': [-3.520339, 40.70776]}","Camino de Madrid, S/N, 28150 Valdetorres de Jarama, Madrid, Spain",,paintball
40,Paintball Madrid Alcorcon,5.0,"{'type': 'Point', 'coordinates': [-3.9945154, 40.3901164]}","M-600, 19-21, 28690 Brunete, Madrid, Spain",,paintball
41,Combat Arena,4.5,"{'type': 'Point', 'coordinates': [-3.5222779, 40.3285413]}","Poligono Industrial los Areneros, 12, 28521 Rivas-Vaciamadrid, Madrid, Spain",,paintball
42,Paintball Madrid Norte Action Live (Entrada),4.8,"{'type': 'Point', 'coordinates': [-4.0431656, 40.6196726]}","Av. del Monte, 12, 28292 El Escorial, Madrid, Spain",,paintball
43,Paintball Action Live Norte - El Escorial (Base Central),5.0,"{'type': 'Point', 'coordinates': [-4.0644352, 40.6191902]}","Camino sin nombre, 28292 Madrid, Spain",,paintball
44,eventos barajas,5.0,"{'type': 'Point', 'coordinates': [-3.54784, 40.4975073]}","Carretera Ajalvir, 830K, 28860 Paracuellos de Jarama, Madrid, Spain",,paintball
45,Quake Paintball,4.5,"{'type': 'Point', 'coordinates': [-3.3207, 40.36533]}","Carretera M-209, 0 Km 1 2, 28813 Pozuelo del Rey, Spain",,paintball
46,Paintball Action Live Norte - El Escorial,4.6,"{'type': 'Point', 'coordinates': [-4.0536037, 40.6219686]}","28292 El Escorial, Madrid, Spain",,paintball
47,Megacampo Paintball Madrid,4.3,"{'type': 'Point', 'coordinates': [-4.0508994, 40.67608329999999]}","Unnamed Rd, 28450 Collado Mediano, Madrid, Spain",,paintball
48,Valdeaventura,4.0,"{'type': 'Point', 'coordinates': [-4.0514108, 40.5007668]}","Km 22,500 de la 600, carretera, 28210, 28210, Madrid, Spain",,paintball
49,Campo Real Aventura,4.5,"{'type': 'Point', 'coordinates': [-3.4285166, 40.3261054]}","Camino de Matacuñados, 28510 Campo Real, Madrid, Spain",,paintball
