,name,rating,location,address,price_level,place
36,moondance madrid,3.5,"{'type': 'Point', 'coordinates': [-3.701058, 40.418402]}","Calle de la Aduana, 21, 28012 679013092, Madrid, Spain",1.0,salsa club
37,Manama Disco,2.7,"{'type': 'Point', 'coordinates': [-3.7026209, 40.4150667]}","Calle de Barcelona, 14, 28012 Madrid, Spain",,salsa club
38,Funflow Dance,5.0,"{'type': 'Point', 'coordinates': [-3.701919, 40.42107860000001]}","Calle de Valverde, 10, 28004 Madrid, Spain",,salsa club
39,Bongos,4.2,"{'type': 'Point', 'coordinates': [-3.703869, 40.4427195]}","Calle de Bravo Murillo, 52, 28003 Madrid, Spain",,salsa club
40,Club 54,4.1,"{'type': 'Point', 'coordinates': [-3.6982414, 40.42099109999999]}","Calle de Barbieri, 7, 28004 Madrid, Spain",2.0,salsa club
41,Independance Club,3.8,"{'type': 'Point', 'coordinates': [-3.692779899999999, 40.409605]}","C. de Atocha, 127, 28012 Madrid, Spain",1.0,salsa club
42,Sálsate Madrid: escuela especializada en Casino (salsa cubana),4.8,"{'type': 'Point', 'coordinates': [-3.7075582, 40.4507566]}","Calle San Valeriano, 4, 28039 Madrid, Spain",,salsa club
43,Clubbers Tour,2.9,"{'type': 'Point', 'coordinates': [-3.7038293, 40.4157732]}","Calle de la Cruz, 33, 28012 Madrid, Spain",,salsa club
44,WELKHOMEclub,4.5,"{'type': 'Point', 'coordinates': [-3.6923173, 40.42731]}","Calle del Monte Esquinza, 15, 28010 Madrid, Spain",2.0,salsa club
45,Faena Madrid,3.3,"{'type': 'Point', 'coordinates': [-3.6930276, 40.40969219999999]}","C. de Atocha, 125, 28012 Madrid, Spain",,salsa club
46,Sala Zenith,3.1,"{'type': 'Point', 'coordinates': [-3.6928536, 40.4096199]}","C. de Atocha, 127, 28012 Madrid, Spain",,salsa club
47,Karamelomadrid,0.0,"{'type': 'Point', 'coordinates': [-3.7172104, 40.4262695]}","Calle de Ferraz, 38, 28008 Madrid, Spain",,salsa club
48,Salsabachata Quevedo,4.8,"{'type': 'Point', 'coordinates': [-3.7050633, 40.4357353]}","Calle Cercedilla, 3, 28015 Madrid, Spain",,salsa club
49,Clases de Salsa y Clases de Bachata Arts Dance Escuela de baile,5.0,"{'type': 'Point', 'coordinates': [-3.6771376, 40.4289177]}","Calle de Don Ramón de la Cruz, 67, 28001 Madrid, Spain",,salsa club
50,Tempo Club,4.0,"{'type': 'Point', 'coordinates': [-3.711892, 40.425275]}","Calle Duque de Osuna, 8, 28015 Madrid, Spain",,salsa club
51,Palace Disco Club,3.4,"{'type': 'Point', 'coordinates': [-3.7089488, 40.4184349]}","Plaza de Isabel II, 7, 28013 Madrid, Spain",2.0,salsa club
52,"Sala Zeus, Móstoles",4.1,"{'type': 'Point', 'coordinates': [-3.8573885, 40.3307737]}","Calle Becquer, 3, 28932 Móstoles, Madrid, Spain",1.0,salsa club
53,Charada Club de Baile,3.6,"{'type': 'Point', 'coordinates': [-3.709616, 40.420617]}","Calle de la Bola, 13, 28013 Madrid, Spain",,salsa club
54,Premiumdance | Clases de salsa y bachata,5.0,"{'type': 'Point', 'coordinates': [-3.6687284, 40.4277583]}","Pl. de Manuel Becerra, 28028 Madrid, Spain",,salsa club
55,El Rincón de La Habana,4.4,"{'type': 'Point', 'coordinates': [-3.7094361, 40.4242361]}","Calle de los Reyes, 6, 28015 Madrid, Spain",,salsa club
56,Salsebastian,4.8,"{'type': 'Point', 'coordinates': [-3.6122595, 40.5490681]}","Av. Fuente Nueva, Nº 5, Nave 16 B, 28703 San Sebastián de los Reyes, Madrid, Spain",,salsa club
57,Club 33,3.8,"{'type': 'Point', 'coordinates': [-3.7010755, 40.4120003]}","Calle de la Cabeza, 33, 28012 Madrid, Spain",2.0,salsa club
58,Golden Gran Vía,3.7,"{'type': 'Point', 'coordinates': [-3.7072222, 40.4213889]}","C/ Gran Vía, n 54, 28013 Madrid, Spain",1.0,salsa club
59,Discoteca Bahia Madrid,3.0,"{'type': 'Point', 'coordinates': [-3.7172104, 40.4262695]}","Calle de Ferraz, 38, 28008 Madrid, Spain",,salsa club
