,name,rating,address,price_level,place,CP,latitude,longitude,geometry,price
649,Peasy,4.1,"Plaza de Sta. Bárbara, 9, 28004 Madrid, Spain",2.0,italian,28004,40.4266992,-3.6961266,"{'type': 'Point', 'coordinates': [40.4266992, -3.6961266]}",15-25€
650,Cor&Cor,4.1,"Calle de los Donados, 2, 28013 Madrid, Spain",2.0,italian,28013,40.41792299999999,-3.708335999999999,"{'type': 'Point', 'coordinates': [40.41792299999999, -3.708335999999999]}",15-25€
651,Bresca,4.3,"Calle de la Virgen de los Peligros, 7, 28013 Madrid, Spain",2.0,italian,28013,40.4187395,-3.6997114,"{'type': 'Point', 'coordinates': [40.4187395, -3.6997114]}",15-25€
652,Pinocchio Sánchez Bustillo,3.9,"Calle de Sánchez Bustillo, 5, 28012 Madrid, Spain",2.0,italian,28012,40.409021,-3.693619,"{'type': 'Point', 'coordinates': [40.409021, -3.693619]}",15-25€
653,Oven Mozzarella Bar,4.5,"C. de Atocha, 114, 28012 Madrid, Spain",2.0,italian,28012,40.4094376,-3.693310699999999,"{'type': 'Point', 'coordinates': [40.4094376, -3.693310699999999]}",15-25€
654,Il Pezzo di Giuseppe,3.9,"Plaza de Sta. Ana, 5, 28012 Madrid, Spain",2.0,italian,28012,40.4150314,-3.7003251,"{'type': 'Point', 'coordinates': [40.4150314, -3.7003251]}",15-25€
655,Al Settimo Cielo Pizza e Pasta,4.2,"Calle del Humilladero, 3, 28005 Madrid, Spain",1.0,italian,28005,40.41049659999999,-3.7102563,"{'type': 'Point', 'coordinates': [40.41049659999999, -3.7102563]}",1-15€
656,Restaurante italiano Nonsolocaffé,4.2,"Calle de Ríos Rosas, 52, 28003 Madrid, Spain",2.0,italian,28003,40.4415459,-3.6957761,"{'type': 'Point', 'coordinates': [40.4415459, -3.6957761]}",15-25€
657,Matteo Cucina Italiana,4.3,"Cl. de Ayala, 28, 28001 Madrid, Spain",2.0,italian,28001,40.4275666,-3.6857583,"{'type': 'Point', 'coordinates': [40.4275666, -3.6857583]}",15-25€
658,Pizzart Canalejas,4.5,"Calle de Arlabán, 1, 28014 Madrid, Spain",1.0,italian,28014,40.4170601,-3.6997915,"{'type': 'Point', 'coordinates': [40.4170601, -3.6997915]}",1-15€
659,Deli Peppe,4.6,"Frente a los ascensores, Mercado de Las Ventas Calle Virgen de la Alegría, 10, Local 170-180-190, planta 1, 28027 Madrid, Spain",1.0,italian,28027,40.4331873,-3.6570165,"{'type': 'Point', 'coordinates': [40.4331873, -3.6570165]}",1-15€
660,La Bruschetteria de Françoise,4.4,"C. de Fernando el Católico, 6, 28015 Madrid, Spain",1.0,italian,28015,40.4339413,-3.7066177,"{'type': 'Point', 'coordinates': [40.4339413, -3.7066177]}",1-15€
661,Numa Pompilio Restaurante,4.2,"Calle de Velázquez, 18, 28001 Madrid, Spain",4.0,italian,28001,40.4233824,-3.684077099999999,"{'type': 'Point', 'coordinates': [40.4233824, -3.684077099999999]}",More than 50€
662,Ital Panini,2.0,"Calle de Núñez de Arce, 11, 28012 Madrid, Spain",2.0,italian,28012,40.4153413,-3.7012448,"{'type': 'Point', 'coordinates': [40.4153413, -3.7012448]}",15-25€
663,Restaurante La Tagliatella,3.8,"Calle de O'Donnell, 8, 28009 Madrid, Spain",2.0,italian,28009,40.421517,-3.6784458,"{'type': 'Point', 'coordinates': [40.421517, -3.6784458]}",15-25€
664,"Restaurante La Tagliatella | Orense, Madrid",4.1,"Calle de Orense, 11, 28020 Madrid, Spain",2.0,italian,28020,40.44837,-3.6956568,"{'type': 'Point', 'coordinates': [40.44837, -3.6956568]}",15-25€
665,Trattoria Malatesta,4.5,"Calle de los Coloreros, 5, 28013 Madrid, Spain",2.0,italian,28013,40.41650970000001,-3.7070821,"{'type': 'Point', 'coordinates': [40.41650970000001, -3.7070821]}",15-25€
666,Davanti Food & Market,4.8,"Calle de Augusto Figueroa, 41, 28004 Madrid, Spain",2.0,italian,28004,40.42210499999999,-3.696836,"{'type': 'Point', 'coordinates': [40.42210499999999, -3.696836]}",15-25€
667,"Piccola Trattoria, Madrid",4.6,"Calle de la Torrecilla del Leal, 15, 28012 Madrid, Spain",2.0,italian,28012,40.4106046,-3.6993845,"{'type': 'Point', 'coordinates': [40.4106046, -3.6993845]}",15-25€
668,Flavia Madrid,4.3,"Calle Gil de Santivañes, 2, 28001 Madrid, Spain",2.0,italian,28001,40.422401,-3.6896,"{'type': 'Point', 'coordinates': [40.422401, -3.6896]}",15-25€
669,Ouh...Babbo!,4.6,"Calle de los Caños del Peral, 2, 28013 Madrid, Spain",2.0,italian,28013,40.4186694,-3.7088167,"{'type': 'Point', 'coordinates': [40.4186694, -3.7088167]}",15-25€
670,Its Pinsa,4.9,"Escalerilla de piedra, Plaza Mayor, 2, 28012 Madrid, Spain",2.0,italian,28012,40.4148584,-3.7080644,"{'type': 'Point', 'coordinates': [40.4148584, -3.7080644]}",15-25€
671,Ozo Tasty Italian Food,5.0,"Plaza de la Cebada Mercado De La Cebada 182-183, 28005 Madrid, Spain",2.0,italian,28005,40.4112042,-3.7095222,"{'type': 'Point', 'coordinates': [40.4112042, -3.7095222]}",15-25€
672,Flavia de Chamberi,3.9,"Calle de Trafalgar, 25, 28010 Madrid, Spain",2.0,italian,28010,40.4333108,-3.70145,"{'type': 'Point', 'coordinates': [40.4333108, -3.70145]}",15-25€
673,CASABASE SALAMANCA,4.5,"Calle de Núñez de Balboa, 34, 28001 Madrid, Spain",2.0,italian,28001,40.4260398,-3.6826019,"{'type': 'Point', 'coordinates': [40.4260398, -3.6826019]}",15-25€
674,Pizzaiolo,4.5,"Calle de Hortaleza, 84, 28004 Madrid, Spain",2.0,italian,28004,40.42372340000001,-3.6985486,"{'type': 'Point', 'coordinates': [40.42372340000001, -3.6985486]}",15-25€
675,D.O.C Wine bar Enoteca italiana,4.8,"Calle de El Españoleto, 2, 28010 Madrid, Spain",2.0,italian,28010,40.4310813,-3.6967041,"{'type': 'Point', 'coordinates': [40.4310813, -3.6967041]}",15-25€
676,La Tagliatella,4.1,"Calle de Preciados, 36, 28013 Madrid, Spain",2.0,italian,28013,40.4197598,-3.706800399999999,"{'type': 'Point', 'coordinates': [40.4197598, -3.706800399999999]}",15-25€
677,Restaurante La Piperna,4.4,"Calle de la Infanta Mercedes, 98, 28020 Madrid, Spain",2.0,italian,28020,40.4638102,-3.6928932,"{'type': 'Point', 'coordinates': [40.4638102, -3.6928932]}",15-25€
678,Menomale,4.5,"Calle de San Bernardo, 85, 28015 Madrid, Spain",1.0,italian,28015,40.4284363,-3.7063179,"{'type': 'Point', 'coordinates': [40.4284363, -3.7063179]}",1-15€
679,Pante Cucina Italiana,4.4,"Calle de Villanueva, 21, 28001 Madrid, Spain",2.0,italian,28001,40.4224527,-3.6849186,"{'type': 'Point', 'coordinates': [40.4224527, -3.6849186]}",15-25€
680,il Regno di Napoli,4.3,"Calle de San Andrés, 21, 28004 Madrid, Spain",2.0,italian,28004,40.427882,-3.703556,"{'type': 'Point', 'coordinates': [40.427882, -3.703556]}",15-25€
681,Oliveto,4.6,"Calle de Santa Isabel, 45, 28012 Madrid, Spain",2.0,italian,28012,40.4097901,-3.6964677,"{'type': 'Point', 'coordinates': [40.4097901, -3.6964677]}",15-25€
682,La Tavernetta,4.6,"Calle de Orellana, 17, 28004 Madrid, Spain",2.0,italian,28004,40.426132,-3.69412,"{'type': 'Point', 'coordinates': [40.426132, -3.69412]}",15-25€
683,Nina Pasta Bar,4.7,"Calle de Santa Ana, 21, 28005 Madrid, Spain",2.0,italian,28005,40.4094991,-3.7088364,"{'type': 'Point', 'coordinates': [40.4094991, -3.7088364]}",15-25€
684,Emma & Julia Italian Restaurant,4.2,"Calle de la Cava Baja, 19, 28005 Madrid, Spain",2.0,italian,28005,40.41252,-3.708932,"{'type': 'Point', 'coordinates': [40.41252, -3.708932]}",15-25€
685,Orso Matto piadinas y mas que comer,4.7,"Calle de Gaztambide, 35, 28015 Madrid, Spain",1.0,italian,28015,40.4340665,-3.7156909,"{'type': 'Point', 'coordinates': [40.4340665, -3.7156909]}",1-15€
686,Ristorante Casa Marco,4.3,"Calle de Gaztambide, 8, 28015 Madrid, Spain",2.0,italian,28015,40.4315111,-3.7154639,"{'type': 'Point', 'coordinates': [40.4315111, -3.7154639]}",15-25€
687,GIOIA,4.6,"Calle de San Bartolomé, 23, 28004 Madrid, Spain",2.0,italian,28004,40.4221472,-3.6983917,"{'type': 'Point', 'coordinates': [40.4221472, -3.6983917]}",15-25€
688,Luna Rossa,4.4,"Calle de San Bernardo, 24, 28015 Madrid, Spain",2.0,italian,28015,40.423177,-3.707344999999999,"{'type': 'Point', 'coordinates': [40.423177, -3.707344999999999]}",15-25€
689,A vÁnvera,4.4,"Calle de Zurbano, 85, 28003 Madrid, Spain",2.0,italian,28003,40.439824,-3.692879,"{'type': 'Point', 'coordinates': [40.439824, -3.692879]}",15-25€
690,Yothai,4.9,"Calle, Cuesta de San Vicente, 32, izquierda, Madrid, Spain",2.0,thai,,40.42051,-3.7169266,"{'type': 'Point', 'coordinates': [40.42051, -3.7169266]}",15-25€
691,Restaurante Pad Thai,4.1,"Paseo del Prado, 40, 28014 Madrid, Spain",1.0,thai,28014,40.410461,-3.692860699999999,"{'type': 'Point', 'coordinates': [40.410461, -3.692860699999999]}",1-15€
692,Tuk Tuk Asian Street Food,4.0,"Calle del Barquillo, 26, bajo, 28004 Madrid, Spain",1.0,thai,28004,40.4224033,-3.6955637,"{'type': 'Point', 'coordinates': [40.4224033, -3.6955637]}",1-15€
693,PadThaiWok La Latina,4.1,"Plaza de la Cebada, 3, 28005 Madrid, Spain",1.0,thai,28005,40.411421,-3.709035,"{'type': 'Point', 'coordinates': [40.411421, -3.709035]}",1-15€
694,Tuk Tuk Asian Street Food Perón,4.1,"Av. del General Perón, 16, bajo, 28020 Madrid, Spain",1.0,thai,28020,40.4522305,-3.6968825,"{'type': 'Point', 'coordinates': [40.4522305, -3.6968825]}",1-15€
695,Oam Thong,4.0,"Calle Navarrete, 9, 28050 Madrid, Spain",2.0,thai,28050,40.4998761,-3.6728739,"{'type': 'Point', 'coordinates': [40.4998761, -3.6728739]}",15-25€
696,Lemongrass Montera / Restaurante tailandés Madrid,3.9,"Calle de la Montera, 36, 28013 Madrid, Spain",1.0,thai,28013,40.4190863,-3.7018321,"{'type': 'Point', 'coordinates': [40.4190863, -3.7018321]}",1-15€
697,Tuk Tuk Asian Street Food Bilbao,4.1,"Calle del Cardenal Cisneros, 6, bajo, 28010 Madrid, Spain",2.0,thai,28010,40.4299217,-3.7014914,"{'type': 'Point', 'coordinates': [40.4299217, -3.7014914]}",15-25€
698,Bambubox - Thai Cuisine,4.5,"Calle del Clavel, 7, 28004 Madrid, Spain",2.0,thai,28004,40.4204681,-3.6994404,"{'type': 'Point', 'coordinates': [40.4204681, -3.6994404]}",15-25€
