,name,rating,location,address,place
40,Fuencarral Park,3.8,"{'type': 'Point', 'coordinates': [-3.6923507, 40.4947074]}","Calle Hospitalet de Llobregat, 25, 28034 Madrid, Spain",park
41,Plaza de Castilla Park,0.0,"{'type': 'Point', 'coordinates': [-3.6866094, 40.4648404]}","Cuarto Depósito, Calle Joaquín Bau, 5, 28036 Madrid, Spain",park
42,Parque,3.8,"{'type': 'Point', 'coordinates': [-3.6743742, 40.407721]}","Calle de Juan de Urbieta, 52, 28007 Madrid, Spain",park
43,Madrid Rio. Salon de Pinos. Park,5.0,"{'type': 'Point', 'coordinates': [-3.724474399999999, 40.42194560000001]}","Autopista de Circunvalación M-30, 28008 Madrid, Spain",park
44,Parque,0.0,"{'type': 'Point', 'coordinates': [-3.6266386, 40.4461137]}","Calle Dr. Zamenhof, 26, 28027 Madrid, Spain",park
45,Parque (pícnic),0.0,"{'type': 'Point', 'coordinates': [-3.6932652, 40.4741003]}","Parque de, Calle de la Vía Límite, 28029 Madrid, Spain",park
46,Otopark,0.0,"{'type': 'Point', 'coordinates': [-3.6984327, 40.41845]}","Calle de Alcalá, 29, 28014 Madrid, Spain",park
47,Avenidas Park,4.3,"{'type': 'Point', 'coordinates': [-3.6603184, 40.440415]}","Av. de Bruselas, 52, 28028 Madrid, Spain",park
48,Madrid río,0.0,"{'type': 'Point', 'coordinates': [-3.7224778, 40.4210557]}","Autopista de Circunvalación M-30, 28008 Madrid, Spain",park
49,Parque,4.5,"{'type': 'Point', 'coordinates': [-3.7272399, 40.4916713]}","28049 Madrid, Spain",park
50,Parque,3.0,"{'type': 'Point', 'coordinates': [-3.6822266, 40.3993262]}","Calle de Alpedrete, 25, 28045 Madrid, Spain",park
51,infantil de la calle Bande Park,3.7,"{'type': 'Point', 'coordinates': [-3.5898924, 40.4657391]}","28042 Madrid, Spain",park
52,Aluche Park,4.3,"{'type': 'Point', 'coordinates': [-3.7595943, 40.3896463]}","Calle de Tembleque, 45, 28024 Madrid, Spain",park
53,Anillo Verde Ciclista Madrid km 0,4.1,"{'type': 'Point', 'coordinates': [-3.6614264, 40.5029614]}","Unnamed Road, 28050, Madrid, Spain",park
54,infantil Park,4.0,"{'type': 'Point', 'coordinates': [-3.706315999999999, 40.444928]}","Av. de Pablo Iglesias, 14, 28003 Madrid, Spain",park
55,Jardines del Arquitecto Ribera,3.8,"{'type': 'Point', 'coordinates': [-3.7000426, 40.4265357]}","C. de Barceló, 2, 28004 Madrid, Spain",park
56,Cerro de las Canteras Lookout,4.5,"{'type': 'Point', 'coordinates': [-3.742914099999999, 40.4290116]}","28011 Madrid, Spain",park
57,Parque,0.0,"{'type': 'Point', 'coordinates': [-3.6698906, 40.40158340000001]}","Calle de Valderribas, 78, 28007 Madrid, Spain",park
58,Community of Madrid Park,3.8,"{'type': 'Point', 'coordinates': [-3.6378103, 40.5457037]}","Calle de Miraflores, 16, 28100 Alcobendas, Madrid, Spain",park
59,Estanque Grande del Retiro,4.7,"{'type': 'Point', 'coordinates': [-3.683814699999999, 40.4156063]}","Paseo de Colombia, 2, 28016 Madrid, Spain",park
