,name,rating,location,address,price_level,place
36,Madrid Mountaineering Federation,3.8,"{'type': 'Point', 'coordinates': [-3.6839605, 40.48604510000001]}","Av. de Salas de los Infantes, 1, 5º, 28034 Madrid, Spain",,senderismo
37,Amadablam Viajes Aventura,4.7,"{'type': 'Point', 'coordinates': [-3.698792, 40.443764]}","Calle de Ponzano, 72, 28003 Madrid, Spain",,senderismo
38,Casa de Campo,4.5,"{'type': 'Point', 'coordinates': [-3.7489783, 40.419748]}","Paseo de la Puerta del Ángel, 1, 28011 Madrid, Spain",,senderismo
39,Nos Vamos de Aventura,4.9,"{'type': 'Point', 'coordinates': [-3.5949802, 40.4512515]}","Calle Catamarán, 3, 28042 Madrid, Spain",,senderismo
40,NOMADATREK,4.7,"{'type': 'Point', 'coordinates': [-3.681875, 40.4261]}","Calle de Hermosilla, 48, 28001 Madrid, Spain",,senderismo
41,"Laguna ""El Soto""",4.3,"{'type': 'Point', 'coordinates': [-3.5096169, 40.3703273]}","28891 Velilla de San Antonio, Madrid, Spain",,senderismo
42,Senderismo por la Laguna de La Esperilla y la Laguna de Aceite,0.0,"{'type': 'Point', 'coordinates': [-3.5054077, 40.3040528]}","Diseminado Cm Cambroneras, 26D, 28500 Madrid, Spain",,senderismo
43,Forestal de Valdelatas Park,4.6,"{'type': 'Point', 'coordinates': [-3.6927852, 40.53358739999999]}","28049 Madrid, Spain",,senderismo
44,1° PARADA BUS CLUB SENDERISMO CRISTAL DE ROCA,2.0,"{'type': 'Point', 'coordinates': [-3.7191078, 40.3249921]}","Fuente de Goya, 28903 Getafe, Madrid, Spain",,senderismo
45,The Bear Outdoor,5.0,"{'type': 'Point', 'coordinates': [-3.5741345, 40.4178522]}","Plaza del Mar Caspio, 5, 28821 Coslada, Madrid, Spain",,senderismo
46,"Fisura, tienda de escalada",4.8,"{'type': 'Point', 'coordinates': [-3.7039355, 40.4346793]}","Calle de Feijóo, 4, 28010 Madrid, Spain",,senderismo
47,Naturaleza y Deporte,5.0,"{'type': 'Point', 'coordinates': [-3.7314501, 40.4316752]}","Av. de Valladolid, 28008 Madrid, Spain",,senderismo
48,Tabei Adventures,5.0,"{'type': 'Point', 'coordinates': [-3.696122, 40.3797353]}","Calle de Antonio López, 254, 28041 Madrid, Spain",,senderismo
49,Entornos trekking,0.0,"{'type': 'Point', 'coordinates': [-3.7086485, 40.4233184]}","Square ofPlaza de, Plaza de los Mostenses, 13, 3º, office 39, 28015 Madrid, Spain",,senderismo
50,Fuente de los Neveros,4.4,"{'type': 'Point', 'coordinates': [-3.735396, 40.4172314]}","Paseo de la Puerta del Ángel, 13, 28011 Madrid, Spain",,senderismo
51,Excursiones Madrid,5.0,"{'type': 'Point', 'coordinates': [-3.7033129, 40.41542630000001]}","Calle de Carretas, 10, 28012 Madrid, Spain",,senderismo
52,Molino de Butrera-Oficina Madrid,5.0,"{'type': 'Point', 'coordinates': [-3.680488, 40.42607479999999]}","Calle de Hermosilla, 60, 28001 Madrid, Spain",,senderismo
53,Sendero Vertical,5.0,"{'type': 'Point', 'coordinates': [-3.7149483, 40.6040199]}","Sector Oficios, 25, 28760 Tres Cantos, Madrid, Spain",,senderismo
54,Pinar de las Siete Hermanas,4.7,"{'type': 'Point', 'coordinates': [-3.747750099999999, 40.4161868]}","Camino del Robledal, 2, 28011 Madrid, Spain",,senderismo
55,Madridadventours,5.0,"{'type': 'Point', 'coordinates': [-3.6966769, 40.4023894]}","Calle de Martín Soler, 8, 2F, 28045 Madrid, Spain",,senderismo
56,CarpetaniaMadrid,4.7,"{'type': 'Point', 'coordinates': [-3.7044763, 40.4243483]}","C/ de Jesús del Valle, 11, 28004 Madrid, Spain",,senderismo
57,Trekking and Adventure S.L.,3.8,"{'type': 'Point', 'coordinates': [-3.7142491, 40.42437169999999]}","C. de Ventura Rodríguez, 15, 28008 Madrid, Spain",,senderismo
58,Rutas Pangea,4.7,"{'type': 'Point', 'coordinates': [-3.70984, 40.399667]}","Paseo de las Yeserías, 15, 28005 Madrid, Spain",,senderismo
59,La Pedriza,4.8,"{'type': 'Point', 'coordinates': [-3.870032, 40.772523]}","28410 Manzanares el Real, Madrid, Spain",,senderismo
