,name,rating,location,address,price_level,place
34,La Nodriza,4.9,"{'type': 'Point', 'coordinates': [-3.7088071, 40.4188609]}","Calle de los Caños del Peral, 5, 28013 Madrid, Spain",,healthy
35,La Huerta de Almeria,4.1,"{'type': 'Point', 'coordinates': [-3.7028915, 40.4232098]}","Corredera Baja de San Pablo, 47, 28004 Madrid, Spain",1.0,healthy
36,Roots La Moraleja,4.5,"{'type': 'Point', 'coordinates': [-3.6507989, 40.51865979999999]}","Calle de la Azalea, 1, 28109 Alcobendas, Madrid, Spain",,healthy
37,Magasand Retiro,4.1,"{'type': 'Point', 'coordinates': [-3.687968, 40.42108899999999]}","Calle de Columela, 4, 28001 Madrid, Spain",2.0,healthy
38,Pizza Natura- Restaurante saludable y sin gluten,4.7,"{'type': 'Point', 'coordinates': [-3.6968077, 40.4169235]}","Calle de Jovellanos, 6, 28014 Madrid, Spain",,healthy
39,Rawcoco,4.4,"{'type': 'Point', 'coordinates': [-3.6947817, 40.4281657]}","Calle de Fernando el Santo, 4, 28010 Madrid, Spain",,healthy
40,Crudo Delicatessen,4.5,"{'type': 'Point', 'coordinates': [-3.6933674, 40.4361881]}","Calle de Zurbano, 61, 28010 Madrid, Spain",,healthy
41,Crack healthy diner,4.0,"{'type': 'Point', 'coordinates': [-3.7063808, 40.4225845]}","Calle de la Luna, 24, 28004 Madrid, Spain",,healthy
42,Healthy Lab,5.0,"{'type': 'Point', 'coordinates': [-3.6478461, 40.5317022]}","Acuanova, Carr. de Fuencarral, 44, Edificio 3 Piso 2 Puerta L24, 28108 Alcobendas, Madrid, Spain",,healthy
43,Healthy Hunters (Pozuelo),4.8,"{'type': 'Point', 'coordinates': [-3.8028219, 40.43245719999999]}","Vía de las Dos Castillas, 9C, 28224 Pozuelo de Alarcón, Madrid, Spain",,healthy
44,MANDIOCA BAR,4.3,"{'type': 'Point', 'coordinates': [-3.7047274, 40.4320365]}","Calle de San Bernardo, 120, 28015 Madrid, Spain",1.0,healthy
45,Restaurante PINALE,4.5,"{'type': 'Point', 'coordinates': [-3.678641, 40.426467]}","Calle del Gral. Pardiñas, 23, 28001 Madrid, Spain",1.0,healthy
46,Health & Go,3.9,"{'type': 'Point', 'coordinates': [-3.6922929, 40.4512057]}","Av. del General Perón, 40, 28020 Madrid, Spain",,healthy
47,Healthy GOurmet,0.0,"{'type': 'Point', 'coordinates': [-3.639622, 40.5310656]}","Av. de Bruselas, 24, 28108 Alcobendas, Madrid, Spain",,healthy
48,Healthy Work,5.0,"{'type': 'Point', 'coordinates': [-3.7208391, 40.42961469999999]}","Calle de Ferraz, 49, 28008 Madrid, Spain",,healthy
