,name,rating,location,address,price_level,place
36,87 MILLAS SPORT BAR,4.8,"{'type': 'Point', 'coordinates': [-3.7101831, 40.437608]}","Calle de Galileo, 75, 28015 Madrid, Spain",1.0,sports bar
37,Goat House Sports Bar,5.0,"{'type': 'Point', 'coordinates': [-3.7015326, 40.4152568]}","Calle de Núñez de Arce, 14, 28012 Madrid, Spain",,sports bar
38,La Abadia Beer's,4.5,"{'type': 'Point', 'coordinates': [-3.7127757, 40.407323]}","Ronda de Segovia, 91, 28005 Madrid, Spain",1.0,sports bar
39,FOOD&GOL,4.0,"{'type': 'Point', 'coordinates': [-3.6726168, 40.43827599999999]}","Calle de Cartagena, 86, 28028 Madrid, Spain",,sports bar
40,Codere Apuestas S.A.U,3.2,"{'type': 'Point', 'coordinates': [-3.758504, 40.3888383]}","Calle Valmojado, 231, 28047 Madrid, Spain",,sports bar
41,NFL Madrid Bar,2.0,"{'type': 'Point', 'coordinates': [-3.7055562, 40.4036965]}","Calle del Laurel, 4, 28005 Madrid, Spain",,sports bar
42,Orenes Sports Bar & Casino,3.7,"{'type': 'Point', 'coordinates': [-3.7080831, 40.3841535]}","Calle de Isabelita Usera, 24, 28026 Madrid, Spain",,sports bar
43,La Esquina del 98,4.4,"{'type': 'Point', 'coordinates': [-3.708066, 40.439436]}","Calle de Vallehermoso, 98, 28003 Madrid, Spain",1.0,sports bar
44,BAR DXT Y MÁS,4.6,"{'type': 'Point', 'coordinates': [-3.6239133, 40.4319911]}","Calle Virgen de la Oliva, 34, 28037 Madrid, Spain",,sports bar
45,The Cavern Irish Pub,4.2,"{'type': 'Point', 'coordinates': [-3.7097757, 40.4160916]}","Calle de Santiago, 1, 28013 Madrid, Spain",2.0,sports bar
46,Sports Bar Las Vegas,3.8,"{'type': 'Point', 'coordinates': [-3.7289944, 40.3797863]}","Av. de Abrantes, 97, 28025 Madrid, Spain",,sports bar
47,Finnegans,4.0,"{'type': 'Point', 'coordinates': [-3.6948478, 40.4238376]}","Plaza de las Salesas, 9, 28004 Madrid, Spain",,sports bar
48,Sports Bar Las Vegas,0.0,"{'type': 'Point', 'coordinates': [-3.7431611, 40.3950616]}","Glorieta de los Carmenes, 28047 Madrid, Spain",,sports bar
49,The Room Madrid,3.8,"{'type': 'Point', 'coordinates': [-3.702538, 40.4149178]}","Calle de la Cruz, 33, 28012 Madrid, Spain",,sports bar
50,BARTY,5.0,"{'type': 'Point', 'coordinates': [-3.701287899999999, 40.3971103]}","Calle de Aguilón, 4, Local, 28045 Madrid, Spain",,sports bar
51,El Palco,4.2,"{'type': 'Point', 'coordinates': [-3.689105, 40.456228]}","Calle Prof. Waksman, 3, 28036 Madrid, Spain",,sports bar
52,The Clover Irish Tavern,4.3,"{'type': 'Point', 'coordinates': [-3.718495, 40.4858509]}","Calle del Valle de Pinares Llanos, 8, 28035 Madrid, Spain",2.0,sports bar
53,Roberangelo Rock Cafe,4.4,"{'type': 'Point', 'coordinates': [-3.7168938, 40.3978748]}","Av. de la Emperatriz Isabel, 1, 28019 Madrid, Spain",1.0,sports bar
54,Bits & Beers,4.8,"{'type': 'Point', 'coordinates': [-3.6953918, 40.45357420000001]}","Calle de Julián Besteiro, 6, 28020 Madrid, Spain",,sports bar
55,Pool And Beer,4.3,"{'type': 'Point', 'coordinates': [-3.710974, 40.4374739]}","Calle de Joaquín María López, 17, 28015 Madrid, Spain",1.0,sports bar
56,Emotiva Sports Bar,3.0,"{'type': 'Point', 'coordinates': [-3.7046381, 40.3858237]}","Calle de Ramón Luján, 26, 28026 Madrid, Spain",,sports bar
57,Ke Pinta,0.0,"{'type': 'Point', 'coordinates': [-3.7014056, 40.41455870000001]}","Plaza de Sta. Ana, 14, 28012 Madrid, Spain",,sports bar
58,Orenes Sports Bar & Salón De Juegos,3.0,"{'type': 'Point', 'coordinates': [-3.623550499999999, 40.3815067]}","Calle de Jesús del Pino, 24, 28031 Madrid, Spain",,sports bar
59,BILLARNET CAFÉ,4.3,"{'type': 'Point', 'coordinates': [-3.6918129, 40.4627974]}","Calle del Poeta Joan Maragall, 49, 28020 Madrid, Spain",1.0,sports bar
