,name,rating,location,address,price_level,place
37,Teatro Victoria,4.3,"{'type': 'Point', 'coordinates': [-3.7055247, 40.4237442]}","Calle del Pez, 17, 28004 Madrid, Spain",,teatro
38,Nueve Norte,4.5,"{'type': 'Point', 'coordinates': [-3.707569, 40.426073]}","Calle del Norte, 9, 28015 Madrid, Spain",,teatro
39,Pequeño Teatro Gran Vía,4.3,"{'type': 'Point', 'coordinates': [-3.708937199999999, 40.42241629999999]}","C/ Gran Vía, 66, 28013 Madrid, Spain",,teatro
40,Teatro Off La Latina,4.4,"{'type': 'Point', 'coordinates': [-3.711973, 40.412046]}","Calle de los Mancebos, 4, 28005 Madrid, Spain",,teatro
41,Teatro Pradillo,4.2,"{'type': 'Point', 'coordinates': [-3.674621499999999, 40.4485727]}","Calle de Pradillo, 12, 28002 Madrid, Spain",,teatro
42,Teatro Tribueñe,4.4,"{'type': 'Point', 'coordinates': [-3.661564, 40.425557]}","Calle de Sancho Dávila, 31, 28028 Madrid, Spain",,teatro
43,Teatro maravillas,4.1,"{'type': 'Point', 'coordinates': [-3.6995308, 40.4164538]}","Calle de Echegaray, 1, 28014 Madrid, Spain",,teatro
44,Teatro San Pol,4.4,"{'type': 'Point', 'coordinates': [-3.7270849, 40.4239998]}","Calle de San Pol de Mar, 1, 28008 Madrid, Spain",,teatro
45,Réplika Teatro,4.7,"{'type': 'Point', 'coordinates': [-3.7117966, 40.4482151]}","Calle Explanada, 14, 28040 Madrid, Spain",,teatro
46,Teatro Novedades,0.0,"{'type': 'Point', 'coordinates': [-3.709187, 40.410134]}","Calle de Toledo, 83, 28005 Madrid, Spain",,teatro
47,https://madridesteatro.com,0.0,"{'type': 'Point', 'coordinates': [-3.676601099999999, 40.4181321]}","Calle de Ibiza, 18, 5º d, 28009 Madrid, Spain",,teatro
48,SOJO Laboratorio Teatral,4.6,"{'type': 'Point', 'coordinates': [-3.7121572, 40.4044994]}","Calle de San Isidoro de Sevilla, 2, 28005 Madrid, Spain",,teatro
49,Teatro Muñoz Seca,4.2,"{'type': 'Point', 'coordinates': [-3.703189, 40.418373]}","Plaza del Carmen, 1, 28013 Madrid, Spain",,teatro
50,Sala AZarte,4.3,"{'type': 'Point', 'coordinates': [-3.6983519, 40.42141669999999]}","Calle de San Marcos, 19, 28004 Madrid, Spain",,teatro
51,Escuela de Teatro PLOT POINT - obras de teatro y alquiler salas,4.7,"{'type': 'Point', 'coordinates': [-3.702038, 40.401971]}","Calle de Ercilla, 29, 28005 Madrid, Spain",,teatro
52,Federación de Grupos de Teatro Aficionado Amateur de la C.A.M.,0.0,"{'type': 'Point', 'coordinates': [-3.7120689, 40.4224938]}","Plaza de España, 6, 28008 Madrid, Spain",,teatro
53,Sala Mirador,4.5,"{'type': 'Point', 'coordinates': [-3.6988561, 40.40704240000001]}","Calle del Dr. Fourquet, 31, 28012 Madrid, Spain",,teatro
54,Teatro Karpas,4.4,"{'type': 'Point', 'coordinates': [-3.697682, 40.410462]}","Calle de Santa Isabel, 19, 28012 Madrid, Spain",,teatro
55,Microteatro Por Dinero,4.6,"{'type': 'Point', 'coordinates': [-3.7040616, 40.4215369]}","Calle de Loreto y Chicote, 9, 28004 Madrid, Spain",,teatro
56,Sala Tarambana,4.5,"{'type': 'Point', 'coordinates': [-3.7432511, 40.3858213]}","Calle Dolores Armengot, 31, 28025 Madrid, Spain",,teatro
57,Las Aguas Theater,4.2,"{'type': 'Point', 'coordinates': [-3.7122535, 40.410867]}","Calle de las Aguas, 8, 28005 Madrid, Spain",,teatro
58,"The Laundry, School of Theatre and Performing Arts",4.7,"{'type': 'Point', 'coordinates': [-3.7057573, 40.4353319]}","C/ de Magallanes, 23, 28015 Madrid, Spain",,teatro
59,Teatro Corral Cervantes,4.1,"{'type': 'Point', 'coordinates': [-3.699816999999999, 40.3940136]}","Parque Madrid Río, Crystal Palace of Arganzuela, frente al, Paseo de la Chopera, s/n, Madrid, Spain",,teatro
