,name,rating,location,address,price_level,place
42,Flavia de Chamberi,3.9,"{'type': 'Point', 'coordinates': [-3.70145, 40.4333108]}","Calle de Trafalgar, 25, 28010 Madrid, Spain",2.0,italian
43,CASABASE SALAMANCA,4.5,"{'type': 'Point', 'coordinates': [-3.6826019, 40.4260398]}","Calle de Núñez de Balboa, 34, 28001 Madrid, Spain",,italian
44,Pizzaiolo,4.5,"{'type': 'Point', 'coordinates': [-3.6985486, 40.42372340000001]}","Calle de Hortaleza, 84, 28004 Madrid, Spain",2.0,italian
45,D.O.C Wine bar Enoteca italiana,4.8,"{'type': 'Point', 'coordinates': [-3.6967041, 40.4310813]}","Calle de El Españoleto, 2, 28010 Madrid, Spain",2.0,italian
46,La Tagliatella,4.1,"{'type': 'Point', 'coordinates': [-3.706800399999999, 40.4197598]}","Calle de Preciados, 36, 28013 Madrid, Spain",2.0,italian
47,Restaurante La Piperna,4.4,"{'type': 'Point', 'coordinates': [-3.6928932, 40.4638102]}","Calle de la Infanta Mercedes, 98, 28020 Madrid, Spain",2.0,italian
48,Menomale,4.5,"{'type': 'Point', 'coordinates': [-3.7063179, 40.4284363]}","Calle de San Bernardo, 85, 28015 Madrid, Spain",1.0,italian
49,Pante Cucina Italiana,4.4,"{'type': 'Point', 'coordinates': [-3.6849186, 40.4224527]}","Calle de Villanueva, 21, 28001 Madrid, Spain",,italian
50,il Regno di Napoli,4.3,"{'type': 'Point', 'coordinates': [-3.703556, 40.427882]}","Calle de San Andrés, 21, 28004 Madrid, Spain",2.0,italian
51,Oliveto,4.6,"{'type': 'Point', 'coordinates': [-3.6964677, 40.4097901]}","Calle de Santa Isabel, 45, 28012 Madrid, Spain",2.0,italian
52,La Tavernetta,4.6,"{'type': 'Point', 'coordinates': [-3.69412, 40.426132]}","Calle de Orellana, 17, 28004 Madrid, Spain",2.0,italian
53,Nina Pasta Bar,4.7,"{'type': 'Point', 'coordinates': [-3.7088364, 40.4094991]}","Calle de Santa Ana, 21, 28005 Madrid, Spain",2.0,italian
54,Emma & Julia Italian Restaurant,4.2,"{'type': 'Point', 'coordinates': [-3.708932, 40.41252]}","Calle de la Cava Baja, 19, 28005 Madrid, Spain",2.0,italian
55,Orso Matto piadinas y mas que comer,4.7,"{'type': 'Point', 'coordinates': [-3.7156909, 40.4340665]}","Calle de Gaztambide, 35, 28015 Madrid, Spain",1.0,italian
56,Ristorante Casa Marco,4.3,"{'type': 'Point', 'coordinates': [-3.7154639, 40.4315111]}","Calle de Gaztambide, 8, 28015 Madrid, Spain",2.0,italian
57,GIOIA,4.6,"{'type': 'Point', 'coordinates': [-3.6983917, 40.4221472]}","Calle de San Bartolomé, 23, 28004 Madrid, Spain",2.0,italian
58,Luna Rossa,4.4,"{'type': 'Point', 'coordinates': [-3.707344999999999, 40.423177]}","Calle de San Bernardo, 24, 28015 Madrid, Spain",2.0,italian
59,A vÁnvera,4.4,"{'type': 'Point', 'coordinates': [-3.692879, 40.439824]}","Calle de Zurbano, 85, 28003 Madrid, Spain",2.0,italian
