,name,rating,location,address,price_level,place
42,Restaurante Saigón by Café Saigón,4.1,"{'type': 'Point', 'coordinates': [-3.693635699999999, 40.4631621]}","Calle de la Infanta Mercedes, 92, 28020 Madrid, Spain",2.0,thai
43,Pure Cuisine - Príncipe Pío,3.8,"{'type': 'Point', 'coordinates': [-3.7197344, 40.4215507]}","Paseo de la Florida, 2, 28008 Madrid, Spain",1.0,thai
44,Chalalai Thai Massage,4.9,"{'type': 'Point', 'coordinates': [-3.690434599999999, 40.4339778]}","C. de Rafael Calvo, 42, 28010 Madrid, Spain",,thai
45,Yoyland,3.0,"{'type': 'Point', 'coordinates': [-3.6983306, 40.4233162]}","Calle de Gravina, 3, 28004 Madrid, Spain",,thai
46,Restaurante Furusato 故里餐馆 - 中餐,4.1,"{'type': 'Point', 'coordinates': [-3.696916, 40.450747]}","Calle Reina Mercedes, 22, 28020 Madrid, Spain",1.0,thai
47,Yommana Thai Concept,4.4,"{'type': 'Point', 'coordinates': [-3.7039247, 40.4321125]}","Calle de Fuencarral, 137, 28010 Madrid, Spain",,thai
48,Sangpanyasalud auténtico Thai.masajes oriental,4.9,"{'type': 'Point', 'coordinates': [-3.6948715, 40.4359804]}","Calle de Fernández de la Hoz, 33, 1º Exterior Derecha, 28010 Madrid, Spain",,thai
49,Wok To Walk Chueca,4.1,"{'type': 'Point', 'coordinates': [-3.700927, 40.420653]}","Calle de Hortaleza, 7, 28004 Madrid, Spain",1.0,thai
50,Mthai,4.5,"{'type': 'Point', 'coordinates': [-3.7128709, 40.4107591]}","Carrera de San Francisco, 11, 28005 Madrid, Spain",,thai
51,Thai Orchid Spa and Massage Madrid,4.7,"{'type': 'Point', 'coordinates': [-3.6825683, 40.4398106]}","Calle de Velázquez, 136, Bajo A spa 22, 28006 Madrid, Spain",,thai
52,MEGU,4.4,"{'type': 'Point', 'coordinates': [-3.7111624, 40.4033247]}","Paseo de los Olmos, 28, 28005 Madrid, Spain",1.0,thai
53,ARUKSA Thai Massage,5.0,"{'type': 'Point', 'coordinates': [-3.686383, 40.4305898]}","Calle José Ortega y Gasset, 11 Hall) Bajo Drcho, Pta 2, 28006 Madrid, Spain",,thai
54,Muay Thai en Madrid | Thai Leal Team,5.0,"{'type': 'Point', 'coordinates': [-3.7022464, 40.4520346]}","c/ Bravo Murillo 160, por el callejón, Calle de Teruel, 11, local 15, 28020 Madrid, Spain",,thai
55,ASIAN RESTAURANT,4.1,"{'type': 'Point', 'coordinates': [-3.7076473, 40.42198940000001]}","Calle de San Bernardo, 10, 28015 Madrid, Spain",,thai
56,Killer Bees Muay Thai College Madrid,5.0,"{'type': 'Point', 'coordinates': [-3.710328499999999, 40.3938774]}","Calle del Padre Oltra, 54, 28025 Madrid, Spain",,thai
57,Kinuan. Oriental massage,4.7,"{'type': 'Point', 'coordinates': [-3.6989702, 40.4280005]}","Calle de Serrano Anguita, 18, 28004 Madrid, Spain",,thai
58,Amon Thai Massage,4.7,"{'type': 'Point', 'coordinates': [-3.7069239, 40.4198156]}","Calle de Preciados, 38, 1, 28013 Madrid, Spain",,thai
59,Reino de Siam - Masajes thai original y tradicional en Madrid,5.0,"{'type': 'Point', 'coordinates': [-3.7017494, 40.4268742]}","Calle de Fuencarral, 93, 1 º Izquierda B, 28004 Madrid, Spain",,thai
