,name,rating,address,price_level,place,CP,latitude,longitude,geometry,price
129,Sunset 80's,4.4,"Calle de las Huertas, 31, 28014 Madrid, Spain",2.0,nightlife,28014,40.41364,-3.698727,"{'type': 'Point', 'coordinates': [40.41364, -3.698727]}",1-15€
130,Club 54,4.1,"Calle de Barbieri, 7, 28004 Madrid, Spain",2.0,nightlife,28004,40.42099109999999,-3.6982414,"{'type': 'Point', 'coordinates': [40.42099109999999, -3.6982414]}",1-15€
131,1862 Dry Bar,4.5,"Calle del Pez, 27, 28004 Madrid, Spain",2.0,nightlife,28004,40.4241629,-3.7065294,"{'type': 'Point', 'coordinates': [40.4241629, -3.7065294]}",1-15€
132,Kapital,3.8,"C. de Atocha, 125, 28012 Madrid, Spain",3.0,nightlife,28012,40.4097611,-3.6931083,"{'type': 'Point', 'coordinates': [40.4097611, -3.6931083]}",15-25€
133,Clubbers Tour,2.9,"Calle de la Cruz, 33, 28012 Madrid, Spain",2.0,nightlife,28012,40.4157732,-3.7038293,"{'type': 'Point', 'coordinates': [40.4157732, -3.7038293]}",1-15€
134,Nomad Club,4.0,"Calle de Manuel Fernández y González, 6, 28014 Madrid, Spain",2.0,nightlife,28014,40.4150834,-3.699651799999999,"{'type': 'Point', 'coordinates': [40.4150834, -3.699651799999999]}",1-15€
135,Discoteca Velvet Madrid,3.6,"Calle de Jacometrezo, 6, 28013 Madrid, Spain",2.0,nightlife,28013,40.4203458,-3.7077554,"{'type': 'Point', 'coordinates': [40.4203458, -3.7077554]}",15-25€
136,Samsara,3.7,"Calle de la Cruz, 7, 28012 Madrid, Spain",2.0,nightlife,28012,40.4159966,-3.7009025,"{'type': 'Point', 'coordinates': [40.4159966, -3.7009025]}",15-25€
137,Stardust,3.8,"Calle de Isabel la Católica, 6, 28013 Madrid, Spain",2.0,nightlife,28013,40.4211093,-3.7089682,"{'type': 'Point', 'coordinates': [40.4211093, -3.7089682]}",1-15€
138,Joy Eslava Madrid,3.8,"Calle del Arenal, 11, 28013 Madrid, Spain",3.0,nightlife,28013,40.4171637,-3.7065661,"{'type': 'Point', 'coordinates': [40.4171637, -3.7065661]}",15-25€
139,OPIUM CLUB,3.8,"Calle de José Abascal, 56, 28003 Madrid, Spain",3.0,nightlife,28003,40.437878,-3.692209,"{'type': 'Point', 'coordinates': [40.437878, -3.692209]}",1-15€
140,Independance Club,3.8,"C. de Atocha, 127, 28012 Madrid, Spain",1.0,nightlife,28012,40.409605,-3.692779899999999,"{'type': 'Point', 'coordinates': [40.409605, -3.692779899999999]}",1-15€
141,Berlín Cabaret,3.5,"Costanilla de San Pedro, 11, 28005 Madrid, Spain",2.0,nightlife,28005,40.412346,-3.7106608,"{'type': 'Point', 'coordinates': [40.412346, -3.7106608]}",15-25€
142,Sala El Sol,4.4,"Calle de los Jardines, 3, 28013 Madrid, Spain",2.0,nightlife,28013,40.4190502,-3.7016593,"{'type': 'Point', 'coordinates': [40.4190502, -3.7016593]}",1-15€
143,Fucking Monday Madrid,4.2,"Calle de Isabel la Católica, 6, 28013 Madrid, Spain",2.0,nightlife,28013,40.42110390000001,-3.7089062,"{'type': 'Point', 'coordinates': [40.42110390000001, -3.7089062]}",15-25€
144,Hashtag Friday Madrid,5.0,"Calle del Dr Cortezo, 1, 28012 Madrid, Spain",2.0,nightlife,28012,40.4138647,-3.7034155,"{'type': 'Point', 'coordinates': [40.4138647, -3.7034155]}",1-15€
145,Bling Bling Madrid,3.3,"Calle de Génova, 28, 28004 Madrid, Spain",3.0,nightlife,28004,40.4250798,-3.691738,"{'type': 'Point', 'coordinates': [40.4250798, -3.691738]}",1-15€
146,Ochoymedio,3.6,"C. de Barceló, 11, 28004 Madrid, Spain",3.0,nightlife,28004,40.4270749,-3.6997571,"{'type': 'Point', 'coordinates': [40.4270749, -3.6997571]}",1-15€
147,Hopper,4.3,"Calle de la Cava Baja, 40, 28005 Madrid, Spain",2.0,nightlife,28005,40.4119537,-3.7102615,"{'type': 'Point', 'coordinates': [40.4119537, -3.7102615]}",1-15€
148,Medias Puri,3.9,"Plaza de Tirso de Molina, 1, 28012 Madrid, Spain",3.0,nightlife,28012,40.41234910000001,-3.7034333,"{'type': 'Point', 'coordinates': [40.41234910000001, -3.7034333]}",15-25€
149,The Room Madrid,3.8,"Calle de la Cruz, 33, 28012 Madrid, Spain",2.0,nightlife,28012,40.4149178,-3.702538,"{'type': 'Point', 'coordinates': [40.4149178, -3.702538]}",15-25€
150,Mondo Disko,3.9,"Calle de Alcalá, 20, 28014 Madrid, Spain",2.0,nightlife,28014,40.4170817,-3.698812499999999,"{'type': 'Point', 'coordinates': [40.4170817, -3.698812499999999]}",15-25€
151,Discoteca El Son,3.9,"Calle de la Victoria, 6, 28012 Madrid, Spain",2.0,nightlife,28012,40.4160653,-3.7017673,"{'type': 'Point', 'coordinates': [40.4160653, -3.7017673]}",1-15€
152,MADRID CLUB ROCKNROLLA,4.2,"Costanilla de los Desamparados, 4, 28014 Madrid, Spain",2.0,nightlife,28014,40.4129171,-3.6966068,"{'type': 'Point', 'coordinates': [40.4129171, -3.6966068]}",1-15€
153,New Garamond,3.5,"Calle de Rosario Pino, 14, 28020 Madrid, Spain",2.0,nightlife,28020,40.462761,-3.692955,"{'type': 'Point', 'coordinates': [40.462761, -3.692955]}",1-15€
154,Night Club,4.0,"Calle de Segovia, 19, 28005 Madrid, Spain",2.0,nightlife,28005,40.413812,-3.712771,"{'type': 'Point', 'coordinates': [40.413812, -3.712771]}",15-25€
155,Bearbie Madrid,4.1,"Plaza de Pedro Zerolo, 2, 28004 Madrid, Spain",1.0,nightlife,28004,40.4211844,-3.699808899999999,"{'type': 'Point', 'coordinates': [40.4211844, -3.699808899999999]}",1-15€
156,New Black Madrid,5.0,"Calle de Cedaceros, 7, 28014 Madrid, Spain",2.0,nightlife,28014,40.4172965,-3.6983512,"{'type': 'Point', 'coordinates': [40.4172965, -3.6983512]}",1-15€
157,Blackbird Rock Bar,4.4,"Calle de las Huertas, 22, 28014 Madrid, Spain",2.0,nightlife,28014,40.413687,-3.69963,"{'type': 'Point', 'coordinates': [40.413687, -3.69963]}",1-15€
158,Black & White,3.9,"Calle de la Libertad, 34, 28004 Madrid, Spain",2.0,nightlife,28004,40.4226249,-3.6967534,"{'type': 'Point', 'coordinates': [40.4226249, -3.6967534]}",15-25€
159,Discoteca Serrano 41,3.7,"Calle de Serrano, 41, 28001 Madrid, Spain",2.0,nightlife,28001,40.4289888,-3.6873588,"{'type': 'Point', 'coordinates': [40.4289888, -3.6873588]}",15-25€
160,Sala HYSTERIA,5.0,"Calle de Meléndez Valdés, 52, 28015 Madrid, Spain",2.0,nightlife,28015,40.4331491,-3.7149378,"{'type': 'Point', 'coordinates': [40.4331491, -3.7149378]}",15-25€
161,Sala Stella,3.9,"Calle de Arlabán, 7, 28014 Madrid, Spain",1.0,nightlife,28014,40.4170757,-3.6988457,"{'type': 'Point', 'coordinates': [40.4170757, -3.6988457]}",1-15€
162,ZARPA BEAR DE COPAS,4.3,"Calle de las Infantas, 26, 28004 Madrid, Spain",1.0,nightlife,28004,40.42049009999999,-3.6991339,"{'type': 'Point', 'coordinates': [40.42049009999999, -3.6991339]}",15-25€
163,Star Coyote 54,3.5,"Plaza del Carmen, 3, 28013 Madrid, Spain",1.0,nightlife,28013,40.4190511,-3.7036066,"{'type': 'Point', 'coordinates': [40.4190511, -3.7036066]}",15-25€
164,Barceló Theatre,3.7,"C. de Barceló, 11, 28004 Madrid, Spain",3.0,nightlife,28004,40.42692900000001,-3.699822,"{'type': 'Point', 'coordinates': [40.42692900000001, -3.699822]}",1-15€
165,Chelsea Cabaret Madrid,3.6,"Calle de Silva, 6, 28013 Madrid, Spain",2.0,nightlife,28013,40.4207748,-3.7075672,"{'type': 'Point', 'coordinates': [40.4207748, -3.7075672]}",1-15€
166,Salmon Guru,4.7,"Calle de Echegaray, 21, 28014 Madrid, Spain",2.0,nightlife,28014,40.4148933,-3.699517,"{'type': 'Point', 'coordinates': [40.4148933, -3.699517]}",1-15€
167,Minis Madrid,0.0,"Calle de Manuel Fernández y González, 6, 28014 Madrid, Spain",2.0,nightlife,28014,40.4151132,-3.6996742,"{'type': 'Point', 'coordinates': [40.4151132, -3.6996742]}",15-25€
168,Del Diego Cocktail Bar,4.4,"Calle de la Reina, 12, 28004 Madrid, Spain",2.0,nightlife,28004,40.42001399999999,-3.699275,"{'type': 'Point', 'coordinates': [40.42001399999999, -3.699275]}",15-25€
169,Baila Cariño,2.6,"Calle de Isabel la Católica, 6, 28013 Madrid, Spain",2.0,nightlife,28013,40.4211109,-3.7090011,"{'type': 'Point', 'coordinates': [40.4211109, -3.7090011]}",15-25€
170,VOALÁ MADRID,0.0,"Calle de Galileo, 26, 28015 Madrid, Spain",2.0,nightlife,28015,40.4324127,-3.710154999999999,"{'type': 'Point', 'coordinates': [40.4324127, -3.710154999999999]}",1-15€
171,CHA CHÁ The Club Madrid,3.7,"Calle de Alcalá, 20, 28014 Madrid, Spain",2.0,nightlife,28014,40.4173993,-3.6983705,"{'type': 'Point', 'coordinates': [40.4173993, -3.6983705]}",1-15€
172,Ya'sta Club,3.7,"Calle de Valverde, 10, 28004 Madrid, Spain",2.0,nightlife,28004,40.4211199,-3.7019926,"{'type': 'Point', 'coordinates': [40.4211199, -3.7019926]}",1-15€
173,Edén de Huertas Bar de Copas y Cachimbas,4.7,"Calle de las Huertas, 67, 28014 Madrid, Spain",1.0,nightlife,28014,40.41320959999999,-3.695893299999999,"{'type': 'Point', 'coordinates': [40.41320959999999, -3.695893299999999]}",15-25€
174,Madrid me Mata,4.2,"Corredera Alta de San Pablo, 31, 28004 Madrid, Spain",2.0,nightlife,28004,40.4263132,-3.701771999999999,"{'type': 'Point', 'coordinates': [40.4263132, -3.701771999999999]}",1-15€
175,La Coquette,4.6,"Calle de las Hileras, 14, 28013 Madrid, Spain",2.0,nightlife,28013,40.4177289,-3.7075658,"{'type': 'Point', 'coordinates': [40.4177289, -3.7075658]}",1-15€
176,Santamaría Coctelería,4.7,"Calle de la Ballesta, 6, 28004 Madrid, Spain",2.0,nightlife,28004,40.4213371,-3.7034948,"{'type': 'Point', 'coordinates': [40.4213371, -3.7034948]}",1-15€
177,The Dash,4.4,"C/ de Murillo, 5, 28010 Madrid, Spain",2.0,nightlife,28010,40.4334982,-3.7006417,"{'type': 'Point', 'coordinates': [40.4334982, -3.7006417]}",1-15€
178,La Boite,3.2,"Calle de Tetuán, 27, 28013 Madrid, Spain",2.0,nightlife,28013,40.4183219,-3.7032049,"{'type': 'Point', 'coordinates': [40.4183219, -3.7032049]}",15-25€
179,La Fontana de Oro,4.1,"Calle de la Victoria, 1, 28012 Madrid, Spain",2.0,nightlife,28012,40.41640100000001,-3.701585,"{'type': 'Point', 'coordinates': [40.41640100000001, -3.701585]}",1-15€
180,Flow escuela de baile y pole dance EN MADRID,4.6,"Calle de San Germán, 56, 28020 Madrid, Spain",2.0,dancing,28020,40.4572721,-3.6998981,"{'type': 'Point', 'coordinates': [40.4572721, -3.6998981]}",1-15€
181,Báilame Dance Studio,4.8,"Calle de San Bernardo, 20, bajo izquierda, 28015 Madrid, Spain",2.0,dancing,28015,40.422743,-3.707351,"{'type': 'Point', 'coordinates': [40.422743, -3.707351]}",15-25€
182,Kilatinum - Club Bailarios,4.0,"Calle de San Bernardo, 20, 28015 Madrid, Spain",2.0,dancing,28015,40.4227306,-3.7074702,"{'type': 'Point', 'coordinates': [40.4227306, -3.7074702]}",15-25€
183,Dancing Dreams,4.7,"C. de los Pajaritos, 19, 28007 Madrid, Spain",2.0,dancing,28007,40.4029055,-3.6715391,"{'type': 'Point', 'coordinates': [40.4029055, -3.6715391]}",15-25€
184,Madrid Salsa Club,1.0,"Calle de Santa Isabel, 9, 28012 Madrid, Spain",2.0,dancing,28012,40.4110261,-3.6983671,"{'type': 'Point', 'coordinates': [40.4110261, -3.6983671]}",1-15€
185,DANCES WITH STYLE / CUBAN SALSA CLASSES IN MADRID,4.9,"Calle de Carretas, 14, 5º F, 28012 Madrid, Spain",2.0,dancing,28012,40.4148114,-3.7036534,"{'type': 'Point', 'coordinates': [40.4148114, -3.7036534]}",1-15€
186,A Ritmo de Swing,5.0,"Calle de Tarragona, 18, 28045 Madrid, Spain",2.0,dancing,28045,40.401565,-3.6966,"{'type': 'Point', 'coordinates': [40.401565, -3.6966]}",1-15€
187,Salsa Madrid Centro,4.4,"Plaza de la Independencia, 8, 28001 Madrid, Spain",2.0,dancing,28001,40.41919770000001,-3.6891317,"{'type': 'Point', 'coordinates': [40.41919770000001, -3.6891317]}",15-25€
188,The Host Club,4.2,"Calle de Ferraz, 38, 28008 Madrid, Spain",2.0,dancing,28008,40.4263181,-3.7172868,"{'type': 'Point', 'coordinates': [40.4263181, -3.7172868]}",1-15€
189,Dancing Boulevard,4.9,"Calle de Andorra, 65, 28043 Madrid, Spain",2.0,dancing,28043,40.458986,-3.6441465,"{'type': 'Point', 'coordinates': [40.458986, -3.6441465]}",1-15€
190,Circle Dance,4.7,"Pl. del Conde del Valle de Súchil, 3, 28015 Madrid, Spain",2.0,dancing,28015,40.430269,-3.707742,"{'type': 'Point', 'coordinates': [40.430269, -3.707742]}",15-25€
191,"ABAILARMADRID - Dance, friends and fun",4.9,"Calle Azcona, 44 (puerta de la izquierda), 1ª pl Metro: Diego de León, 28028 Madrid, Spain",2.0,dancing,28028,40.4345285,-3.6687524,"{'type': 'Point', 'coordinates': [40.4345285, -3.6687524]}",15-25€
192,Dancing Drama,5.0,"Calle Jaime Hermida, 16, 28037 Madrid, Spain",2.0,dancing,28037,40.43862720000001,-3.6333899,"{'type': 'Point', 'coordinates': [40.43862720000001, -3.6333899]}",1-15€
193,International Ballet School and Dance Center,5.0,"Calle de García de Paredes, 76, 28010 Madrid, Spain",2.0,dancing,28010,40.436558,-3.693957,"{'type': 'Point', 'coordinates': [40.436558, -3.693957]}",15-25€
194,Madrid Pole Dance Studio,4.6,"Calle Fundadores, 29, 28028 Madrid, Spain",2.0,dancing,28028,40.424669,-3.665589,"{'type': 'Point', 'coordinates': [40.424669, -3.665589]}",15-25€
195,Claquetap Dance Studio,4.9,"Calle de la Cruz del Sur, 5, 28007 Madrid, Spain",2.0,dancing,28007,40.411556,-3.668046799999999,"{'type': 'Point', 'coordinates': [40.411556, -3.668046799999999]}",1-15€
196,Big Mama Swing,4.9,"Calle de Sebastián Elcano, 12, 28012 Madrid, Spain",2.0,dancing,28012,40.4043683,-3.700028499999999,"{'type': 'Point', 'coordinates': [40.4043683, -3.700028499999999]}",15-25€
197,Discoteca Azúcar,3.7,"28012, C. de Atocha, 107, 28012 Madrid, Spain",1.0,dancing,28012,40.4106491,-3.6952526,"{'type': 'Point', 'coordinates': [40.4106491, -3.6952526]}",15-25€
198,WOSAP Dance School,4.7,"Calle de los Cabestreros, 5, 28012 Madrid, Spain",2.0,dancing,28012,40.4093326,-3.7043237,"{'type': 'Point', 'coordinates': [40.4093326, -3.7043237]}",1-15€
199,Jennifer Lisette Lopez Dance,5.0,"Calle de Santa Ana, 7, 28005 Madrid, Spain",2.0,dancing,28005,40.4100046,-3.7080288,"{'type': 'Point', 'coordinates': [40.4100046, -3.7080288]}",15-25€
200,Animal Jazz ~ Escuela de baile y canto Swing en Madrid,5.0,"Calle del Dr. Fourquet, 17, 28012 Madrid, Spain",2.0,dancing,28012,40.4075344,-3.6970864,"{'type': 'Point', 'coordinates': [40.4075344, -3.6970864]}",15-25€
201,Madrid Dance Center,4.7,"Calle de La Solana de Opañel, 6, 28019 Madrid, Spain",2.0,dancing,28019,40.389393,-3.7201213,"{'type': 'Point', 'coordinates': [40.389393, -3.7201213]}",1-15€
202,Big South,4.9,"Calle del Laurel, 14, 28005 Madrid, Spain",2.0,dancing,28005,40.4028187,-3.7048682,"{'type': 'Point', 'coordinates': [40.4028187, -3.7048682]}",15-25€
203,Acting School of Performing Arts,4.9,"Calle de Martín de los Heros, 52, 28008 Madrid, Spain",2.0,dancing,28008,40.42762200000001,-3.7162738,"{'type': 'Point', 'coordinates': [40.42762200000001, -3.7162738]}",1-15€
204,Dance esCool,5.0,"Calle Prof. Waksman, 9, 28036 Madrid, Spain",2.0,dancing,28036,40.4561509,-3.6880775,"{'type': 'Point', 'coordinates': [40.4561509, -3.6880775]}",15-25€
205,Central Pole,4.8,"Paseo de Extremadura, 159, 28011 Madrid, Spain",2.0,dancing,28011,40.4082662,-3.7425123,"{'type': 'Point', 'coordinates': [40.4082662, -3.7425123]}",15-25€
206,OrienteOccidente - Belly Dance in Madrid,4.9,"Calle del Gral Oraá, 76, 28006 Madrid, Spain",2.0,dancing,28006,40.4357383,-3.6775164,"{'type': 'Point', 'coordinates': [40.4357383, -3.6775164]}",15-25€
207,Juan Brenes Dancer,4.9,"28008, Calle de Martín de los Heros, 52, 28008 Madrid, Spain",2.0,dancing,28008,40.4276882,-3.716234199999999,"{'type': 'Point', 'coordinates': [40.4276882, -3.716234199999999]}",15-25€
208,Danza 13 Dance center,4.6,"Calle Carlos Hernández, 28, 28017 Madrid, Spain",2.0,dancing,28017,40.4305335,-3.6485219,"{'type': 'Point', 'coordinates': [40.4305335, -3.6485219]}",15-25€
209,Blanco y Negro Studio,4.5,"Calle de Julian Camarillo, 47, Portal D Local 007, 28037 Madrid, Spain",2.0,dancing,28037,40.436576,-3.622875999999999,"{'type': 'Point', 'coordinates': [40.436576, -3.622875999999999]}",1-15€
210,www.Pro-studio.es,4.7,"Calle de Canarias, 41, 28045 Madrid, Spain",2.0,dancing,28045,40.401839,-3.6912343,"{'type': 'Point', 'coordinates': [40.401839, -3.6912343]}",1-15€
211,Paso a Paso Madrid. Escuela de baile,4.3,"Centro La Corrala de la Danza, Calle del Dr. Piga, 5 Bis, 28012 Madrid, Spain",2.0,dancing,28012,40.40868,-3.6986523,"{'type': 'Point', 'coordinates': [40.40868, -3.6986523]}",1-15€
212,School of Flamenco and Spanish Dance Isabel Quintero,4.9,"Calle de la Libertad, 7, 28004 Madrid, Spain",2.0,dancing,28004,40.420588,-3.697465,"{'type': 'Point', 'coordinates': [40.420588, -3.697465]}",1-15€
213,La Forja Dance Academy,5.0,"Calle de la Duquesa de Tamames, 7, 28044 Madrid, Spain",2.0,dancing,28044,40.37278999999999,-3.7497215,"{'type': 'Point', 'coordinates': [40.37278999999999, -3.7497215]}",1-15€
214,Clases de Salsa y Clases de Bachata Arts Dance Escuela de baile,5.0,"Calle de Don Ramón de la Cruz, 67, 28001 Madrid, Spain",2.0,dancing,28001,40.4289177,-3.6771376,"{'type': 'Point', 'coordinates': [40.4289177, -3.6771376]}",1-15€
215,Extreme Pole Dance Studio Madrid,0.0,"Calle del Pilar de Zaragoza, 75b, 28028 Madrid, Spain",2.0,dancing,28028,40.4367159,-3.672952,"{'type': 'Point', 'coordinates': [40.4367159, -3.672952]}",1-15€
216,GLOBAL DANCE,0.0,"Estación de Chamartín, s/n, 28036 Madrid, Spain",2.0,dancing,28036,40.4716431,-3.6817252,"{'type': 'Point', 'coordinates': [40.4716431, -3.6817252]}",15-25€
217,Dance Studio Montecarmelo,4.7,"Av. del Monasterio de El Escorial, 40D, 28049 Madrid, Spain",2.0,dancing,28049,40.5033938,-3.7006753,"{'type': 'Point', 'coordinates': [40.5033938, -3.7006753]}",1-15€
218,Fit Dancing,4.1,"Av. Don Juan de Borbón, local 10, 28903 Getafe, Madrid, Spain",2.0,dancing,28903,40.3174227,-3.7154665,"{'type': 'Point', 'coordinates': [40.3174227, -3.7154665]}",1-15€
219,Ballet Flamenco de Madrid,4.5,"Plaza del Carmen, 1, 28013 Madrid, Spain",2.0,dancing,28013,40.418401,-3.70316,"{'type': 'Point', 'coordinates': [40.418401, -3.70316]}",15-25€
220,Sanse Danza,4.8,"Av. de Tenerife, 28, 28703 San Sebastián de los Reyes, Madrid, Spain",2.0,dancing,28703,40.5594074,-3.6169686,"{'type': 'Point', 'coordinates': [40.5594074, -3.6169686]}",15-25€
221,Flamenco Show,0.0,"Calle de la Moreria, 17, 28005 Madrid, Spain",2.0,dancing,28005,40.4126847,-3.7141641,"{'type': 'Point', 'coordinates': [40.4126847, -3.7141641]}",1-15€
222,ART DANCING MUSIC - Escuela de Artes Escénicas en Madrid,5.0,"Av. de la Osa Mayor, 32, 28023 Madrid, Spain",2.0,dancing,28023,40.4595765,-3.7793307,"{'type': 'Point', 'coordinates': [40.4595765, -3.7793307]}",1-15€
223,Funflow Dance,5.0,"Calle de Valverde, 10, 28004 Madrid, Spain",2.0,dancing,28004,40.42107860000001,-3.701919,"{'type': 'Point', 'coordinates': [40.42107860000001, -3.701919]}",1-15€
224,Faena Madrid,3.3,"C. de Atocha, 125, 28012 Madrid, Spain",2.0,dancing,28012,40.40969219999999,-3.6930276,"{'type': 'Point', 'coordinates': [40.40969219999999, -3.6930276]}",1-15€
225,Centro de Danza y Arte de Madrid (CDAM),4.7,"Calle de los Misterios, 8, 28027 Madrid, Spain",2.0,dancing,28027,40.4389592,-3.6396922,"{'type': 'Point', 'coordinates': [40.4389592, -3.6396922]}",1-15€
226,Orishas Dance,4.9,"Calle de Longares, 10, 28022 Madrid, Spain",2.0,dancing,28022,40.4310956,-3.6094692,"{'type': 'Point', 'coordinates': [40.4310956, -3.6094692]}",1-15€
227,The Place Dance Studio Madrid,4.9,"Calle Musas, 16, 28022 Madrid, Spain",2.0,dancing,28022,40.4367881,-3.6081518,"{'type': 'Point', 'coordinates': [40.4367881, -3.6081518]}",15-25€
228,""" D'Ambra Dance Project "" Escuela de Danzas Orientales y Jazz - Funky",5.0,"Calle de Montesa, 43, 28006 Madrid, Spain",2.0,dancing,28006,40.430664,-3.672469,"{'type': 'Point', 'coordinates': [40.430664, -3.672469]}",1-15€
229,Studio11® La Escuela de Baile,4.8,"Calle Antonia Ruiz Soro, 11, 28028 Madrid, Spain",2.0,dancing,28028,40.438095,-3.6664831,"{'type': 'Point', 'coordinates': [40.438095, -3.6664831]}",1-15€
230,Karnak bellydance,4.8,"Calle de la Libertad, 7, 28004 Madrid, Spain",2.0,dancing,28004,40.4205609,-3.6974781,"{'type': 'Point', 'coordinates': [40.4205609, -3.6974781]}",15-25€
231,Pasión Dance,4.8,"Calle de Manuel Ferrero, 5, 28036 Madrid, Spain",2.0,dancing,28036,40.4681966,-3.6845211,"{'type': 'Point', 'coordinates': [40.4681966, -3.6845211]}",15-25€
232,Escuela de Baile D'angus Dance,4.9,"C/ del Dr. Gómez Ulla, 8, 28028 Madrid, Spain",2.0,dancing,28028,40.4293631,-3.6678461,"{'type': 'Point', 'coordinates': [40.4293631, -3.6678461]}",1-15€
233,Salsabachata Quevedo,4.8,"Calle Cercedilla, 3, 28015 Madrid, Spain",2.0,dancing,28015,40.4357353,-3.7050633,"{'type': 'Point', 'coordinates': [40.4357353, -3.7050633]}",15-25€
234,EL HORNO,4.4,"Calle de la Esgrima, 11, 28012 Madrid, Spain",2.0,dancing,28012,40.41107,-3.704451,"{'type': 'Point', 'coordinates': [40.41107, -3.704451]}",1-15€
235,Discoteca El Son,3.9,"Calle de la Victoria, 6, 28012 Madrid, Spain",2.0,dancing,28012,40.4160653,-3.7017673,"{'type': 'Point', 'coordinates': [40.4160653, -3.7017673]}",1-15€
236,SpazioDanza,4.6,"Cl. de Don Quijote, 28, 28020 Madrid, Spain",2.0,dancing,28020,40.44868,-3.699093999999999,"{'type': 'Point', 'coordinates': [40.44868, -3.699093999999999]}",15-25€
237,Dame2Salsa - Salsa cubana en Madrid,5.0,"Calle del Tutor, 52, 28008 Madrid, Spain",2.0,dancing,28008,40.43092,-3.7178349,"{'type': 'Point', 'coordinates': [40.43092, -3.7178349]}",1-15€
238,BSK DANCE VISTA ALEGRE,4.6,"Calle de, Calle Bernardina Aranguren, 10, 28025 Madrid, Spain",2.0,dancing,28025,40.3892783,-3.7415055,"{'type': 'Point', 'coordinates': [40.3892783, -3.7415055]}",1-15€
239,Salsabachata Avenida de América,4.7,"Calle de Coslada, 19, 28028 Madrid, Spain",2.0,dancing,28028,40.4383234,-3.6734278,"{'type': 'Point', 'coordinates': [40.4383234, -3.6734278]}",15-25€
240,Discoteca Velvet Madrid,3.6,"Calle de Jacometrezo, 6, 28013 Madrid, Spain",2.0,discoteca,28013,40.4203458,-3.7077554,"{'type': 'Point', 'coordinates': [40.4203458, -3.7077554]}",15-25€
241,Samsara,3.7,"Calle de la Cruz, 7, 28012 Madrid, Spain",2.0,discoteca,28012,40.4159966,-3.7009025,"{'type': 'Point', 'coordinates': [40.4159966, -3.7009025]}",1-15€
242,Joy Eslava Madrid,3.8,"Calle del Arenal, 11, 28013 Madrid, Spain",3.0,discoteca,28013,40.4171637,-3.7065661,"{'type': 'Point', 'coordinates': [40.4171637, -3.7065661]}",15-25€
243,Eleven Club Madrid,3.7,"Calle de Echegaray, 11, 28014 Madrid, Spain",2.0,discoteca,28014,40.41562649999999,-3.6995514,"{'type': 'Point', 'coordinates': [40.41562649999999, -3.6995514]}",15-25€
244,Goya Social Club,3.6,"Calle de Goya, 43, 28001 Madrid, Spain",2.0,discoteca,28001,40.425301,-3.682990999999999,"{'type': 'Point', 'coordinates': [40.425301, -3.682990999999999]}",1-15€
245,Planet Club,4.6,"C. del Príncipe, 20, 28012 Madrid, Spain",2.0,discoteca,28012,40.4152145,-3.7005493,"{'type': 'Point', 'coordinates': [40.4152145, -3.7005493]}",15-25€
246,Discoteca El Son,3.9,"Calle de la Victoria, 6, 28012 Madrid, Spain",2.0,discoteca,28012,40.4160653,-3.7017673,"{'type': 'Point', 'coordinates': [40.4160653, -3.7017673]}",15-25€
247,OPIUM CLUB,3.8,"Calle de José Abascal, 56, 28003 Madrid, Spain",3.0,discoteca,28003,40.437878,-3.692209,"{'type': 'Point', 'coordinates': [40.437878, -3.692209]}",15-25€
248,Kapital,3.8,"C. de Atocha, 125, 28012 Madrid, Spain",3.0,discoteca,28012,40.4097611,-3.6931083,"{'type': 'Point', 'coordinates': [40.4097611, -3.6931083]}",15-25€
249,moondance madrid,3.5,"Calle de la Aduana, 21, 28012 679013092, Madrid, Spain",1.0,discoteca,28012,40.418402,-3.701058,"{'type': 'Point', 'coordinates': [40.418402, -3.701058]}",15-25€
250,Nomad Club,4.0,"Calle de Manuel Fernández y González, 6, 28014 Madrid, Spain",2.0,discoteca,28014,40.4150834,-3.699651799999999,"{'type': 'Point', 'coordinates': [40.4150834, -3.699651799999999]}",15-25€
251,Cibeles Night Club,3.7,"Calle de las Hileras, 17, 28013 Madrid, Spain",1.0,discoteca,28013,40.4179793,-3.7075008,"{'type': 'Point', 'coordinates': [40.4179793, -3.7075008]}",15-25€
252,Sala El Sol,4.4,"Calle de los Jardines, 3, 28013 Madrid, Spain",2.0,discoteca,28013,40.4190502,-3.7016593,"{'type': 'Point', 'coordinates': [40.4190502, -3.7016593]}",1-15€
253,Le Boutique Club,3.5,"Calle de Serrano, 45, 28001 Madrid, Spain",3.0,discoteca,28001,40.4292138,-3.6875989,"{'type': 'Point', 'coordinates': [40.4292138, -3.6875989]}",1-15€
254,The Host Club,4.2,"Calle de Ferraz, 38, 28008 Madrid, Spain",2.0,discoteca,28008,40.4263181,-3.7172868,"{'type': 'Point', 'coordinates': [40.4263181, -3.7172868]}",15-25€
255,Independance Club,3.8,"C. de Atocha, 127, 28012 Madrid, Spain",1.0,discoteca,28012,40.409605,-3.692779899999999,"{'type': 'Point', 'coordinates': [40.409605, -3.692779899999999]}",15-25€
256,GUNILLA CLUB,3.4,"Paseo de Recoletos, 16, 28001 Madrid, Spain",3.0,discoteca,28001,40.4226066,-3.6910073,"{'type': 'Point', 'coordinates': [40.4226066, -3.6910073]}",15-25€
