,name,rating,address,price_level,place,CP,latitude,longitude,geometry,price
97,Repostería Creativa Maicookie,4.0,"Calle de Berrocal, 9, LOC, 28021 Madrid, Spain",1.0,cupcakes,28021,40.3444435,-3.676224399999999,"{'type': 'Point', 'coordinates': [40.3444435, -3.676224399999999]}",1-15€
98,Levaduramadre,4.6,"C. de Andrés Mellado, 8, 28015 Madrid, Spain",1.0,cupcakes,28015,40.4312027,-3.714501099999999,"{'type': 'Point', 'coordinates': [40.4312027, -3.714501099999999]}",1-15€
99,Bakery pastry Panishop - Studies,4.1,"Calle de los Estudios, 9, 28012 Madrid, Spain",1.0,cupcakes,28012,40.4115761,-3.7071689,"{'type': 'Point', 'coordinates': [40.4115761, -3.7071689]}",15-25€
100,Mia Bakery,4.4,"C. de Víctor de la Serna, 6, 28016 Madrid, Spain",1.0,cupcakes,28016,40.4526914,-3.6728972,"{'type': 'Point', 'coordinates': [40.4526914, -3.6728972]}",15-25€
101,Crustó,3.7,"Calle de Gaztambide, 3, 28015 Madrid, Spain",2.0,cupcakes,28015,40.4310133,-3.7159323,"{'type': 'Point', 'coordinates': [40.4310133, -3.7159323]}",1-15€
102,"Salomé: Panadería, pastelería y cafetería",4.7,"C. de Saavedra Fajardo, 34, 28011 Madrid, Spain",1.0,cupcakes,28011,40.412028,-3.7247122,"{'type': 'Point', 'coordinates': [40.412028, -3.7247122]}",1-15€
103,Levaduramadre,4.3,"Calle de Embajadores, 3, 28012 Madrid, Spain",1.0,cupcakes,28012,40.4105791,-3.7066946,"{'type': 'Point', 'coordinates': [40.4105791, -3.7066946]}",1-15€
104,FILIFY Bakery & Coffee,4.4,"Calle de Argumosa, 35, 28012 Madrid, Spain",1.0,cupcakes,28012,40.4079347,-3.696719499999999,"{'type': 'Point', 'coordinates': [40.4079347, -3.696719499999999]}",1-15€
105,La Mallorquina,4.3,"Puerta del Sol, 8, 28013 Madrid, Spain",1.0,cupcakes,28013,40.4166836,-3.704774999999999,"{'type': 'Point', 'coordinates': [40.4166836, -3.704774999999999]}",1-15€
106,Ricci's Cakes,4.6,"Av. del General Perón, 16, 28020 Madrid, Spain",1.0,cupcakes,28020,40.4522897,-3.696773899999999,"{'type': 'Point', 'coordinates': [40.4522897, -3.696773899999999]}",1-15€
107,Bakery Zurbano Crusto,3.9,"Calle de Zurbano, 26, 28010 Madrid, Spain",2.0,cupcakes,28010,40.4291306,-3.6935275,"{'type': 'Point', 'coordinates': [40.4291306, -3.6935275]}",1-15€
108,chök - A. Figueroa,4.5,"Calle de Augusto Figueroa, 16, 28004 Madrid, Spain",1.0,cupcakes,28004,40.4224802,-3.698952,"{'type': 'Point', 'coordinates': [40.4224802, -3.698952]}",15-25€
109,LEON THE BAKER,4.4,"Calle de María de Guzmán, 30, 28003 Madrid, Spain",2.0,cupcakes,28003,40.4440095,-3.698495,"{'type': 'Point', 'coordinates': [40.4440095, -3.698495]}",1-15€
110,Santa Gloria,3.9,"Calle de Recoletos, 1, 28001 Madrid, Spain",1.0,cupcakes,28001,40.42233179999999,-3.6909718,"{'type': 'Point', 'coordinates': [40.42233179999999, -3.6909718]}",1-15€
111,Levaduramadre,3.9,"C/ del Alcalde Sainz de Baranda, 16, 28009 Madrid, Spain",1.0,cupcakes,28009,40.416762,-3.676724,"{'type': 'Point', 'coordinates': [40.416762, -3.676724]}",1-15€
112,Levaduramadre,4.5,"Av. de la Reina Victoria, 52, 28003 Madrid, Spain",1.0,cupcakes,28003,40.4467071,-3.7119755,"{'type': 'Point', 'coordinates': [40.4467071, -3.7119755]}",1-15€
113,Pecados Divinos,4.9,"Calle de Vallehermoso, 36, 28015 Madrid, Spain",1.0,cupcakes,28015,40.4341012,-3.7082834,"{'type': 'Point', 'coordinates': [40.4341012, -3.7082834]}",15-25€
114,Zesty,4.4,"C/ del Áncora, 9, 28045 Madrid, Spain",1.0,cupcakes,28045,40.40309980000001,-3.6924646,"{'type': 'Point', 'coordinates': [40.40309980000001, -3.6924646]}",1-15€
115,Spelta Bakery,4.5,"Calle del Capitán Blanco Argibay, 16, 28029 Madrid, Spain",2.0,cupcakes,28029,40.4650328,-3.696798199999999,"{'type': 'Point', 'coordinates': [40.4650328, -3.696798199999999]}",1-15€
116,Colette Bakery Madrid,4.7,"Av. de Córdoba, 25, 28026 Madrid, Spain",1.0,cupcakes,28026,40.382371,-3.6971859,"{'type': 'Point', 'coordinates': [40.382371, -3.6971859]}",1-15€
117,Granier,3.9,"Ronda de Atocha, 14, 28012 Madrid, Spain",1.0,cupcakes,28012,40.4068058,-3.6966905,"{'type': 'Point', 'coordinates': [40.4068058, -3.6966905]}",1-15€
118,Granier,3.8,"C. de Atocha, 42, 28012 Madrid, Spain",1.0,cupcakes,28012,40.41270189999999,-3.700060799999999,"{'type': 'Point', 'coordinates': [40.41270189999999, -3.700060799999999]}",1-15€
119,Pastelería Lyon,4.1,"Calle de Colombia, 12, 28016 Madrid, Spain",1.0,cupcakes,28016,40.4569345,-3.6760013,"{'type': 'Point', 'coordinates': [40.4569345, -3.6760013]}",1-15€
120,Toma Café 1,4.5,"Calle de la Palma, 49, 28004 Madrid, Spain",2.0,coffee,28004,40.4264767,-3.7059373,"{'type': 'Point', 'coordinates': [40.4264767, -3.7059373]}",15-25€
121,Hola Coffee,4.5,"Calle del Dr. Fourquet, 33, 28012 Madrid, Spain",1.0,coffee,28012,40.4070207,-3.6990835,"{'type': 'Point', 'coordinates': [40.4070207, -3.6990835]}",15-25€
122,Misión Café,4.5,"Calle de los Reyes, 5, 28015 Madrid, Spain",2.0,coffee,28015,40.4242402,-3.7087479,"{'type': 'Point', 'coordinates': [40.4242402, -3.7087479]}",1-15€
123,ACID Café,4.4,"Calle de la Verónica, 9, 28014 Madrid, Spain",1.0,coffee,28014,40.411898,-3.6949265,"{'type': 'Point', 'coordinates': [40.411898, -3.6949265]}",15-25€
124,HanSo Café,4.4,"Calle del Pez, 20, 28004 Madrid, Spain",1.0,coffee,28004,40.4238854,-3.7055265,"{'type': 'Point', 'coordinates': [40.4238854, -3.7055265]}",15-25€
125,Plántate: Better Coffee & Brunch,4.6,"Calle del Mesón de Paredes, 28, 28012 Madrid, Spain",1.0,coffee,28012,40.4103754,-3.7044934,"{'type': 'Point', 'coordinates': [40.4103754, -3.7044934]}",15-25€
126,Ruda Café,4.6,"Calle de la Ruda, 11, 28005 Madrid, Spain",1.0,coffee,28005,40.41044,-3.707981,"{'type': 'Point', 'coordinates': [40.41044, -3.707981]}",15-25€
127,Café de la Luz,4.4,"Calle de la Puebla, 8, 28004 Madrid, Spain",1.0,coffee,28004,40.422107,-3.7025405,"{'type': 'Point', 'coordinates': [40.422107, -3.7025405]}",1-15€
128,MÜR Café,4.3,"Plaza Cristino Martos, 2, 28015 Madrid, Spain",2.0,coffee,28015,40.4256968,-3.7121696,"{'type': 'Point', 'coordinates': [40.4256968, -3.7121696]}",15-25€
129,Toma Café Olavide,4.3,"C. de Sta. Feliciana, 5, 28010 Madrid, Spain",1.0,coffee,28010,40.4330877,-3.7001164,"{'type': 'Point', 'coordinates': [40.4330877, -3.7001164]}",1-15€
130,Prioritè Art Coffee Shop,4.0,"Calle de la Montera, 42, 28013 Madrid, Spain",2.0,coffee,28013,40.4193429,-3.7016816,"{'type': 'Point', 'coordinates': [40.4193429, -3.7016816]}",1-15€
131,Pum Pum Café,4.3,"Calle de Tribulete, 6, 28012 Madrid, Spain",2.0,coffee,28012,40.4080621,-3.701955,"{'type': 'Point', 'coordinates': [40.4080621, -3.701955]}",1-15€
132,Cafelito,4.6,"Calle del Sombrerete, 20, 28012 Madrid, Spain",1.0,coffee,28012,40.40836530000001,-3.702776799999999,"{'type': 'Point', 'coordinates': [40.40836530000001, -3.702776799999999]}",15-25€
133,CAFÉS TORNASOL | CAFÉ DE ESPECIALIDAD MADRID | Breakfast | Brunch,4.9,"Calle de Santa Isabel, Nº5, Planta Baja, 28012 Madrid, Spain",1.0,coffee,28012,40.4115944,-3.6986562,"{'type': 'Point', 'coordinates': [40.4115944, -3.6986562]}",1-15€
134,NAJI SPECIALTY COFFEE,4.9,"Calle del Cardenal Cisneros, 39, 28010 Madrid, Spain",1.0,coffee,28010,40.4317511,-3.7022127,"{'type': 'Point', 'coordinates': [40.4317511, -3.7022127]}",1-15€
135,Bianchi Kiosko Caffé,4.6,"Calle de San Joaquín, 9, 28004 Madrid, Spain",1.0,coffee,28004,40.4243932,-3.70164,"{'type': 'Point', 'coordinates': [40.4243932, -3.70164]}",15-25€
136,Boconó Specialty Coffee,4.2,"Calle de Embajadores, 3, 28012 Madrid, Spain",1.0,coffee,28012,40.4106002,-3.7066952,"{'type': 'Point', 'coordinates': [40.4106002, -3.7066952]}",15-25€
137,Tempo coffee,4.9,"28008 Madrid, Spain",1.0,coffee,28008,40.4218631,-3.7187438,"{'type': 'Point', 'coordinates': [40.4218631, -3.7187438]}",1-15€
138,The Little Big Cafe Fernández de Los Ríos,4.6,"Calle de Fernández de los Ríos, 61, 28015 Madrid, Spain",1.0,coffee,28015,40.435222,-3.712739,"{'type': 'Point', 'coordinates': [40.435222, -3.712739]}",15-25€
139,Café Federal,4.1,"Plaza de las Comendadoras, 9, 28015 Madrid, Spain",2.0,coffee,28015,40.4270304,-3.7093012,"{'type': 'Point', 'coordinates': [40.4270304, -3.7093012]}",1-15€
140,Lolina Vintage Café,4.3,"Calle del Espíritu Santo, 9, 28004 Madrid, Spain",1.0,coffee,28004,40.4251154,-3.7029106,"{'type': 'Point', 'coordinates': [40.4251154, -3.7029106]}",1-15€
141,Café Comercial,4.1,"Glorieta de Bilbao, 7, 28004 Madrid, Spain",2.0,coffee,28004,40.4287137,-3.7019997,"{'type': 'Point', 'coordinates': [40.4287137, -3.7019997]}",15-25€
142,The Coffee Corner,4.3,"Av. de Valladolid, 41, 28008 Madrid, Spain",1.0,coffee,28008,40.4285053,-3.7295851,"{'type': 'Point', 'coordinates': [40.4285053, -3.7295851]}",1-15€
143,WAYCUP Specialty Coffee,3.9,"Calle de Velázquez, 126, 28006 Madrid, Spain",1.0,coffee,28006,40.4369956,-3.6829321,"{'type': 'Point', 'coordinates': [40.4369956, -3.6829321]}",15-25€
144,Love Coffee,4.6,"Calle de Salustiano Olózaga, 18, 28001 Madrid, Spain",1.0,coffee,28001,40.4202998,-3.6897421,"{'type': 'Point', 'coordinates': [40.4202998, -3.6897421]}",1-15€
145,Makis Coffee Shop,4.4,"Calle de Embajadores, 56, 28012 Madrid, Spain",1.0,coffee,28012,40.4077661,-3.704309099999999,"{'type': 'Point', 'coordinates': [40.4077661, -3.704309099999999]}",1-15€
146,La Bicicleta,4.1,"Plaza de San Ildefonso, 9, 28004 Madrid, Spain",2.0,coffee,28004,40.4238106,-3.7022328,"{'type': 'Point', 'coordinates': [40.4238106, -3.7022328]}",1-15€
147,La Rollerie,4.2,"Carrera de S. Jerónimo, 26, 28014 Madrid, Spain",2.0,coffee,28014,40.4164994,-3.6995404,"{'type': 'Point', 'coordinates': [40.4164994, -3.6995404]}",1-15€
148,Federal Café,4.2,"Plaza del Conde de Barajas, 3, 28005 Madrid, Spain",2.0,coffee,28005,40.4143274,-3.7088587,"{'type': 'Point', 'coordinates': [40.4143274, -3.7088587]}",15-25€
149,Cereal Hunters Café,4.5,"Calle de la Reina, 1, 28004 Madrid, Spain",1.0,coffee,28004,40.4205672,-3.700732599999999,"{'type': 'Point', 'coordinates': [40.4205672, -3.700732599999999]}",15-25€
150,La Rollerie,4.1,"C. de Atocha, 20, 28012 Madrid, Spain",2.0,coffee,28012,40.4138358,-3.7030405,"{'type': 'Point', 'coordinates': [40.4138358, -3.7030405]}",15-25€
151,Santa Gloria,3.7,"Calle de Pedro Teixeira, 7, 28020 Madrid, Spain",1.0,coffee,28020,40.4552254,-3.694087199999999,"{'type': 'Point', 'coordinates': [40.4552254, -3.694087199999999]}",1-15€
152,DELICIUS COFFEE,3.0,"Calle de Augusto Figueroa, 24, 2da planta local, 28004 Madrid, Spain",1.0,coffee,28004,40.4219292,-3.6976068,"{'type': 'Point', 'coordinates': [40.4219292, -3.6976068]}",1-15€
153,El Patio Vertical,4.1,"Calle de Almadén, 26, 28014 Madrid, Spain",2.0,coffee,28014,40.410825,-3.693371,"{'type': 'Point', 'coordinates': [40.410825, -3.693371]}",1-15€
154,Cycle coffee S L,3.8,"Plaza de San Ildefonso, 9, 28004 Madrid, Spain",1.0,coffee,28004,40.4238059,-3.7022439,"{'type': 'Point', 'coordinates': [40.4238059, -3.7022439]}",15-25€
155,Café & Té,3.4,"Calle del Marqués de Urquijo, 3, 28008 Madrid, Spain",2.0,coffee,28008,40.430327,-3.7165846,"{'type': 'Point', 'coordinates': [40.430327, -3.7165846]}",1-15€
156,ABONAVIDA,4.2,"Calle de las Navas de Tolosa, 3, 28013 Madrid, Spain",2.0,coffee,28013,40.4191483,-3.7067327,"{'type': 'Point', 'coordinates': [40.4191483, -3.7067327]}",1-15€
157,Pastelería Belus,4.6,"Calle de Toledo, 26, 28005 Madrid, Spain",1.0,coffee,28005,40.4138206,-3.7075835,"{'type': 'Point', 'coordinates': [40.4138206, -3.7075835]}",1-15€
158,DUNKIN´ESPAÑA,4.1,"Calle de la Montera, 33, 28013 Madrid, Spain",1.0,coffee,28013,40.418975,-3.70231,"{'type': 'Point', 'coordinates': [40.418975, -3.70231]}",15-25€
159,Juan Valdez,4.3,"Paseo de la Florida # 2 Stand 5, 28008 Madrid, Spain",1.0,coffee,28008,40.4215819,-3.7197968,"{'type': 'Point', 'coordinates': [40.4215819, -3.7197968]}",15-25€
160,DUNKIN´ESPAÑA,4.1,"C/ De La Victoria, Carrera de S. Jerónimo, 4, 2 Esq, 28014 Madrid, Spain",1.0,coffee,28014,40.416647,-3.70174,"{'type': 'Point', 'coordinates': [40.416647, -3.70174]}",15-25€
161,Rebel Cafe,4.2,"Calle de Ponzano, 90, 28003 Madrid, Spain",2.0,coffee,28003,40.4453792,-3.6985766,"{'type': 'Point', 'coordinates': [40.4453792, -3.6985766]}",1-15€
162,Urban Coffee,3.9,"Cl. de Ayala, 87, 28006 Madrid, Spain",2.0,coffee,28006,40.4273547,-3.6737912,"{'type': 'Point', 'coordinates': [40.4273547, -3.6737912]}",15-25€
163,Bun Golden Coffee (Specialty coffee-tienda ONLINE de café y cacao natural Madrid),4.9,"Calle de Jerónima Llorente, 42, 28039 Madrid, Spain",1.0,coffee,28039,40.4543206,-3.7074938,"{'type': 'Point', 'coordinates': [40.4543206, -3.7074938]}",15-25€
164,TAPA CAFE MADRID,2.9,"Carrera de S. Jerónimo, 3, 28014 Madrid, Spain",1.0,coffee,28014,40.4167722,-3.7019139,"{'type': 'Point', 'coordinates': [40.4167722, -3.7019139]}",1-15€
165,Santa Gloria,3.9,"Calle de Recoletos, 1, 28001 Madrid, Spain",1.0,coffee,28001,40.42233179999999,-3.6909718,"{'type': 'Point', 'coordinates': [40.42233179999999, -3.6909718]}",1-15€
166,Granier San Bernardo,3.9,"Calle de San Bernardo, 10, 28015 Madrid, Spain",1.0,coffee,28015,40.4221085,-3.7075654,"{'type': 'Point', 'coordinates': [40.4221085, -3.7075654]}",1-15€
167,Café Belén,4.3,"Calle de Belén, 5, 28004 Madrid, Spain",1.0,coffee,28004,40.424316,-3.696717,"{'type': 'Point', 'coordinates': [40.424316, -3.696717]}",15-25€
168,Pannus,4.1,"Calle de Hortaleza, 38, 28004 Madrid, Spain",1.0,coffee,28004,40.421948,-3.6998037,"{'type': 'Point', 'coordinates': [40.421948, -3.6998037]}",15-25€
169,C&Tapas,3.1,"Plaza de Sta. Ana, 6, 28012 Madrid, Spain",2.0,coffee,28012,40.4144842,-3.7002769,"{'type': 'Point', 'coordinates': [40.4144842, -3.7002769]}",15-25€
170,Randall Coffee Roasters,4.6,"Calle de Vallehermoso, 36, 28015 Madrid, Spain",1.0,coffee,28015,40.4343145,-3.7083432,"{'type': 'Point', 'coordinates': [40.4343145, -3.7083432]}",1-15€
171,Santa Kafeina,4.8,"Calle de Viriato, 37, 28010 Madrid, Spain",1.0,coffee,28010,40.4359413,-3.7001867,"{'type': 'Point', 'coordinates': [40.4359413, -3.7001867]}",1-15€
172,Starbucks,3.6,"Calle de Cdad. Rodrigo, 5, 28005 Madrid, Spain",2.0,coffee,28005,40.415732,-3.7085757,"{'type': 'Point', 'coordinates': [40.415732, -3.7085757]}",1-15€
173,Starbucks,3.8,"Calle del Arenal, 14, 28013 Madrid, Spain",2.0,coffee,28013,40.417262,-3.7061631,"{'type': 'Point', 'coordinates': [40.417262, -3.7061631]}",15-25€
174,Juan Valdez Café,4.1,"Calle Adolfo Bioy # 2, Planta 0, 28051 Madrid, Spain",1.0,coffee,28051,40.3687101,-3.5982174,"{'type': 'Point', 'coordinates': [40.3687101, -3.5982174]}",1-15€
175,Cafés Guayacán,4.9,"Calle de Fernández de los Ríos, 26, 28015 Madrid, Spain",1.0,coffee,28015,40.4351118,-3.7070587,"{'type': 'Point', 'coordinates': [40.4351118, -3.7070587]}",1-15€
176,Café & Tapas,2.8,"Calle de Carretas, 14, 28012 Madrid, Spain",2.0,coffee,28012,40.4148114,-3.7036534,"{'type': 'Point', 'coordinates': [40.4148114, -3.7036534]}",1-15€
177,Granier,3.8,"C. de Atocha, 42, 28012 Madrid, Spain",1.0,coffee,28012,40.41270189999999,-3.700060799999999,"{'type': 'Point', 'coordinates': [40.41270189999999, -3.700060799999999]}",1-15€
178,80’s coffee,4.1,"Calle de Alcalá, 28027 Madrid, Spain",1.0,coffee,28027,40.4343762,-3.6452041,"{'type': 'Point', 'coordinates': [40.4343762, -3.6452041]}",15-25€
179,Pastelería Lisboa,4.7,"Calle de José Ortega y Gasset, 55, 28006 Madrid, Spain",1.0,coffee,28006,40.4300843,-3.6757516,"{'type': 'Point', 'coordinates': [40.4300843, -3.6757516]}",1-15€
180,Noman Sweet Shop,3.5,"Calle de Tribulete, 13, 28012 Madrid, Spain",2.0,sweets,28012,40.407656,-3.7024697,"{'type': 'Point', 'coordinates': [40.407656, -3.7024697]}",1-15€
181,Sweet Cakes Madrid,4.7,"C. de Los Molinos, 22, 28039 Madrid, Spain",2.0,sweets,28039,40.4580817,-3.702602999999999,"{'type': 'Point', 'coordinates': [40.4580817, -3.702602999999999]}",15-25€
182,Wicked Sweet Madrid,4.3,"Calle de Guzmán el Bueno, 45, 28015 Madrid, Spain",2.0,sweets,28015,40.4339841,-3.7134165,"{'type': 'Point', 'coordinates': [40.4339841, -3.7134165]}",15-25€
183,Sweet Studio,4.5,"Calle del Noviciado, Nº16, 28015 Madrid, Spain",2.0,sweets,28015,40.4257291,-3.7088708,"{'type': 'Point', 'coordinates': [40.4257291, -3.7088708]}",15-25€
184,Caramelos Paco,4.5,"Calle de Toledo, 53, 55, 28005 Madrid, Spain",2.0,sweets,28005,40.4117138,-3.707936,"{'type': 'Point', 'coordinates': [40.4117138, -3.707936]}",1-15€
185,La Mallorquina,4.3,"Puerta del Sol, 8, 28013 Madrid, Spain",1.0,sweets,28013,40.4166836,-3.704774999999999,"{'type': 'Point', 'coordinates': [40.4166836, -3.704774999999999]}",1-15€
186,Captain Jonny's candy shop,3.1,"Calle de Preciados, 11, 28013 Madrid, Spain",2.0,sweets,28013,40.4184414,-3.7051399,"{'type': 'Point', 'coordinates': [40.4184414, -3.7051399]}",1-15€
187,Sweet pirate,2.1,"C/ Gran Vía, 54, 28013 Madrid, Spain",2.0,sweets,28013,40.4213789,-3.707142,"{'type': 'Point', 'coordinates': [40.4213789, -3.707142]}",15-25€
188,Sweets & Coffee,3.6,"Av. de Monforte de Lemos, 36, 28029 Madrid, Spain",1.0,sweets,28029,40.4800162,-3.7063016,"{'type': 'Point', 'coordinates': [40.4800162, -3.7063016]}",1-15€
189,Sweet Brothers - Tartas Cakes,4.7,"Calle de Hortaleza, 33, 28004 Madrid, Spain",1.0,sweets,28004,40.422097,-3.699874,"{'type': 'Point', 'coordinates': [40.422097, -3.699874]}",1-15€
190,dosbombones Dulces Para Todos| Bombonería | Productos sin Alérgenos,4.6,"Mercado San Isidro local 38, Calle San Patricio, 1, 28019 Madrid, Spain",2.0,sweets,28019,40.3918375,-3.7253183,"{'type': 'Point', 'coordinates': [40.3918375, -3.7253183]}",15-25€
191,Panda Patisserie,3.8,"Calle de Mesonero Romanos, 17, 28004 Madrid, Spain",2.0,sweets,28004,40.4209581,-3.7039909,"{'type': 'Point', 'coordinates': [40.4209581, -3.7039909]}",15-25€
192,Sweet Way,4.7,"Calle de Sánchez Barcáiztegui, 36, 28007 Madrid, Spain",2.0,sweets,28007,40.40587499999999,-3.6727886,"{'type': 'Point', 'coordinates': [40.40587499999999, -3.6727886]}",1-15€
193,SELEKTA SWEETS,4.9,"Calle del Príncipe de Vergara, 47, 28006 Madrid, Spain",2.0,sweets,28006,40.42949369999999,-3.6799969,"{'type': 'Point', 'coordinates': [40.42949369999999, -3.6799969]}",15-25€
194,Samee Sweet Shop,4.4,"Calle del Sombrerete, 14, 28012 Madrid, Spain",2.0,sweets,28012,40.4084886,-3.7025345,"{'type': 'Point', 'coordinates': [40.4084886, -3.7025345]}",15-25€
195,Sweet Days Cups and Cakes,3.3,"Paseo de la Castellana, 188, 28046 Madrid, Spain",2.0,sweets,28046,40.4615847,-3.6891715,"{'type': 'Point', 'coordinates': [40.4615847, -3.6891715]}",1-15€
196,Caramelos Publicitarios | Publimelos,0.0,"Metro, Calle de Toledo, 52, 28005 Madrid, Spain",2.0,sweets,28005,40.4116929,-3.7083344,"{'type': 'Point', 'coordinates': [40.4116929, -3.7083344]}",15-25€
197,Sweet Factory Madrid,5.0,"Av. de la Mancha, 15, 28912 Leganés, Madrid, Spain",2.0,sweets,28912,40.3303212,-3.7589308,"{'type': 'Point', 'coordinates': [40.3303212, -3.7589308]}",15-25€
198,Chic Blue Macaron,5.0,"Calle de Artajona, 11, 28039 Madrid, Spain",2.0,sweets,28039,40.4629777,-3.7180721,"{'type': 'Point', 'coordinates': [40.4629777, -3.7180721]}",1-15€
199,Art sweets,3.4,"28025 Madrid, Spain",2.0,sweets,28025,40.3735662,-3.727843,"{'type': 'Point', 'coordinates': [40.3735662, -3.727843]}",15-25€
200,iqbal sweet shop,4.6,"Calle de Tribulete, 13, 28012 Madrid, Spain",2.0,sweets,28012,40.4077542,-3.7024852,"{'type': 'Point', 'coordinates': [40.4077542, -3.7024852]}",15-25€
201,Sweets & Coffee Metro Colombia,4.1,"Calle del Príncipe de Vergara, 28016 Madrid, Spain",1.0,sweets,28016,40.4572714,-3.6772124,"{'type': 'Point', 'coordinates': [40.4572714, -3.6772124]}",1-15€
202,Dulces turcos,3.6,"Calle de Esparteros, 14, 28012 Madrid, Spain",2.0,sweets,28012,40.41559,-3.70537,"{'type': 'Point', 'coordinates': [40.41559, -3.70537]}",15-25€
203,El Riojano,4.2,"Calle Mayor, 10, 28013 Madrid, Spain",2.0,sweets,28013,40.4164843,-3.705974899999999,"{'type': 'Point', 'coordinates': [40.4164843, -3.705974899999999]}",1-15€
204,Sweets & Coffee Intercambiador Avda. de America,3.9,"Avenida de América, 9, 28002 Madrid, Spain",2.0,sweets,28002,40.4382273,-3.676909299999999,"{'type': 'Point', 'coordinates': [40.4382273, -3.676909299999999]}",15-25€
205,Kikita gofreria,0.0,"Calle de Preciados, 33, 28013 Madrid, Spain",2.0,sweets,28013,40.41960539999999,-3.7067837,"{'type': 'Point', 'coordinates': [40.41960539999999, -3.7067837]}",15-25€
206,La Violeta,4.5,"Plaza de Canalejas, 6, 28014 Madrid, Spain",2.0,sweets,28014,40.4165968,-3.7007936,"{'type': 'Point', 'coordinates': [40.4165968, -3.7007936]}",15-25€
207,Sweet Delivery Madrid,4.8,"Calle de la Solana, 59, Local 5, 28850 Torrejón de Ardoz, Madrid, Spain",2.0,sweets,28850,40.457668,-3.4542849,"{'type': 'Point', 'coordinates': [40.457668, -3.4542849]}",15-25€
208,Store Reborn - Angelitos Sweets - Madrid,4.6,"Calle de Ofelia Nieto, 17, Local, 28039 Madrid, Spain",2.0,sweets,28039,40.4591516,-3.7105502,"{'type': 'Point', 'coordinates': [40.4591516, -3.7105502]}",15-25€
209,Sweet Deli Bakery Madrid,5.0,"Calle Claudio Sánchez Albornoz, 26, piso 2A, 28024 Madrid, Spain",2.0,sweets,28024,40.3987006,-3.7731695,"{'type': 'Point', 'coordinates': [40.3987006, -3.7731695]}",1-15€
210,Pastelería Bombonería Sonia,4.5,"C. de Rafael Calvo, 25, 28010 Madrid, Spain",2.0,sweets,28010,40.43409399999999,-3.693023,"{'type': 'Point', 'coordinates': [40.43409399999999, -3.693023]}",1-15€
211,Mimi’s Crêperie,4.4,"Calle de Postas, 17, 28012 Madrid, Spain",2.0,sweets,28012,40.4157231,-3.7061636,"{'type': 'Point', 'coordinates': [40.4157231, -3.7061636]}",1-15€
212,Dulces Árabes,0.0,"Calle Antonio Calvo, 28027 Madrid, Spain",2.0,sweets,28027,40.4369112,-3.656558,"{'type': 'Point', 'coordinates': [40.4369112, -3.656558]}",1-15€
213,Igo Waffle Fuencarral,4.7,"Calle de Carranza, 19, 28004 Madrid, Spain",1.0,sweets,28004,40.42920350000001,-3.704371,"{'type': 'Point', 'coordinates': [40.42920350000001, -3.704371]}",1-15€
214,La Duquesita,4.2,"Calle de Fernando VI, 2, 28004 Madrid, Spain",2.0,sweets,28004,40.4257167,-3.6969933,"{'type': 'Point', 'coordinates': [40.4257167, -3.6969933]}",1-15€
215,Mistura Ice Cream,4.4,"Calle de Cdad. Rodrigo, 6, 28012 Madrid, Spain",2.0,sweets,28012,40.4158,-3.7084877,"{'type': 'Point', 'coordinates': [40.4158, -3.7084877]}",1-15€
216,Sinuheshop Repostería Creativa,5.0,"Plaza Príncipes de España, nº1, local 9, 28924 Alcorcón, Madrid, Spain",2.0,sweets,28924,40.3515701,-3.8188712,"{'type': 'Point', 'coordinates': [40.3515701, -3.8188712]}",15-25€
217,Plaza Mayor,4.4,"Calle de Zaragoza, 3, 28012 Madrid, Spain",2.0,sweets,28012,40.4152778,-3.7061111,"{'type': 'Point', 'coordinates': [40.4152778, -3.7061111]}",1-15€
218,Golosinas,0.0,"C/ Gran Vía, 26, 28013 Madrid, Spain",2.0,sweets,28013,40.4202173,-3.7015237,"{'type': 'Point', 'coordinates': [40.4202173, -3.7015237]}",1-15€
219,Sweet Dreams,0.0,"Calle de Serrano, 61, 28006 Madrid, Spain",2.0,sweets,28006,40.4323384,-3.6869471,"{'type': 'Point', 'coordinates': [40.4323384, -3.6869471]}",15-25€
220,"Pastelería Artesanal Manolo. Mercado de Chamartín, Madrid",4.4,"Mercado de Chamartín local 1, C. de Bolivia, 9, 28016 Chamartín, Madrid, Spain",2.0,sweets,28016,40.4573961,-3.6782467,"{'type': 'Point', 'coordinates': [40.4573961, -3.6782467]}",15-25€
221,My Sweet Bakery,4.9,"Calle de Cobos de Segovia, 16, 28005 Madrid, Spain",2.0,sweets,28005,40.4057442,-3.7192252,"{'type': 'Point', 'coordinates': [40.4057442, -3.7192252]}",1-15€
222,Zúccaru,4.7,"Calle de Vergara, 16, 28013 Madrid, Spain",1.0,sweets,28013,40.4172333,-3.7116778,"{'type': 'Point', 'coordinates': [40.4172333, -3.7116778]}",1-15€
223,Chocolala Belga,5.0,"Calle del Bonetillo, No 1, 28013 Madrid, Spain",2.0,sweets,28013,40.4165008,-3.708909,"{'type': 'Point', 'coordinates': [40.4165008, -3.708909]}",1-15€
224,Pastelería Salamat,4.6,"Calle de Tribulete, 10, 28012 Madrid, Spain",1.0,sweets,28012,40.4079624,-3.7023123,"{'type': 'Point', 'coordinates': [40.4079624, -3.7023123]}",1-15€
