,name,rating,location,address,price_level,place
37,Polideportivo Rodríguez Sahagún,4.1,"{'type': 'Point', 'coordinates': [-3.7088953, 40.4697819]}","Calle Miramelindos, 5, 28029 Madrid, Spain",,campo de futbol
38,Campos de futbol Santa Ana,3.9,"{'type': 'Point', 'coordinates': [-3.5460982, 40.3513536]}","Av. de la Técnica, 10, 28522 Rivas-Vaciamadrid, Madrid, Spain",,campo de futbol
39,Estadio Román Valero,4.2,"{'type': 'Point', 'coordinates': [-3.7052074, 40.3884884]}","Calle de Andrés Arteaga, 1, 28026 Madrid, Spain",,campo de futbol
40,Campos de Hortaleza (Sporting),3.8,"{'type': 'Point', 'coordinates': [-3.6562297, 40.47828]}","Calle de Monóvar, 17, 28033 Madrid, Spain",,campo de futbol
41,Club de Futbol Madrid Río,4.2,"{'type': 'Point', 'coordinates': [-3.7048823, 40.3961671]}","Campo de Fútbol, Paseo de las Yeserías, S/N, 28005 Madrid, Spain",,campo de futbol
42,Campo de Vereda de Ganapanes,3.4,"{'type': 'Point', 'coordinates': [-3.7128669, 40.47063]}","Calle Sinesio Delgado, 3297, 28039 Madrid, Spain",,campo de futbol
43,Football field Manzanares Park,4.3,"{'type': 'Point', 'coordinates': [-3.684193499999999, 40.3746704]}","28053 Madrid, Spain",,campo de futbol
44,Campo Cocheras,3.9,"{'type': 'Point', 'coordinates': [-3.6510802, 40.4215521]}","Calle San Lamberto, 20, 28017 Madrid, Spain",,campo de futbol
45,Campo de fútbol ETSIT,0.0,"{'type': 'Point', 'coordinates': [-3.727283, 40.45348389999999]}","Av. Complutense, 30, 28040 Madrid, Spain",,campo de futbol
46,Campo de Fútbol Fuentelucha,3.8,"{'type': 'Point', 'coordinates': [-3.6591172, 40.5498409]}","Calle de la Felicidad, 27, 28100 Alcobendas, Madrid, Spain",,campo de futbol
47,Campo de Fútbol Trivema Naval,4.1,"{'type': 'Point', 'coordinates': [-3.6586578, 40.4724905]}","Calle del Velacho Bajo, s/n, 28033 Madrid, Spain",,campo de futbol
48,Polideportivo La Cabrera,3.8,"{'type': 'Point', 'coordinates': [-3.7189959, 40.4722033]}","Calle de La Cabrera, s/n, 28035 Madrid, Spain",,campo de futbol
