,name,rating,location,address,price_level,place
41,La Pergola,4.5,"{'type': 'Point', 'coordinates': [-3.7514399, 40.4111796]}","Paseo de la Venta, 66, 28011 Madrid, Spain",,water park
42,Urban Planet,4.5,"{'type': 'Point', 'coordinates': [-3.8030954, 40.4629008]}","Calle Rafael Botí, 2, 28023 Madrid, Spain",,water park
43,Urban Planet: Trampoline Park,4.3,"{'type': 'Point', 'coordinates': [-3.5813311, 40.4444008]}","Polígono Industrial Las Mercedes, Calle de Navaridas, 9, 28022 Madrid, Spain",,water park
44,Zeppelin,2.9,"{'type': 'Point', 'coordinates': [-3.7502129, 40.4113213]}","Paseo de la Venta, 28011 Madrid, Spain",,water park
45,Urban Planet: Trampoline Park,3.8,"{'type': 'Point', 'coordinates': [-3.6151317, 40.542437]}","Centro Comercial Plaza Norte 2, Plaza del Comercio, 11, 12, 28703 San Sebastián de los Reyes, Madrid, Spain",,water park
46,El Retiro Park,4.7,"{'type': 'Point', 'coordinates': [-3.6844995, 40.4152606]}","Plaza de la Independencia, 7, 28001 Madrid, Spain",,water park
47,Jardín de Rocas (MUNCYT),5.0,"{'type': 'Point', 'coordinates': [-3.64074, 40.5379391]}","28100 Alcobendas, Madrid, Spain",,water park
48,Offices Amusement Park,4.0,"{'type': 'Point', 'coordinates': [-3.7475637, 40.4142333]}","Carr. del Parque de Atracciones, 3, 28011 Madrid, Spain",,water park
49,Clamber Park Arroyosur,4.2,"{'type': 'Point', 'coordinates': [-3.773514099999999, 40.2983433]}","Calle Primavera, 1, 28914 Leganés, Madrid, Spain",,water park
50,Vertical Park,4.5,"{'type': 'Point', 'coordinates': [-3.833647, 40.3587183]}","Centro Comercial Tres Aguas, Av. San Martín de Valdeiglesias, 20, 28922 Alcorcón, Madrid, Spain",,water park
51,Ferrocarril de las Delicias,5.0,"{'type': 'Point', 'coordinates': [-3.6911491, 40.3977765]}","Entrada desde el Museo del Ferrocarril, Paseo de las Delicias, 61, 28045 Madrid, Spain",,water park
52,Urban Planet,4.0,"{'type': 'Point', 'coordinates': [-3.5262756, 40.3382157]}","Calle Marie Curie, 4, 28521 Rivas-Vaciamadrid, Madrid, Spain",,water park
53,Zoo Aquarium de Madrid,4.3,"{'type': 'Point', 'coordinates': [-3.760958599999999, 40.40912280000001]}","Casa de Campo, s/n, 28011 Madrid, Spain",,water park
54,Madrid Río Park,4.6,"{'type': 'Point', 'coordinates': [-3.7234566, 40.4130932]}","Paseo de la Ermita del Santo, 14, 16, 28011 Madrid, Spain",,water park
55,VR Virtual Recall Park & ​​Academy,4.9,"{'type': 'Point', 'coordinates': [-3.4842341, 40.3113932]}","Av. de Madrid, 128, Naves 15 y 16, 28500 Arganda del Rey, Madrid, Spain",,water park
56,Vertical Park,4.4,"{'type': 'Point', 'coordinates': [-3.5864863, 40.44789129999999]}","Calle de Aracne, s / n, 28022 Madrid, Spain",,water park
57,Sould Park La Vaguada,4.0,"{'type': 'Point', 'coordinates': [-3.7068216, 40.4795819]}","C.C La Vaguada, Av. de Monforte de Lemos, 36, 28029 Madrid, Spain",,water park
58,El Retiro Park,4.8,"{'type': 'Point', 'coordinates': [-3.6821781, 40.4147091]}","Parque el, 28001 Madrid, Spain",,water park
59,Casa de Campo Park,4.7,"{'type': 'Point', 'coordinates': [-3.7783545, 40.41183210000001]}","Ctra. Zarzón, 28011 Madrid, Spain",,water park
