,name,rating,location,address,price_level,place
37,Danny's jazz,4.5,"{'type': 'Point', 'coordinates': [-3.7250993, 40.4646567]}","Calle de la Isla de Oza, 38, 28035 Madrid, Spain",1.0,jazz
38,Fun House,4.4,"{'type': 'Point', 'coordinates': [-3.7011393, 40.4313726]}","Calle de Palafox, 8, 28010 Madrid, Spain",,jazz
39,El 14 RockBar,4.4,"{'type': 'Point', 'coordinates': [-3.7110621, 40.426401]}","Calle del Conde Duque, 14, 28015 Madrid, Spain",2.0,jazz
40,Sol & Sombra Bar,3.3,"{'type': 'Point', 'coordinates': [-3.69965, 40.415222]}","Calle de Echegaray, 18, 28005 Madrid, Spain",2.0,jazz
41,Escuela de Música Creativa,4.1,"{'type': 'Point', 'coordinates': [-3.704477599999999, 40.4263358]}","Calle de la Palma, 35, 28004 Madrid, Spain",,jazz
42,Hangar 48,3.6,"{'type': 'Point', 'coordinates': [-3.7140411, 40.41139630000001]}","Calle de Bailén, 24, 28005 Madrid, Spain",,jazz
43,Crisser Jazz,4.0,"{'type': 'Point', 'coordinates': [-3.6148767, 40.5489699]}","Av de la Fuente Nueva, 8, 28700 San Sebastián de los Reyes, Madrid, Spain",1.0,jazz
44,Centro de Cultura Contemporánea Condeduque,4.4,"{'type': 'Point', 'coordinates': [-3.7107195, 40.4274072]}","Calle del Conde Duque, 11, 28015 Madrid, Spain",,jazz
45,El Imperfecto,4.2,"{'type': 'Point', 'coordinates': [-3.6997222, 40.4136833]}","Plaza de Matute, 2, 28012 Madrid, Spain",1.0,jazz
46,Restaurante Amazonico,4.3,"{'type': 'Point', 'coordinates': [-3.6851287, 40.4237431]}","C. Jorge Juan, 20, 28001 Madrid, Spain",4.0,jazz
47,Don Viriato Jazz Food,0.0,"{'type': 'Point', 'coordinates': [-3.6946951, 40.4509488]}","Calle de Orense, 8, 28020 Madrid, Spain",,jazz
48,AC Hotel by Marriott Recoletos,4.4,"{'type': 'Point', 'coordinates': [-3.6895566, 40.42144649999999]}","Calle de Recoletos, 18, 28001 Madrid, Spain",,jazz
49,National Music Auditorium,4.7,"{'type': 'Point', 'coordinates': [-3.6776944, 40.445905]}","Calle del Príncipe de Vergara, 146, 28002 Madrid, Spain",,jazz
50,""" D'Ambra Dance Project "" Escuela de Danzas Orientales y Jazz - Funky",5.0,"{'type': 'Point', 'coordinates': [-3.672469, 40.430664]}","Calle de Montesa, 43, 28006 Madrid, Spain",,jazz
51,Fernán Gómez Centro Cultural de la Villa,4.4,"{'type': 'Point', 'coordinates': [-3.6898599, 40.42463300000001]}","Plaza de Colón, 4, 28001 Madrid, Spain",,jazz
52,Calvario bar,4.5,"{'type': 'Point', 'coordinates': [-3.7020732, 40.4114707]}","Calle del Calvario, 16, 28012 Madrid, Spain",1.0,jazz
53,MARKETING-JAZZ,5.0,"{'type': 'Point', 'coordinates': [-3.6509684, 40.5402784]}","Calle de Huelva, 16, 28108 Alcobendas, Madrid, Spain",,jazz
54,Woodside Jazz - Escuela de baile Swing,0.0,"{'type': 'Point', 'coordinates': [-3.71866, 40.4091421]}","Paseo de los Melancólicos, 11, 28005 Madrid, Spain",,jazz
55,"CLASES DE CANTO LÍRICO, TEATRO MUSICAL, JAZZ , POP...",0.0,"{'type': 'Point', 'coordinates': [-3.723247, 40.4320864]}","Calle de Ferraz, 77, 28008 Madrid, Spain",,jazz
56,Félix Santos Guindel,0.0,"{'type': 'Point', 'coordinates': [-3.6444435, 40.4343187]}","Calle de Gutierre de Cetina, 5, 28017 Madrid, Spain",,jazz
57,Paolo by Danny's Jazz,4.4,"{'type': 'Point', 'coordinates': [-3.7086208, 40.4136438]}","Plaza de Puerta Cerrada, 6, 28005 Madrid, Spain",,jazz
58,Big South,4.9,"{'type': 'Point', 'coordinates': [-3.7048682, 40.4028187]}","Calle del Laurel, 14, 28005 Madrid, Spain",,jazz
59,Taller de Músicos y Artes Plásticas,5.0,"{'type': 'Point', 'coordinates': [-3.676686, 40.4437912]}","Calle Luis Vives, 3, 28002 Madrid, Spain",,jazz
