,name,rating,location,address,price_level,place
36,Climbat X Madrid,4.4,"{'type': 'Point', 'coordinates': [-3.8485639, 40.3393516]}","Calle Oslo, 54, Local 27, 28922 Alcorcón, Madrid, Spain",,escalada
37,Escalada pared regletas,0.0,"{'type': 'Point', 'coordinates': [-3.6987133, 40.4853631]}","Calle de Santiago de Compostela, 28034 Madrid, Spain",,escalada
38,Escalada,0.0,"{'type': 'Point', 'coordinates': [-3.7562006, 40.4016251]}","Calle Concejal Francisco José Jiménez Martín, 178, 28011 Madrid, Spain",,escalada
39,Rocodromo De Arturo Barea,2.5,"{'type': 'Point', 'coordinates': [-3.7034249, 40.4084733]}","Plaza de Arturo Barea, 28012 Madrid, Spain",,escalada
40,"Rocodromo ""Sainz de Baranda""",4.4,"{'type': 'Point', 'coordinates': [-3.6648668, 40.4189431]}","Calle Juan Esplandiú, 11B, 28007 Madrid, Spain",,escalada
41,Dreampeaks,4.6,"{'type': 'Point', 'coordinates': [-3.6737909, 40.4392797]}","Avenida de América, 29, 28002 Madrid, Spain",,escalada
42,DEPORTES LASER,4.8,"{'type': 'Point', 'coordinates': [-3.6923986, 40.4041503]}","Calle de las Delicias, Nº 25, 28045 Madrid, Spain",,escalada
43,Nanuk Experience,5.0,"{'type': 'Point', 'coordinates': [-3.7058044, 40.5980239]}","Calle de Buenos Aires, 41, 28760 Tres Cantos, Madrid, Spain",,escalada
44,Escalada Matias,0.0,"{'type': 'Point', 'coordinates': [-3.6807008, 40.3213309]}","Calle Talento, 17, 28906 Getafe, Madrid, Spain",,escalada
45,Rocodromo del polideportivo,3.5,"{'type': 'Point', 'coordinates': [-3.64712, 40.5516774]}","Calle de Manuel de Falla, 59, 28100 Alcobendas, Madrid, Spain",,escalada
46,Deportes Koala,4.5,"{'type': 'Point', 'coordinates': [-3.6977234, 40.4137024]}","Calle de Lope de Vega, 18, 28014 Madrid, Spain",,escalada
47,Escuela Madrileña de Alta Montaña,4.0,"{'type': 'Point', 'coordinates': [-3.683992999999999, 40.485768]}","Avda. Salas de los Infantes, 1, 5ª planta, 28034 Madrid, Spain",,escalada
48,Rocodromo Peñuelas,0.0,"{'type': 'Point', 'coordinates': [-3.70672, 40.4010852]}","Calle de Arganda, 7, 6, 28005 Madrid, Spain",,escalada
49,Rocodromo-Boulder puente Almendrales,4.0,"{'type': 'Point', 'coordinates': [-3.6939634, 40.38229949999999]}","Cmo. de Perales, 28041 Madrid, Spain",,escalada
50,Monkey Fingers,4.7,"{'type': 'Point', 'coordinates': [-3.7542472, 40.3641161]}","Calle Prado Merinero, 15, 28054 Madrid, Spain",,escalada
51,Asociación Escalada En Valores,5.0,"{'type': 'Point', 'coordinates': [-3.6960419, 40.396686]}","Calle de Embajadores, 145, 28045 Madrid, Spain",,escalada
52,Tsunami Climb,4.6,"{'type': 'Point', 'coordinates': [-3.6179414, 40.5591293]}","Calle Lanzarote, 20, Nave 12, 28703 San Sebastián de los Reyes, Madrid, Spain",,escalada
53,Multiaventura Madrid - Empresa de multiaventura,5.0,"{'type': 'Point', 'coordinates': [-3.6254472, 40.3880888]}","Calle Arboleda, Nº18, Bloque 7, 28031 Madrid, Spain",,escalada
54,"Climbing courses, climbing trips and multisport",0.0,"{'type': 'Point', 'coordinates': [-3.6974274, 40.40162]}","Calle de Tarragona, 8, 28045 Madrid, Spain",,escalada
55,Sputnik Climbing Las Rozas,5.0,"{'type': 'Point', 'coordinates': [-3.8907835, 40.4984304]}","Calle París, 2, 28232 Las Rozas de Madrid, Madrid, Spain",,escalada
56,Escuela de Escalada Nanuk Experience,0.0,"{'type': 'Point', 'coordinates': [-3.7015128, 40.5928085]}","Sector Islas, 25, 28760 Tres Cantos, Madrid, Spain",,escalada
57,King Kong Climbing,4.6,"{'type': 'Point', 'coordinates': [-3.8877674, 40.4985035]}","Poligono Industrial Europolis, Calle del Cabo Rufino Lázaro, 14, 28232 Las Rozas de Madrid, Madrid, Spain",,escalada
58,Tabei Adventures,5.0,"{'type': 'Point', 'coordinates': [-3.696122, 40.3797353]}","Calle de Antonio López, 254, 28041 Madrid, Spain",,escalada
59,Solo Climb - Fabricantes de ropa de montaña y profesional,4.6,"{'type': 'Point', 'coordinates': [-3.6146642, 40.5550945]}","San, Av. del Moncayo, 2, nave 8, 28703 San Sebastián de los Reyes, Madrid, Spain",,escalada
